21-48-01.005000,---------- 
21-49-01.073000,[R]: 1 
21-49-01.073000,S 1 	RSSI: 57
21-49-01.074000,[R]: 2 
21-49-01.074000,[R]: 50 
21-49-01.075000,[R]: 1 
21-49-01.075000,S 1 	RSSI: 57
21-49-01.076000,[R]: 2 
21-49-01.076000,[R]: 50 
21-49-01.076000,[R]: 20 
21-49-01.077000,[R]: 1 
21-49-01.084000,[R]: 2 
21-49-01.084000,[R]: 50 
21-49-01.084000,[R]: 1 
21-49-01.085000,S 1 	RSSI: 57
21-49-01.085000,[R]: 2 
21-49-01.086000,[R]: 50 
21-49-01.087000,[R]: 1 
21-49-01.087000,S 1 	RSSI: 57
21-49-01.088000,[R]: 2 
21-49-01.088000,[R]: 50 
21-49-01.088000,[R]: 1 
21-49-01.089000,[R]: 2 
21-49-01.089000,[R]: 50 
21-49-01.090000,[R]: 1 
21-49-01.090000,S 1 	RSSI: 57
21-49-01.091000,[R]: 2 
21-49-01.091000,[R]: 50 
21-49-01.092000,[R]: 1 
21-49-01.096000,S 1 	RSSI: 57
21-49-01.096000,[R]: 2 
21-49-01.097000,[R]: 50 
21-49-01.105000,[R]: 20 
21-49-01.106000,[R]: 1 
21-49-01.107000,[R]: 2 
21-49-01.107000,[R]: 50 
21-49-01.107000,[R]: 1 
21-49-01.108000,S 1 	RSSI: 58
21-49-01.108000,[R]: 2 
21-49-01.109000,[R]: 50 
21-49-01.109000,[R]: 1 
21-49-01.110000,S 1 	RSSI: 57
21-49-01.110000,[R]: 2 
21-49-01.116000,[R]: 50 
21-49-01.117000,[R]: 1 
21-49-01.117000,S 1 	RSSI: 57
21-49-01.117000,[R]: 2 
21-49-01.122000,[R]: 50 
21-49-01.139000,[R]: 1 
21-49-01.139000,S 1 	RSSI: 57
21-49-01.140000,[R]: 2 
21-49-01.141000,[R]: 50 
21-49-01.144000,[R]: 1 
21-49-01.145000,S 1 	RSSI: 57
21-49-01.146000,[R]: 2 
21-49-01.147000,[R]: 50 
21-49-01.147000,[R]: 20 
21-49-01.153000,[R]: 1 
21-49-01.154000,[R]: 2 
21-49-01.154000,[R]: 50 
21-49-01.155000,[R]: 1 
21-49-01.155000,[R]: 2 
21-49-01.156000,[R]: 50 
21-49-01.156000,[R]: 1 
21-49-01.156000,S 1 	RSSI: 56
21-49-01.157000,[R]: 2 
21-49-01.157000,[R]: 50 
21-49-01.158000,[R]: 1 
21-49-01.158000,[R]: 2 
21-49-01.159000,[R]: 50 
21-49-01.159000,[R]: 1 
21-49-01.159000,S 1 	RSSI: 57
21-49-01.160000,[R]: 2 
21-49-01.160000,[R]: 50 
21-49-01.161000,[R]: 1 
21-49-01.161000,S 1 	RSSI: 56
21-49-01.167000,[R]: 2 
21-49-01.167000,[R]: 50 
21-49-01.167000,[R]: 20 
21-49-01.168000,[R]: 1 
21-49-01.168000,[R]: 2 
21-49-01.169000,[R]: 50 
21-49-01.169000,[R]: 1 
21-49-01.170000,S 1 	RSSI: 57
21-49-01.170000,[R]: 2 
21-49-01.175000,[R]: 50 
21-49-01.175000,[R]: 1 
21-49-01.177000,S 1 	RSSI: 57
21-49-01.178000,[R]: 2 
21-49-01.179000,[R]: 50 
21-49-01.179000,[R]: 1 
21-49-01.179000,S 1 	RSSI: 57
21-49-01.180000,[R]: 2 
21-49-01.180000,[R]: 50 
21-49-01.181000,[R]: 1 
21-49-01.182000,S 1 	RSSI: 57
21-49-01.183000,[R]: 2 
21-49-01.183000,[R]: 50 
21-49-01.184000,[R]: 1 
21-49-01.184000,S 1 	RSSI: 57
21-49-01.185000,[R]: 2 
21-49-01.185000,[R]: 50 
21-49-01.185000,[R]: 20 
21-49-01.188000,[R]: 1 
21-49-01.188000,[R]: 2 
21-49-01.189000,[R]: 50 
21-49-01.189000,[R]: 1 
21-49-01.190000,S 1 	RSSI: 56
21-49-01.190000,[R]: 2 
21-49-01.190000,[R]: 50 
21-49-01.191000,[R]: 1 
21-49-01.191000,[R]: 20 
21-49-01.192000,[R]: 1 
21-49-01.192000,[R]: 2 
21-49-01.193000,[R]: 50 
21-49-01.193000,[R]: 1 
21-49-01.193000,[R]: 2 
21-49-01.194000,[R]: 50 
21-49-01.195000,[R]: 1 
21-49-01.195000,[R]: 2 
21-49-01.196000,[R]: 50 
21-49-01.196000,[R]: 1 
21-49-01.199000,[R]: 20 
21-49-01.200000,[R]: 1 
21-49-01.200000,[R]: 2 
21-49-01.200000,[R]: 50 
21-49-01.201000,[R]: 1 
21-49-01.201000,S 1 	RSSI: 57
21-49-01.202000,[R]: 2 
21-49-01.202000,[R]: 50 
21-49-01.203000,[R]: 1 
21-49-01.203000,[R]: 20 
21-49-01.204000,[R]: 1 
21-49-01.204000,[R]: 2 
21-49-01.204000,[R]: 50 
21-49-01.205000,[R]: 1 
21-49-01.207000,[R]: 2 
21-49-01.211000,[R]: 50 
21-49-01.213000,[R]: 1 
21-49-01.215000,[R]: 2 
21-49-01.215000,[R]: 50 
21-49-01.218000,[R]: 1 
21-49-01.225000,[R]: 2 
21-49-01.225000,[R]: 50 
21-49-01.226000,S 1 	RSSI: 57
21-49-01.226000,[R]: 1 
21-49-01.233000,[R]: 2 
21-49-01.236000,[R]: 50 
21-49-01.237000,S 1 	RSSI: 57
21-49-01.237000,[R]: 1 
21-49-01.240000,[R]: 2 
21-49-01.241000,[R]: 50 
21-49-01.241000,S 1 	RSSI: 57
21-49-01.243000,[R]: 1 
21-49-01.249000,[R]: 2 
21-49-01.249000,[R]: 50 
21-49-01.250000,S 1 	RSSI: 57
21-49-01.252000,[R]: 1 
21-49-01.257000,[R]: 2 
21-49-01.258000,[R]: 50 
21-49-01.259000,S 1 	RSSI: 57
21-49-01.259000,[R]: 1 
21-49-01.268000,[R]: 2 
21-49-01.272000,[R]: 50 
21-49-01.272000,S 1 	RSSI: 57
21-49-01.273000,[R]: 1 
21-49-01.273000,[R]: 2 
21-49-01.275000,[R]: 50 
21-49-01.275000,S 1 	RSSI: 57
21-49-01.277000,[R]: 1 
21-49-01.283000,[R]: 2 
21-49-01.285000,[R]: 50 
21-49-01.286000,S 1 	RSSI: 57
21-49-01.286000,[R]: 1 
21-49-01.291000,[R]: 2 
21-49-01.294000,[R]: 50 
21-49-01.294000,S 1 	RSSI: 58
21-49-01.295000,[R]: 1 
21-49-01.299000,[R]: 2 
21-49-01.300000,[R]: 50 
21-49-01.301000,S 1 	RSSI: 57
21-49-01.302000,[R]: 1 
21-49-01.308000,[R]: 2 
21-49-01.308000,[R]: 50 
21-49-01.309000,S 1 	RSSI: 56
21-49-01.310000,[R]: 1 
21-49-01.322000,[R]: 2 
21-49-01.323000,[R]: 50 
21-49-01.323000,S 1 	RSSI: 58
21-49-01.324000,[R]: 1 
21-49-01.325000,[R]: 2 
21-49-01.327000,[R]: 50 
21-49-01.328000,S 1 	RSSI: 56
21-49-01.333000,[R]: 1 
21-49-01.334000,[R]: 2 
21-49-01.335000,[R]: 50 
21-49-01.336000,S 1 	RSSI: 56
21-49-01.337000,[R]: 1 
21-49-01.341000,[R]: 2 
21-49-01.341000,[R]: 50 
21-49-01.369000,S 1 	RSSI: 56
21-49-01.370000,[R]: 1 
21-49-01.370000,[R]: 2 
21-49-01.370000,[R]: 50 
21-49-01.371000,S 1 	RSSI: 56
21-49-01.371000,[R]: 1 
21-49-01.372000,[R]: 2 
21-49-01.372000,[R]: 50 
21-49-01.373000,S 1 	RSSI: 56
21-49-01.374000,[R]: 1 
21-49-01.374000,[R]: 20 
21-49-01.374000,[R]: 1 
21-49-01.384000,S 1 	RSSI: 56
21-49-01.384000,[R]: 2 
21-49-01.402000,[R]: 50 
21-49-01.402000,[R]: 1 
21-49-01.403000,S 1 	RSSI: 56
21-49-01.403000,[R]: 2 
21-49-01.403000,[R]: 50 
21-49-01.404000,[R]: 1 
21-49-01.418000,S 1 	RSSI: 56
21-49-01.419000,[R]: 2 
21-49-01.419000,[R]: 50 
21-49-01.419000,[R]: 1 
21-49-01.420000,S 1 	RSSI: 56
21-49-01.420000,[R]: 2 
21-49-01.421000,[R]: 50 
21-49-01.421000,[R]: 1 
21-49-01.422000,S 1 	RSSI: 56
21-49-01.422000,[R]: 2 
21-49-01.423000,[R]: 50 
21-49-01.426000,[R]: 1 
21-49-01.430000,S 1 	RSSI: 56
21-49-01.431000,[R]: 2 
21-49-01.432000,[R]: 50 
21-49-01.432000,[R]: 1 
21-49-01.433000,S 1 	RSSI: 56
21-49-01.433000,[R]: 2 
21-49-01.434000,[R]: 50 
21-49-01.435000,[R]: 1 
21-49-01.435000,S 1 	RSSI: 56
21-49-01.436000,[R]: 2 
21-49-01.436000,[R]: 50 
21-49-01.436000,[R]: 1 
21-49-01.437000,S 1 	RSSI: 56
21-49-01.437000,[R]: 2 
21-49-01.438000,[R]: 50 
21-49-01.438000,[R]: 1 
21-49-01.440000,S 1 	RSSI: 56
21-49-01.443000,[R]: 2 
21-49-01.444000,[R]: 50 
21-49-01.457000,[R]: 1 
21-49-01.458000,S 1 	RSSI: 56
21-49-01.458000,[R]: 2 
21-49-01.459000,[R]: 50 
21-49-01.460000,[R]: 1 
21-49-01.460000,S 1 	RSSI: 57
21-49-01.462000,[R]: 2 
21-49-01.463000,[R]: 50 
21-49-01.463000,[R]: 1 
21-49-01.465000,S 1 	RSSI: 57
21-49-01.468000,[R]: 2 
21-49-01.472000,[R]: 50 
21-49-01.472000,[R]: 1 
21-49-01.474000,S 1 	RSSI: 57
21-49-01.477000,[R]: 2 
21-49-01.481000,[R]: 50 
21-49-01.482000,[R]: 1 
21-49-01.483000,S 1 	RSSI: 56
21-49-01.485000,[R]: 2 
21-49-01.486000,[R]: 50 
21-49-01.488000,[R]: 1 
21-49-01.493000,S 1 	RSSI: 56
21-49-01.494000,[R]: 2 
21-49-01.495000,[R]: 50 
21-49-01.497000,[R]: 1 
21-49-01.499000,S 1 	RSSI: 57
21-49-01.503000,[R]: 2 
21-49-01.505000,[R]: 50 
21-49-01.506000,[R]: 1 
21-49-01.507000,S 1 	RSSI: 57
21-49-01.510000,[R]: 2 
21-49-01.511000,[R]: 50 
21-49-01.513000,[R]: 1 
21-49-01.515000,S 1 	RSSI: 56
21-49-01.519000,[R]: 2 
21-49-01.519000,[R]: 50 
21-49-01.522000,[R]: 1 
21-49-01.525000,S 1 	RSSI: 57
21-49-01.527000,[R]: 2 
21-49-01.528000,[R]: 50 
21-49-01.530000,[R]: 1 
21-49-01.532000,S 1 	RSSI: 57
21-49-01.535000,[R]: 2 
21-49-01.536000,[R]: 50 
21-49-01.540000,[R]: 1 
21-49-01.541000,S 1 	RSSI: 57
21-49-01.543000,[R]: 2 
21-49-01.544000,[R]: 50 
21-49-01.547000,[R]: 1 
21-49-01.554000,S 1 	RSSI: 57
21-49-01.554000,[R]: 2 
21-49-01.555000,[R]: 50 
21-49-01.555000,[R]: 1 
21-49-01.557000,S 1 	RSSI: 57
21-49-01.560000,[R]: 2 
21-49-01.561000,[R]: 50 
21-49-01.564000,[R]: 1 
21-49-01.565000,S 1 	RSSI: 57
21-49-01.568000,[R]: 2 
21-49-01.569000,[R]: 50 
21-49-01.573000,[R]: 1 
21-49-01.574000,S 1 	RSSI: 56
21-49-01.578000,[R]: 2 
21-49-01.590000,[R]: 50 
21-49-01.590000,[R]: 1 
21-49-01.591000,S 1 	RSSI: 57
21-49-01.591000,[R]: 2 
21-49-01.592000,[R]: 50 
21-49-01.592000,[R]: 1 
21-49-01.593000,[R]: 2 
21-49-01.596000,[R]: 50 
21-49-01.597000,[R]: 1 
21-49-01.599000,S 1 	RSSI: 57
21-49-01.601000,[R]: 2 
21-49-01.604000,[R]: 50 
21-49-01.606000,[R]: 1 
21-49-01.608000,S 1 	RSSI: 57
21-49-01.610000,[R]: 2 
21-49-01.611000,[R]: 50 
21-49-01.616000,[R]: 1 
21-49-01.616000,S 1 	RSSI: 57
21-49-01.618000,[R]: 2 
21-49-01.622000,[R]: 50 
21-49-01.622000,[R]: 1 
21-49-01.624000,S 1 	RSSI: 57
21-49-01.627000,[R]: 2 
21-49-01.627000,[R]: 50 
21-49-01.630000,[R]: 1 
21-49-01.638000,S 1 	RSSI: 56
21-49-01.638000,[R]: 2 
21-49-01.639000,[R]: 50 
21-49-01.639000,[R]: 1 
21-49-01.641000,S 1 	RSSI: 56
21-49-01.641000,[R]: 20 
21-49-01.653000,[R]: 1 
21-49-01.653000,S 1 	RSSI: 56
21-49-01.654000,[R]: 2 
21-49-01.655000,[R]: 50 
21-49-01.655000,[R]: 1 
21-49-01.656000,S 1 	RSSI: 56
21-49-01.657000,[R]: 2 
21-49-01.657000,[R]: 50 
21-49-01.661000,[R]: 1 
21-49-01.668000,S 1 	RSSI: 56
21-49-01.668000,[R]: 2 
21-49-01.669000,[R]: 50 
21-49-01.669000,[R]: 1 
21-49-01.670000,S 1 	RSSI: 56
21-49-01.673000,[R]: 2 
21-49-01.676000,[R]: 50 
21-49-01.677000,[R]: 1 
21-49-01.678000,S 1 	RSSI: 56
21-49-01.686000,[R]: 2 
21-49-01.686000,[R]: 50 
21-49-01.687000,[R]: 1 
21-49-01.687000,S 1 	RSSI: 56
21-49-01.689000,[R]: 2 
21-49-01.691000,[R]: 50 
21-49-01.691000,[R]: 20 
21-49-01.697000,[R]: 1 
21-49-01.700000,S 1 	RSSI: 56
21-49-01.701000,[R]: 2 
21-49-01.702000,[R]: 50 
21-49-01.703000,[R]: 1 
21-49-01.705000,S 1 	RSSI: 56
21-49-01.709000,[R]: 2 
21-49-01.717000,[R]: 50 
21-49-01.722000,[R]: 1 
21-49-01.723000,[R]: 2 
21-49-01.723000,[R]: 50 
21-49-01.724000,[R]: 1 
21-49-01.724000,S 1 	RSSI: 56
21-49-01.725000,[R]: 2 
21-49-01.725000,[R]: 50 
21-49-01.727000,[R]: 1 
21-49-01.736000,S 1 	RSSI: 56
21-49-01.737000,[R]: 2 
21-49-01.737000,[R]: 50 
21-49-01.738000,[R]: 1 
21-49-01.738000,S 1 	RSSI: 56
21-49-01.744000,[R]: 2 
21-49-01.745000,[R]: 50 
21-49-01.747000,[R]: 20 
21-49-01.748000,[R]: 1 
21-49-01.749000,[R]: 2 
21-49-01.749000,[R]: 50 
21-49-01.754000,[R]: 1 
21-49-01.755000,S 1 	RSSI: 56
21-49-01.756000,[R]: 2 
21-49-01.756000,[R]: 50 
21-49-01.759000,[R]: 1 
21-49-01.764000,[R]: 2 
21-49-01.768000,[R]: 50 
21-49-01.768000,[R]: 1 
21-49-01.769000,S 1 	RSSI: 56
21-49-01.772000,[R]: 2 
21-49-01.774000,[R]: 50 
21-49-01.776000,[R]: 1 
21-49-01.779000,S 1 	RSSI: 56
21-49-01.785000,[R]: 2 
21-49-01.785000,[R]: 50 
21-49-01.786000,[R]: 1 
21-49-01.790000,S 1 	RSSI: 56
21-49-01.793000,[R]: 2 
21-49-01.795000,[R]: 50 
21-49-01.796000,[R]: 20 
21-49-01.797000,[R]: 1 
21-49-01.798000,[R]: 2 
21-49-01.798000,[R]: 50 
21-49-01.804000,[R]: 1 
21-49-01.807000,S 1 	RSSI: 57
21-49-01.807000,[R]: 2 
21-49-01.807000,[R]: 50 
21-49-01.810000,[R]: 1 
21-49-01.811000,S 1 	RSSI: 56
21-49-01.815000,[R]: 2 
21-49-01.818000,[R]: 50 
21-49-01.818000,[R]: 1 
21-49-01.819000,S 1 	RSSI: 56
21-49-01.822000,[R]: 2 
21-49-01.823000,[R]: 50 
21-49-01.832000,[R]: 1 
21-49-01.833000,S 1 	RSSI: 57
21-49-01.835000,[R]: 2 
21-49-01.837000,[R]: 50 
21-49-01.839000,[R]: 1 
21-49-01.839000,S 1 	RSSI: 56
21-49-01.840000,[R]: 2 
21-49-01.840000,[R]: 50 
21-49-01.841000,[R]: 20 
21-49-01.842000,[R]: 1 
21-49-01.848000,[R]: 2 
21-49-01.854000,[R]: 50 
21-49-01.855000,[R]: 1 
21-49-01.855000,S 1 	RSSI: 56
21-49-01.856000,[R]: 2 
21-49-01.856000,[R]: 50 
21-49-01.860000,[R]: 1 
21-49-01.863000,S 1 	RSSI: 56
21-49-01.867000,[R]: 2 
21-49-01.867000,[R]: 50 
21-49-01.868000,[R]: 1 
21-49-01.869000,S 1 	RSSI: 56
21-49-01.872000,[R]: 2 
21-49-01.880000,[R]: 50 
21-49-01.880000,[R]: 1 
21-49-01.881000,S 1 	RSSI: 56
21-49-01.882000,[R]: 2 
21-49-01.883000,[R]: 50 
21-49-01.887000,[R]: 1 
21-49-01.887000,S 1 	RSSI: 56
21-49-01.889000,[R]: 2 
21-49-01.890000,[R]: 50 
21-49-01.897000,[R]: 20 
21-49-01.899000,[R]: 1 
21-49-01.900000,S 1 	RSSI: 56
21-49-01.901000,[R]: 2 
21-49-01.902000,[R]: 50 
21-49-01.903000,[R]: 1 
21-49-01.904000,S 1 	RSSI: 58
21-49-01.906000,[R]: 2 
21-49-01.907000,[R]: 50 
21-49-01.917000,[R]: 1 
21-49-01.918000,S 1 	RSSI: 57
21-49-01.918000,[R]: 2 
21-49-01.920000,[R]: 50 
21-49-01.921000,[R]: 1 
21-49-01.922000,S 1 	RSSI: 56
21-49-01.928000,[R]: 2 
21-49-01.929000,[R]: 50 
21-49-01.929000,[R]: 1 
21-49-01.930000,S 1 	RSSI: 56
21-49-01.930000,[R]: 2 
21-49-01.931000,[R]: 50 
21-49-01.935000,[R]: 1 
21-49-01.936000,S 1 	RSSI: 56
21-49-01.939000,[R]: 2 
21-49-01.942000,[R]: 50 
21-49-01.943000,[R]: 20 
21-49-01.944000,[R]: 1 
21-49-01.949000,S 1 	RSSI: 56
21-49-01.949000,[R]: 2 
21-49-01.950000,[R]: 50 
21-49-01.952000,[R]: 1 
21-49-01.953000,S 1 	RSSI: 56
21-49-01.956000,[R]: 2 
21-49-01.956000,[R]: 50 
21-49-01.959000,[R]: 1 
21-49-01.964000,[R]: 2 
21-49-01.965000,[R]: 50 
21-49-01.969000,[R]: 1 
21-49-01.969000,S 1 	RSSI: 56
21-49-01.972000,[R]: 2 
21-49-01.974000,[R]: 50 
21-49-01.977000,[R]: 1 
21-49-01.984000,S 1 	RSSI: 56
21-49-01.985000,[R]: 2 
21-49-01.989000,[R]: 50 
21-49-01.989000,[R]: 1 
21-49-01.990000,S 1 	RSSI: 56
21-49-01.991000,[R]: 2 
21-49-01.991000,[R]: 50 
21-49-02.006000,[R]: 20 
21-49-02.007000,[R]: 1 
21-49-02.007000,S 1 	RSSI: 56
21-49-02.007000,[R]: 2 
21-49-02.010000,[R]: 50 
21-49-02.011000,[R]: 1 
21-49-02.012000,S 1 	RSSI: 56
21-49-02.015000,[R]: 2 
21-49-02.017000,[R]: 50 
21-49-02.017000,[R]: 1 
21-49-02.017000,S 1 	RSSI: 56
21-49-02.018000,[R]: 2 
21-49-02.018000,[R]: 50 
21-49-02.019000,[R]: 1 
21-49-02.019000,S 1 	RSSI: 56
21-49-02.023000,[R]: 2 
21-49-02.036000,[R]: 50 
21-49-02.036000,[R]: 1 
21-49-02.037000,S 1 	RSSI: 56
21-49-02.042000,[R]: 2 
21-49-02.042000,[R]: 50 
21-49-02.043000,[R]: 1 
21-49-02.043000,S 1 	RSSI: 56
21-49-02.053000,[R]: 2 
21-49-02.059000,[R]: 50 
21-49-02.266000,[R]: 20 
21-49-02.276000,[R]: 1 
21-49-02.287000,S 1 	RSSI: 56
21-49-02.288000,[R]: 2 
21-49-02.288000,[R]: 50 
21-49-02.292000,[R]: 1 
21-49-02.297000,S 1 	RSSI: 56
21-49-02.302000,[R]: 2 
21-49-02.303000,[R]: 50 
21-49-02.303000,[R]: 1 
21-49-02.304000,S 1 	RSSI: 56
21-49-02.304000,[R]: 2 
21-49-02.305000,[R]: 50 
21-49-02.305000,[R]: 1 
21-49-02.306000,S 1 	RSSI: 56
21-49-02.306000,[R]: 2 
21-49-02.307000,[R]: 50 
21-49-02.307000,[R]: 1 
21-49-02.310000,S 1 	RSSI: 56
21-49-02.310000,[R]: 2 
21-49-02.311000,[R]: 50 
21-49-02.312000,[R]: 1 
21-49-02.313000,S 1 	RSSI: 56
21-49-02.313000,[R]: 2 
21-49-02.314000,[R]: 50 
21-49-02.314000,[R]: 20 
21-49-02.315000,[R]: 1 
21-49-02.316000,S 1 	RSSI: 56
21-49-02.316000,[R]: 2 
21-49-02.317000,[R]: 50 
21-49-02.318000,[R]: 1 
21-49-02.318000,S 1 	RSSI: 56
21-49-02.329000,[R]: 2 
21-49-02.333000,[R]: 50 
21-49-02.334000,[R]: 1 
21-49-02.334000,S 1 	RSSI: 56
21-49-02.334000,[R]: 2 
21-49-02.336000,[R]: 50 
21-49-02.337000,[R]: 1 
21-49-02.337000,S 1 	RSSI: 56
21-49-02.337000,[R]: 2 
21-49-02.338000,[R]: 50 
21-49-02.338000,[R]: 1 
21-49-02.339000,S 1 	RSSI: 56
21-49-02.339000,[R]: 2 
21-49-02.340000,[R]: 50 
21-49-02.340000,[R]: 1 
21-49-02.341000,S 1 	RSSI: 57
21-49-02.341000,[R]: 2 
21-49-02.342000,[R]: 50 
21-49-02.342000,[R]: 20 
21-49-02.343000,[R]: 1 
21-49-02.343000,S 1 	RSSI: 56
21-49-02.343000,[R]: 2 
21-49-02.350000,[R]: 50 
21-49-02.351000,[R]: 1 
21-49-02.351000,S 1 	RSSI: 56
21-49-02.352000,[R]: 2 
21-49-02.353000,[R]: 50 
21-49-02.354000,[R]: 1 
21-49-02.354000,S 1 	RSSI: 56
21-49-02.355000,[R]: 2 
21-49-02.356000,[R]: 50 
21-49-02.356000,[R]: 1 
21-49-02.357000,S 1 	RSSI: 56
21-49-02.358000,[R]: 2 
21-49-02.358000,[R]: 50 
21-49-02.371000,[R]: 1 
21-49-02.372000,S 1 	RSSI: 56
21-49-02.373000,[R]: 2 
21-49-02.374000,[R]: 50 
21-49-02.379000,[R]: 1 
21-49-02.379000,S 1 	RSSI: 56
21-49-02.382000,[R]: 2 
21-49-02.383000,[R]: 50 
21-49-02.383000,[R]: 1 
21-49-02.384000,S 1 	RSSI: 56
21-49-02.384000,[R]: 2 
21-49-02.384000,[R]: 50 
21-49-02.385000,[R]: 1 
21-49-02.385000,S 1 	RSSI: 56
21-49-02.386000,[R]: 2 
21-49-02.387000,[R]: 50 
21-49-02.387000,[R]: 1 
21-49-02.388000,S 1 	RSSI: 57
21-49-02.388000,[R]: 2 
21-49-02.389000,[R]: 50 
21-49-02.389000,[R]: 1 
21-49-02.389000,S 1 	RSSI: 56
21-49-02.390000,[R]: 2 
21-49-02.390000,[R]: 50 
21-49-02.404000,[R]: 1 
21-49-02.405000,S 1 	RSSI: 56
21-49-02.406000,[R]: 2 
21-49-02.406000,[R]: 50 
21-49-02.407000,[R]: 1 
21-49-02.408000,S 1 	RSSI: 56
21-49-02.408000,[R]: 2 
21-49-02.409000,[R]: 50 
21-49-02.410000,[R]: 1 
21-49-02.410000,S 1 	RSSI: 56
21-49-02.411000,[R]: 2 
21-49-02.412000,[R]: 50 
21-49-02.423000,[R]: 1 
21-49-02.423000,S 1 	RSSI: 56
21-49-02.429000,[R]: 2 
21-49-02.430000,[R]: 50 
21-49-02.433000,[R]: 1 
21-49-02.434000,S 1 	RSSI: 56
21-49-02.434000,[R]: 2 
21-49-02.435000,[R]: 50 
21-49-02.435000,[R]: 1 
21-49-02.436000,S 1 	RSSI: 56
21-49-02.436000,[R]: 2 
21-49-02.437000,[R]: 50 
21-49-02.437000,[R]: 1 
21-49-02.438000,S 1 	RSSI: 56
21-49-02.439000,[R]: 2 
21-49-02.439000,[R]: 50 
21-49-02.440000,[R]: 1 
21-49-02.440000,[R]: 2 
21-49-02.441000,[R]: 50 
21-49-02.457000,[R]: 1 
21-49-02.458000,S 1 	RSSI: 56
21-49-02.458000,[R]: 2 
21-49-02.459000,[R]: 50 
21-49-02.460000,[R]: 1 
21-49-02.460000,S 1 	RSSI: 56
21-49-02.461000,[R]: 2 
21-49-02.462000,[R]: 50 
21-49-02.463000,[R]: 1 
21-49-02.464000,S 1 	RSSI: 55
21-49-02.469000,[R]: 2 
21-49-02.469000,[R]: 50 
21-49-02.470000,[R]: 1 
21-49-02.471000,[R]: 2 
21-49-02.473000,[R]: 50 
21-49-02.475000,[R]: 1 
21-49-02.475000,S 1 	RSSI: 55
21-49-02.480000,[R]: 2 
21-49-02.481000,[R]: 50 
21-49-02.481000,[R]: 1 
21-49-02.482000,S 1 	RSSI: 56
21-49-02.482000,[R]: 2 
21-49-02.524000,[R]: 50 
21-49-02.537000,[R]: 1 
21-49-02.546000,S 1 	RSSI: 55
21-49-02.567000,[R]: 2 
21-49-02.583000,[R]: 50 
21-49-02.607000,[R]: 1 
21-49-02.622000,S 1 	RSSI: 55
21-49-02.623000,[R]: 2 
21-49-02.623000,[R]: 50 
21-49-02.624000,[R]: 1 
21-49-02.624000,S 1 	RSSI: 55
21-49-02.625000,[R]: 2 
21-49-02.625000,[R]: 50 
21-49-02.626000,[R]: 1 
21-49-02.627000,S 1 	RSSI: 55
21-49-02.627000,[R]: 2 
21-49-02.627000,[R]: 50 
21-49-02.628000,[R]: 1 
21-49-02.628000,S 1 	RSSI: 55
21-49-02.629000,[R]: 2 
21-49-02.629000,[R]: 50 
21-49-02.630000,[R]: 1 
21-49-02.630000,S 1 	RSSI: 56
21-49-02.634000,[R]: 2 
21-49-02.635000,[R]: 50 
21-49-02.635000,[R]: 1 
21-49-02.636000,S 1 	RSSI: 57
21-49-02.636000,[R]: 2 
21-49-02.636000,[R]: 50 
21-49-02.637000,[R]: 1 
21-49-02.637000,S 1 	RSSI: 55
21-49-02.638000,[R]: 2 
21-49-02.638000,[R]: 50 
21-49-02.638000,[R]: 1 
21-49-02.639000,S 1 	RSSI: 55
21-49-02.639000,[R]: 2 
21-49-02.640000,[R]: 50 
21-49-02.640000,[R]: 1 
21-49-02.640000,S 1 	RSSI: 55
21-49-02.641000,[R]: 2 
21-49-02.641000,[R]: 50 
21-49-02.646000,[R]: 1 
21-49-02.647000,S 1 	RSSI: 55
21-49-02.647000,[R]: 2 
21-49-02.648000,[R]: 50 
21-49-02.648000,[R]: 1 
21-49-02.649000,S 1 	RSSI: 55
21-49-02.649000,[R]: 2 
21-49-02.649000,[R]: 50 
21-49-02.650000,[R]: 1 
21-49-02.650000,S 1 	RSSI: 55
21-49-02.651000,[R]: 2 
21-49-02.651000,[R]: 50 
21-49-02.652000,[R]: 1 
21-49-02.653000,S 1 	RSSI: 55
21-49-02.653000,[R]: 2 
21-49-02.654000,[R]: 50 
21-49-02.656000,[R]: 1 
21-49-02.656000,S 1 	RSSI: 55
21-49-02.657000,[R]: 20 
21-49-02.657000,[R]: 1 
21-49-02.658000,S 1 	RSSI: 55
21-49-02.658000,[R]: 2 
21-49-02.659000,[R]: 50 
21-49-02.660000,[R]: 1 
21-49-02.660000,S 1 	RSSI: 55
21-49-02.661000,[R]: 2 
21-49-02.661000,[R]: 50 
21-49-02.662000,[R]: 1 
21-49-02.663000,S 1 	RSSI: 55
21-49-02.663000,[R]: 2 
21-49-02.669000,[R]: 50 
21-49-02.669000,[R]: 1 
21-49-02.669000,S 1 	RSSI: 55
21-49-02.670000,[R]: 2 
21-49-02.670000,[R]: 50 
21-49-02.671000,[R]: 1 
21-49-02.671000,S 1 	RSSI: 55
21-49-02.671000,[R]: 2 
21-49-02.672000,[R]: 50 
21-49-02.672000,[R]: 1 
21-49-02.673000,S 1 	RSSI: 55
21-49-02.673000,[R]: 2 
21-49-02.673000,[R]: 50 
21-49-02.674000,[R]: 20 
21-49-02.674000,[R]: 1 
21-49-02.675000,S 1 	RSSI: 55
21-49-02.675000,[R]: 2 
21-49-02.676000,[R]: 50 
21-49-02.683000,[R]: 1 
21-49-02.683000,S 1 	RSSI: 55
