23-18-15.625,"""Scanner enabled\r\n""" 
23-20-43.790,0 0 0 0 0 0 0 44
23-20-43.791,0 0 0 0 0 0 0 0
23-20-43.792,0 0 0 0 0 0 0 0
23-20-43.793,0 0 0 44 0 0 44 0
23-20-43.793,0 0 44 44 0 0 0 44
23-20-43.794,"0 44 0 0 0 0 0 ""2 46"""
23-20-43.794,"7 54"""
23-20-43.795,"8 49"""
23-20-43.802,"6 51"""
23-20-43.806,"4 51"""
23-20-43.825, 0 0 0 0 0 0 0 0
23-20-43.826,0 0 0 0 0 0 0 0
23-20-43.827,0 0 0 0 0 0 0 0
23-20-43.828,0 0 44 0 0 0 44 45
23-20-43.828,0 0 0 0 0 0 0 0
23-20-43.829,0 0 0 44 0 0 44 0
23-20-43.830,44 0 44 44 0 0 0 44
23-20-43.830,"0 0 0 0 0 0 ""7 53"""
23-20-43.831,"8 49"""
23-20-43.833,"3 53"""
23-20-43.843,"6 51"""
23-20-43.844,"4 51"""
23-20-43.849,"2 46"""
23-20-43.851,"7 53"""
23-20-43.856,"1 46"""
23-20-43.866, 0 45 0 0 0 54 0 0
23-20-43.880,0 0 0 0 0 44 0 0
23-20-43.881,0 0 0 0 0 0 0 0
23-20-43.881,63 0 44 0 0 0 44 44
23-20-43.882,0 0 0 0 0 0 0 0
23-20-43.884,0 0 0 44 0 0 44 0
23-20-43.885,0 0 44 44 0 0 0 44
23-20-43.885,"0 0 0 0 0""6 50"""
23-20-43.886,"3 53"""
23-20-43.887,"4 52"""
23-20-43.890,"2 46"""
23-20-43.891,"7 54"""
23-20-43.891,"1 46"""
23-20-43.892,"8 49"""
23-20-43.905, 0 46 0 0 0 53 0 0
23-20-43.911,0 0 0 0 0 44 0 0
23-20-43.912,0 0 0 0 0 0 0 0
23-20-43.912,0 0 44 0 0 0 44 45
23-20-43.913,0 0 0 0 0 0 0 0
23-20-43.914,0 0 0 44 0 0 0 0
23-20-43.914,0 0 44 44 0 0 0 44
23-20-43.915,"52 0 0 0 0 ""6 50"""
23-20-43.917,"3 55"""
23-20-43.919,"2 46"""
23-20-43.919,"1 46"""
23-20-43.922,"8 48"""
23-20-43.942, 0 46 0 0 0 53 0 0
23-20-43.944,0 0 0 0 0 44 0 0
23-20-43.945,0 0 0 0 0 0 0 0
23-20-43.945,0 0 0 0 0 0 0 0
23-20-43.947,0 0 0 0 0 0 0 0
23-20-43.948,0 0 0 0 0 0 0 0
23-20-43.948,0 0 0 0 0 0 0 0
23-20-43.951,0 0 0 0 0 0 0 0
23-20-43.951,"""1 46"""
23-20-43.955,"2 46"""
23-20-43.955,"4 53"""
23-20-43.956,"8 48"""
23-20-43.958,"7 55"""
23-20-43.965,"6 51"""
23-20-43.967,"3 56"""
23-20-43.975,"1 46"""
23-20-43.989, 0 0 53 68 0 0 0 48
23-20-43.990,0 0 0 0 0 0 0 0
23-20-43.991,0 0 0 0 0 0 0 0
23-20-43.991,0 0 0 0 0 0 0 0
23-20-43.992,0 0 0 0 0 0 0 0
23-20-43.992,53 44 0 44 0 0 44 0
23-20-43.993,0 0 44 44 0 0 0 44
23-20-43.993,"0 0 45 0 0 ""8 48"""
23-20-43.994,"7 54"""
23-20-43.998,"6 51"""
23-20-44.008,"1 46"""
23-20-44.011,"4 53"""
23-20-44.024, 0 0 0 0 0 0 0 47
23-20-44.028,0 0 0 0 0 0 0 0
23-20-44.028,0 0 0 0 0 0 0 0
23-20-44.029,60 0 0 0 0 0 44 0
23-20-44.030,0 0 0 0 0 0 0 0
23-20-44.031,0 0 0 0 0 0 44 0
23-20-44.035,44 0 44 0 0 0 0 44
23-20-44.039,"0 0 0 0 0 0 0 ""1 46"""
23-20-44.039,"7 54"""
23-20-44.040,"2 46"""
23-20-44.040,"3 57"""
23-20-44.041,"6 51"""
23-20-44.043,"4 52"""
23-20-44.048,"8 49"""
23-20-44.064, 0 0 0 0 0 0 0 0
23-20-44.070,0 0 0 0 0 0 0 0
23-20-44.071,0 0 0 0 0 0 0 0
23-20-44.072,59 44 44 0 0 0 44 0
23-20-44.073,0 0 0 0 0 0 0 0
23-20-44.073,0 0 0 44 0 0 44 0
23-20-44.074,0 0 0 0 0 0 0 0
23-20-44.074,"46 44 44 0 0 0 ""3 56"""
23-20-44.075,"6 51"""
23-20-44.076,"4 52"""
23-20-44.081,"8 49"""
23-20-44.085,"1 46"""
23-20-44.088,"7 53"""
23-20-44.096,"2 46"""
23-20-44.096,"3 55"""
23-20-44.097,"6 51"""
23-20-44.108, 0 0 55 0 0 0 0 0
23-20-44.109,45 0 44 0 0 0 0 0
23-20-44.113,0 0 0 0 0 0 0 0
23-20-44.114,58 44 44 0 0 0 44 44
23-20-44.114,0 0 0 0 0 0 0 0
23-20-44.116,0 0 0 44 0 0 44 0
23-20-44.117,44 44 44 44 0 0 0 44
23-20-44.118,"47 44 ""4 51"""
23-20-44.118,"8 49"""
23-20-44.119,"1 46"""
23-20-44.121,"7 53"""
23-20-44.140,"2 46"""
23-20-44.140,"3 55"""
23-20-44.146, 0 0 54 0 0 51 0 0
23-20-44.154,44 0 44 0 0 0 0 0
23-20-44.155,55 0 0 0 0 61 0 0
23-20-44.159,0 0 0 0 0 0 0 0
23-20-44.168,0 0 0 0 0 0 0 0
23-20-44.171,0 0 0 0 0 0 0 0
23-20-44.171,0 44 44 44 0 0 0 44
23-20-44.172,"47 44 44 0 ""1 46"""
23-20-44.173,"4 51"""
23-20-44.173,"2 45"""
23-20-44.173,"3 54"""
23-20-44.174,"7 53"""
23-20-44.174,"6 52"""
23-20-44.175,"1 46"""
23-20-44.227, 0 0 0 0 0 52 0 0
23-20-44.344,0 0 0 0 0 0 0 0
23-20-44.361,0 0 0 0 0 0 0 0
23-20-44.371,0 0 0 0 0 0 0 0
23-20-44.377,0 0 0 0 0 0 0 0
23-20-44.397,0 0 0 44 0 0 44 0
23-20-44.411,0 0 0 44 0 0 0 44
23-20-44.420,"0 0 44 0 0 0 0 0""8 50"""
23-20-44.426,"7 53"""
23-20-44.431,"6 53"""
23-20-44.436,"1 46"""
23-20-44.457,"4 52"""
23-20-44.458,"2 46"""
23-20-44.458,"8 50"""
23-20-44.459,"3 54"""
23-20-44.459, 0 0 0 0 0 0 44 0
23-20-44.462,44 0 0 0 0 44 0 0
23-20-44.462,0 44 0 0 0 63 0 0
23-20-44.463,0 0 0 0 0 0 44 44
23-20-44.464,0 0 0 0 0 0 0 0
23-20-44.464,0 0 0 0 0 0 44 0
23-20-44.473,0 0 0 0 0 0 0 0
23-20-44.474,"0 0 44 0 0 0 ""1 46"""
23-20-44.475,"6 53"""
23-20-44.475,"4 52"""
23-20-44.476,"2 46"""
23-20-44.476,"7 53"""
23-20-44.477,"3 55"""
23-20-44.477,"8 50"""
23-20-44.478,"1 46"""
23-20-44.478, 0 0 54 0 0 0 0 0
23-20-44.479,0 0 0 44 0 0 0 0
23-20-44.479,0 44 0 0 0 62 0 0
23-20-44.480,63 0 0 0 0 0 0 44
23-20-44.481,0 0 0 0 0 0 0 0
23-20-44.481,0 44 0 44 0 0 44 0
23-20-44.494,44 0 0 44 0 0 0 44
23-20-44.495,"0 0 45 0 ""6 53"""
23-20-44.495,"4 52"""
23-20-44.496,"2 46"""
23-20-44.496,"3 56"""
23-20-44.497,"8 50"""
23-20-44.497,"7 54"""
23-20-44.498,"1 46"""
23-20-44.498,"6 53"""
23-20-44.499, 0 0 0 0 0 51 0 0
23-20-44.499,45 0 0 0 0 0 44 44
23-20-44.500,0 0 0 0 0 61 0 0
23-20-44.501,63 0 0 0 0 0 44 44
23-20-44.501,0 0 0 0 0 0 0 0
23-20-44.501,0 0 0 44 0 0 44 0
23-20-44.502,44 44 0 44 0 0 0 44
23-20-44.502,"47 0 45""1 46"""
23-20-44.508,"2 46"""
23-20-44.509,"4 52"""
23-20-44.509,"3 56"""
23-20-44.510,"8 49"""
23-20-44.510,"7 55"""
23-20-44.511,"6 53"""
23-20-44.511,"1 46"""
23-20-44.512, 0 0 0 62 0 0 0 47
23-20-44.513,0 0 0 0 0 0 0 0
23-20-44.513,0 0 0 0 0 0 0 0
23-20-44.514,0 0 0 0 0 0 0 0
23-20-44.514,0 0 0 0 0 0 0 0
23-20-44.514,0 44 0 44 0 0 44 0
23-20-44.515,0 0 0 44 0 0 0 44
23-20-44.516,"47 0 45 0 0 0 ""8 49"""
23-20-44.517,"3 57"""
23-20-44.520,"7 54"""
23-20-44.521,"6 53"""
23-20-44.522,"1 46"""
23-20-44.523, 0 0 0 0 0 0 0 47
23-20-44.526,0 0 0 0 0 0 0 0
23-20-44.527,0 0 0 0 0 0 0 0
23-20-44.529,0 0 0 0 0 0 0 0
23-20-44.530,0 0 0 0 0 0 0 0
23-20-44.530,0 0 0 0 0 0 44 0
23-20-44.534,44 0 0 0 0 0 0 44
23-20-44.536,0 0 0 0 0 0 0 0
23-20-44.537,"1 46"""
23-20-44.537,"3 58"""
23-20-44.539,"7 54"""
23-20-44.540,"6 53"""
23-20-44.541,"4 51"""
23-20-44.541,"8 48"""
23-20-44.541,"1 46"""
23-20-44.542,"3 58"""
23-20-44.542, 0 0 0 0 0 0 0 0
23-20-44.543,0 0 0 0 0 0 0 0
23-20-44.543,0 0 0 44 0 62 0 0
23-20-44.544,62 0 0 0 0 0 44 0
23-20-44.544,0 0 0 0 0 0 0 0
23-20-44.545,0 0 0 0 0 0 44 0
23-20-44.545,0 0 0 0 0 0 0 0
23-20-44.546,"47 0 0 0 0 0 0 0""6 53"""
23-20-44.546,"8 48"""
23-20-44.546,"1 46"""
23-20-44.547,"3 59"""
23-20-44.547,"7 54"""
23-20-44.557,"2 45"""
23-20-44.557, 0 0 0 0 0 0 0 0
23-20-44.558,46 0 0 0 0 0 0 0
23-20-44.558,0 0 0 44 0 63 44 0
23-20-44.559,0 0 0 0 0 0 0 0
23-20-44.560,0 0 0 0 0 0 0 0
23-20-44.561,0 0 0 0 0 0 0 0
23-20-44.561,45 44 0 44 0 0 0 44
23-20-44.562,"46 44 0 0 0 0""4 51"""
23-20-44.562,"8 48"""
23-20-44.563,"1 46"""
23-20-44.563,"2 45"""
23-20-44.570,"7 53"""
23-20-44.570, 0 0 56 0 0 0 0 0
23-20-44.571,45 0 0 0 0 0 0 0
23-20-44.571,0 0 0 0 0 0 0 0
23-20-44.572,60 44 0 0 0 0 44 44
23-20-44.572,0 0 0 0 0 0 0 0
23-20-44.572,0 0 0 0 0 0 0 0
23-20-44.573,0 44 0 44 0 0 0 44
23-20-44.573,"47 44 0 0 0 ""1 46"""
23-20-44.574,"4 51"""
23-20-44.575,"8 48"""
23-20-44.575,"3 59"""
23-20-44.576,"7 53"""
23-20-44.576,"6 53"""
23-20-44.577,"1 46"""
23-20-44.578, 0 0 0 0 0 51 0 0
23-20-44.583,0 0 0 0 0 0 0 0
23-20-44.584,0 0 0 0 0 0 0 0
23-20-44.585,0 0 0 0 0 0 44 44
23-20-44.586,0 0 0 0 0 0 0 0
23-20-44.588,0 0 62 44 0 0 44 0
23-20-44.589,0 0 0 44 0 0 0 44
23-20-44.589,"0 0 0 0 0 0 0""4 51"""
23-20-44.591,"3 59"""
23-20-44.592,"2 45"""
23-20-44.592,"7 53"""
23-20-44.593,"1 46"""
23-20-44.593,"8 48"""
23-20-44.594,"4 51"""
23-20-44.594,"3 59"""
23-20-44.594, 0 0 0 75 0 0 44 0
23-20-44.603,0 0 0 0 0 0 0 0
23-20-44.604,55 0 0 44 0 0 44 0
23-20-44.605,0 0 0 0 0 0 44 44
23-20-44.606,0 0 0 0 0 0 0 0
23-20-44.606,0 0 0 0 0 0 0 0
23-20-44.607,0 0 0 44 0 0 0 0
23-20-44.608,"0 44 0 0 0 0 ""2 45"""
23-20-44.609,"1 46"""
23-20-44.610,"6 52"""
23-20-44.613,"4 51"""
23-20-44.613,"7 53"""
23-20-44.614,"3 59"""
23-20-44.614,"8 48"""
23-20-44.634,"2 45"""
23-20-44.636,"1 46"""
23-20-44.650, 0 0 0 0 0 0 0 47
23-20-44.651,45 0 0 44 0 0 44 44
23-20-44.651,0 44 0 44 0 0 44 0
23-20-44.652,61 0 0 0 0 0 0 0
23-20-44.652,0 0 0 0 0 0 0 0
23-20-44.652,0 0 62 44 0 0 44 0
23-20-44.653,44 0 0 44 0 0 0 44
23-20-44.653,"0 0 0 ""6 51"""
23-20-44.653,"2 45"""
23-20-44.654,"3 59"""
23-20-44.654,"4 51"""
23-20-44.655,"8 48"""
23-20-44.655,"7 53"""
23-20-44.655,"1 46"""
23-20-44.657,"6 52"""
23-20-44.667, 0 0 0 0 0 0 0 0
23-20-44.670,45 0 0 0 0 0 0 44
23-20-44.681,0 0 0 0 0 0 0 0
23-20-44.682,61 44 0 0 0 0 44 44
23-20-44.683,0 0 0 0 0 0 0 0
23-20-44.684,0 0 62 44 0 0 44 0
23-20-44.684,44 44 0 44 0 0 0 44
23-20-44.685,"0 0 0 0 ""2 45"""
23-20-44.685,"8 48"""
23-20-44.686,"7 53"""
23-20-44.687,"1 46"""
23-20-44.691,"2 45"""
23-20-44.693,"3 59"""
23-20-44.707, 0 0 0 0 0 0 0 0
23-20-44.707,45 0 0 0 0 0 0 44
23-20-44.711,0 44 0 44 0 0 44 0
23-20-44.713,62 44 0 0 0 0 44 44
23-20-44.713,0 0 0 0 0 0 0 0
23-20-44.714,0 0 0 0 0 0 0 0
23-20-44.714,44 44 0 0 0 0 0 44
23-20-44.715,"47 0 0 0 ""4 51"""
23-20-44.715,"1 46"""
23-20-44.716,"8 48"""
23-20-44.716,"7 53"""
23-20-44.721,"6 51"""
23-20-44.725,"2 45"""
23-20-44.726,"3 58"""
23-20-44.731,"4 51"""
23-20-44.734,"1 46"""
23-20-44.747, 0 0 55 62 0 51 0 0
23-20-44.758,45 0 0 0 0 44 0 0
23-20-44.759,0 0 0 44 0 0 44 44
23-20-44.759,0 0 0 0 0 0 44 44
23-20-44.759,0 0 0 0 0 0 0 0
23-20-44.760,0 0 62 0 0 0 44 0
23-20-44.760,0 0 0 44 0 0 0 0
23-20-44.761,"0 0 0 0 ""7 54"""
23-20-44.761,"6 51"""
23-20-44.762,"2 45"""
23-20-44.763,"4 51"""
23-20-44.767,"1 46"""
23-20-44.776,"8 48"""
23-20-44.788, 0 0 0 63 0 0 44 0
23-20-44.789,45 0 0 0 0 0 44 0
23-20-44.790,0 0 0 0 0 0 0 0
23-20-44.790,0 0 0 0 0 0 44 0
23-20-44.790,0 0 0 0 0 0 0 0
23-20-44.791,51 0 62 44 0 0 44 0
23-20-44.792,0 0 0 0 0 0 0 0
23-20-44.792,"0 44 0 0 0 0""1 46"""
23-20-44.793,"2 45"""
23-20-44.793,"6 51"""
23-20-44.808,"7 54"""
23-20-44.811,"8 48"""
23-20-44.822, 0 0 0 0 0 0 0 0
23-20-44.823,0 0 0 0 0 0 0 0
23-20-44.824,0 0 0 0 0 0 0 0
23-20-44.825,0 0 0 0 0 0 0 0
23-20-44.826,0 0 0 0 0 0 0 0
23-20-44.826,0 0 0 0 0 0 44 0
23-20-44.827,44 44 0 0 0 0 0 0
23-20-44.827,0 0 0 0 0 0 0 0
23-20-44.828,"""6 51"""
23-20-44.847,"7 54"""
23-20-44.847,"8 48"""
23-20-44.850,"1 46"""
23-20-44.851,"2 45"""
23-20-44.851,"6 51"""
23-20-44.864, 0 0 0 0 0 0 0 47
23-20-44.874,45 0 0 0 0 0 0 44
23-20-44.874,0 0 0 0 0 0 0 0
23-20-44.875,0 0 0 0 0 0 0 0
23-20-44.876,0 0 0 0 0 0 0 0
23-20-44.876,0 0 0 0 0 0 44 0
23-20-44.877,44 44 0 0 0 0 0 44
23-20-44.877,"0 0 0 0 0 0 0 ""7 54"""
23-20-44.878,"8 48"""
23-20-44.879,"1 46"""
23-20-44.880,"6 51"""
23-20-44.884,"2 45"""
23-20-44.903, 0 0 0 0 0 0 0 0
23-20-44.905,45 0 0 0 0 0 0 44
23-20-44.909,0 0 0 0 0 0 0 0
23-20-44.909,0 0 0 0 0 0 0 0
23-20-44.910,0 0 0 0 0 0 0 0
23-20-44.910,0 0 0 0 0 0 44 0
23-20-44.911,44 44 0 0 0 0 0 44
23-20-44.911,"0 0 0 0 0 0 0 0""1 46"""
23-20-44.912,"7 54"""
23-20-44.913,"8 48"""
23-20-44.913,"6 51"""
23-20-44.933,"1 46"""
23-20-44.942, 0 0 0 0 0 51 0 0
23-20-44.943,0 0 0 0 0 0 0 0
23-20-44.944,0 0 0 0 0 0 0 0
23-20-44.946,0 0 0 0 0 0 0 0
23-20-44.947,0 0 0 0 0 0 0 0
23-20-44.948,0 0 0 44 0 0 44 0
23-20-44.948,0 0 0 0 0 0 0 0
23-20-44.950,0 0 0 0 0 0 0 0
23-20-44.950,"""2 45"""
23-20-44.951,"6 51"""
23-20-44.951,"3 57"""
23-20-44.952,"4 51"""
23-20-44.963,"7 54"""
23-20-44.966,"1 46"""
23-20-44.968,"8 48"""
23-20-44.986, 0 0 0 0 0 51 0 0
23-20-44.987,0 0 0 0 0 0 0 0
23-20-44.988,0 44 0 0 0 0 0 0
23-20-44.989,0 44 44 0 0 0 0 0
23-20-44.990,0 0 0 0 0 0 0 0
23-20-44.990,0 0 0 44 0 0 44 0
23-20-44.992,0 44 44 44 0 0 0 44
23-20-44.993,"47 44 0 0 0""2 45"""
23-20-44.994,"6 51"""
23-20-44.994,"3 57"""
23-20-44.997,"4 51"""
23-20-44.998,"1 46"""
23-20-45.001,"8 49"""
23-20-45.007,"7 55"""
23-20-45.011,"2 45"""
23-20-45.011,"6 51"""
23-20-45.026, 0 0 0 0 0 51 0 0
23-20-45.028,45 0 0 0 0 44 0 0
23-20-45.029,0 0 0 0 0 0 0 0
23-20-45.029,0 0 44 0 0 0 0 44
23-20-45.030,0 0 0 0 0 0 0 0
23-20-45.030,0 0 0 44 0 0 44 0
23-20-45.031,0 0 44 44 0 0 0 44
23-20-45.032,"0 44 0 0 0 ""1 46"""
23-20-45.033,"3 57"""
23-20-45.038,"4 50"""
23-20-45.039,"8 49"""
23-20-45.039,"7 55"""
23-20-45.039,"6 51"""
23-20-45.044,"2 45"""
23-20-45.054,"1 46"""
23-20-45.069, 0 0 55 64 0 0 0 47
23-20-45.071,0 0 0 0 0 44 0 0
23-20-45.071,0 0 0 0 0 0 0 0
23-20-45.072,0 0 0 0 0 0 0 44
23-20-45.072,0 0 0 0 0 0 0 0
23-20-45.075,51 0 0 44 0 0 44 0
23-20-45.078,0 0 44 44 0 0 0 44
23-20-45.092,"0 44 0 0 0""4 50"""
23-20-45.094,"2 45"""
23-20-45.100,"8 49"""
23-20-45.104,"7 55"""
23-20-45.107,"6 51"""
23-20-45.109,"1 46"""
23-20-45.111,"4 50"""
23-20-45.117, 0 0 0 0 0 0 0 46
23-20-45.118,0 0 0 0 0 0 0 0
23-20-45.119,0 0 0 0 0 0 0 0
23-20-45.119,0 0 0 0 0 0 0 44
23-20-45.120,0 0 0 0 0 0 0 0
23-20-45.120,0 0 0 0 0 0 44 0
23-20-45.121,0 0 0 0 0 0 0 0
23-20-45.130,0 0 0 0 0 0 0 0
23-20-45.131,"""8 49"""
23-20-45.131,"7 55"""
23-20-45.133,"6 51"""
23-20-45.134,"1 46"""
23-20-45.134,"4 50"""
23-20-45.135,"2 45"""
23-20-45.136,"8 49"""
23-20-45.136,"7 55"""
23-20-45.144, 0 0 0 0 0 0 0 46
23-20-45.145,0 0 0 0 0 44 0 0
23-20-45.145,0 0 0 0 0 0 0 0
23-20-45.152,0 0 0 0 0 0 0 44
23-20-45.153,0 0 0 0 0 0 0 0
23-20-45.153,0 0 0 44 0 0 44 0
23-20-45.154,0 0 0 44 0 0 0 44
23-20-45.155,"0 0 0 0 0 0 0 ""1 46"""
23-20-45.155,"6 51"""
23-20-45.156,"4 50"""
23-20-45.156,"3 56"""
23-20-45.173,"1 46"""
23-20-45.183, 0 0 53 0 0 0 0 0
23-20-45.183,0 0 0 0 0 0 0 0
23-20-45.184,0 44 0 0 0 0 0 0
23-20-45.185,0 0 0 0 0 0 0 44
23-20-45.186,0 0 0 0 0 0 0 0
23-20-45.186,0 0 0 0 0 0 0 0
23-20-45.187,0 0 0 0 0 0 0 0
23-20-45.188,0 0 0 0 0 0 0 0
23-20-45.189,"""3 55"""
23-20-45.193,"4 51"""
23-20-45.195,"2 45"""
23-20-45.200,"7 55"""
23-20-45.201,"8 49"""
23-20-45.206,"1 45"""
23-20-45.211,"6 51"""
23-20-45.227, 0 46 53 0 0 0 0 0
23-20-45.229,0 0 0 0 0 44 0 0
23-20-45.229,53 44 0 0 0 64 0 0
23-20-45.230,64 0 44 0 0 0 0 0
23-20-45.230,0 0 0 0 0 0 0 0
23-20-45.231,0 0 0 44 0 0 44 0
23-20-45.232,45 0 44 44 0 0 0 44
23-20-45.233,"47 0 45""3 55"""
23-20-45.234,"1 45"""
23-20-45.236,"4 51"""
23-20-45.239,"7 55"""
23-20-45.239,"8 49"""
23-20-45.240,"6 50"""
23-20-45.251,"3 55"""
23-20-45.254,"1 45"""
23-20-45.271, 0 45 0 0 0 0 44 0
23-20-45.272,0 0 0 0 0 0 0 0
23-20-45.273,53 44 0 0 0 64 0 0
23-20-45.276,0 0 44 0 0 0 0 44
23-20-45.277,0 0 0 0 0 0 0 0
23-20-45.277,0 0 0 44 0 0 44 0
23-20-45.278,0 0 44 44 0 0 0 44
23-20-45.279,"46 0 45 0""4 50"""
23-20-45.280,"2 45"""
23-20-45.280,"7 55"""
23-20-45.281,"8 49"""
23-20-45.281,"6 50"""
23-20-45.287,"3 55"""
23-20-45.288,"1 45"""
23-20-45.290,"4 50"""
23-20-45.291,"2 45"""
23-20-45.309, 0 48 55 78 0 0 0 46
23-20-45.310,0 0 44 0 0 0 0 44
23-20-45.311,0 0 0 0 0 63 0 0
23-20-45.312,64 44 44 0 0 0 0 44
23-20-45.312,0 0 0 0 0 0 0 0
23-20-45.313,51 0 0 44 0 0 44 0
23-20-45.319,45 44 44 0 0 0 0 44
23-20-45.320,"0 0""7 55"""
23-20-45.320,"1 45"""
23-20-45.321,"2 45"""
23-20-45.321,"6 50"""
23-20-45.322,"3 55"""
23-20-45.323,"4 50"""
23-20-45.329,"8 49"""
23-20-45.331,"7 54"""
23-20-45.333,"1 45"""
23-20-45.346, 0 0 53 0 0 0 0 0
23-20-45.348,0 0 0 0 0 0 0 0
23-20-45.349,0 0 0 0 0 0 0 0
23-20-45.350,65 44 0 0 0 0 44 0
23-20-45.350,0 0 0 0 0 0 0 0
23-20-45.351,0 0 0 44 0 0 44 0
23-20-45.352,45 44 0 0 0 0 0 44
23-20-45.352,"46 44 45 0 0""6 50"""
23-20-45.354,"3 55"""
23-20-45.356,"4 50"""
23-20-45.361,"8 49"""
23-20-45.366,"7 55"""
23-20-45.379,"1 45"""
23-20-45.380,"2 45"""
23-20-45.381,"6 50"""
23-20-45.386, 0 0 53 0 0 0 0 0
23-20-45.387,44 0 44 0 0 0 0 0
23-20-45.390,0 0 0 0 0 0 0 0
23-20-45.391,66 0 0 0 0 0 44 44
23-20-45.392,0 0 0 0 0 0 0 0
23-20-45.392,0 0 0 44 0 0 44 0
23-20-45.393,45 0 0 0 0 0 0 44
23-20-45.393,"46 0 45 0 0""4 49"""
23-20-45.394,"8 49"""
23-20-45.398,"7 55"""
23-20-45.403,"1 45"""
23-20-45.404,"2 45"""
23-20-45.404,"6 50"""
23-20-45.407,"3 56"""
23-20-45.426, 0 0 0 0 0 50 0 0
23-20-45.427,44 0 0 0 0 0 0 0
23-20-45.428,53 0 0 0 0 65 0 0
23-20-45.433,0 0 0 0 0 0 0 0
23-20-45.434,0 0 0 0 0 0 0 0
23-20-45.436,0 0 0 44 0 0 44 0
23-20-45.437,45 44 0 0 0 0 0 44
23-20-45.438,"46 44 0 0 0 ""1 45"""
23-20-45.438,"4 49"""
23-20-45.439,"2 45"""
23-20-45.439,"8 49"""
23-20-45.443,"3 57"""
23-20-45.443,"7 55"""
23-20-45.444,"6 50"""
23-20-45.455,"1 45"""
23-20-45.456,"4 49"""
23-20-45.464, 0 0 0 0 0 49 0 0
23-20-45.469,0 0 0 0 0 0 0 0
23-20-45.470,0 0 0 0 0 0 0 0
23-20-45.470,0 0 0 0 0 0 44 44
23-20-45.474,0 0 0 0 0 0 0 0
23-20-45.475,0 0 0 44 0 0 44 0
23-20-45.476,0 0 0 0 0 0 0 0
23-20-45.485,"0 0 0 0 0 0 0 0""3 57"""
23-20-45.486,"7 55"""
23-20-45.487,"6 50"""
23-20-45.488,"1 45"""
23-20-45.488,"4 49"""
23-20-45.490,"2 45"""
23-20-45.498,"8 50"""
23-20-45.500,"3 57"""
23-20-45.507,"7 55"""
23-20-45.507, 0 0 0 0 0 49 0 0
23-20-45.507,44 0 0 0 0 44 0 0
23-20-45.508,54 44 0 0 0 65 0 0
23-20-45.509,0 0 0 0 0 0 44 44
23-20-45.510,0 0 0 0 0 0 0 0
23-20-45.510,0 0 0 44 0 0 44 0
23-20-45.511,0 0 0 44 0 0 0 44
23-20-45.512,"0 0 44 0 ""1 45"""
23-20-45.513,"6 50"""
23-20-45.513,"4 49"""
23-20-45.528,"2 45"""
23-20-45.529,"7 55"""
23-20-45.529,"8 50"""
23-20-45.532,"1 45"""
23-20-45.545, 0 0 0 0 0 0 0 51
23-20-45.546,0 0 0 0 0 44 0 0
23-20-45.547,0 0 0 0 0 0 0 0
23-20-45.552,70 0 0 0 0 0 44 44
23-20-45.552,0 0 0 0 0 0 0 0
23-20-45.553,0 0 0 44 0 0 44 0
23-20-45.553,45 0 0 44 0 0 0 0
23-20-45.554,"0 0 44 0 0 0""6 50"""
23-20-45.554,"4 49"""
23-20-45.555,"2 45"""
23-20-45.561,"8 50"""
23-20-45.564,"7 55"""
23-20-45.566,"1 45"""
23-20-45.573,"6 50"""
23-20-45.586, 0 0 0 0 0 0 0 47
23-20-45.595,0 0 0 0 0 44 0 0
23-20-45.595,0 0 0 0 0 0 0 0
23-20-45.599,68 0 0 0 0 0 44 44
23-20-45.600,0 0 0 0 0 0 0 0
23-20-45.600,0 0 0 44 0 0 44 0
23-20-45.601,45 0 0 44 0 0 0 44
23-20-45.602,"0 0 0 0 0 0""2 45"""
23-20-45.606,"4 49"""
23-20-45.607,"3 58"""
23-20-45.607,"8 50"""
23-20-45.608,"1 45"""
23-20-45.609,"6 50"""
23-20-45.623, 0 0 0 0 0 0 0 0
23-20-45.626,0 0 0 0 0 0 0 0
23-20-45.627,0 0 0 0 0 0 0 0
23-20-45.628,0 0 0 0 0 0 0 0
23-20-45.628,0 0 0 0 0 0 0 0
23-20-45.629,0 0 0 44 0 0 44 0
23-20-45.629,0 0 0 0 0 0 0 0
23-20-45.633,0 0 0 0 0 0 0 0
23-20-45.638,"""1 45"""
23-20-45.639,"8 50"""
23-20-45.639,"3 58"""
23-20-45.640,"7 55"""
23-20-45.642,"6 50"""
23-20-45.650,"4 49"""
23-20-45.651,"2 45"""
23-20-45.652,"1 45"""
23-20-45.665, 0 0 54 0 0 49 0 0
23-20-45.666,44 0 0 0 0 0 0 0
23-20-45.667,0 0 0 0 0 63 0 0
23-20-45.667,0 0 0 0 0 0 44 44
23-20-45.668,0 0 0 0 0 0 0 0
23-20-45.670,0 0 0 0 0 0 44 0
23-20-45.671,45 44 0 0 0 0 0 0
23-20-45.671,"46 0 0 0 0 0""3 58"""
23-20-45.672,"7 55"""
23-20-45.673,"2 45"""
23-20-45.673,"6 51"""
23-20-45.683,"4 49"""
23-20-45.685,"1 45"""
23-20-45.689,"8 50"""
23-20-45.694,"3 58"""
23-20-45.707, 0 0 54 0 0 50 0 0
23-20-45.710,45 0 44 0 0 44 0 0
23-20-45.714,0 0 0 44 0 0 44 0
23-20-45.716,0 44 0 0 0 0 44 0
