23-12-26.858000,"""Scanner enabled\r\n""" 
23-15-03.764000,"7 56"""
23-15-03.765000,"8 51"""
23-15-03.769000,"4 47"""
23-15-03.770000,"1 45"""
23-15-03.780000, 0 0 0 0 0 49 58 0
23-15-03.788000,0 0 0 44 0 0 0 0
23-15-03.789000,0 0 0 0 0 0 0 0
23-15-03.789000,0 0 0 0 46 0 0 0
23-15-03.790000,65 0 44 0 0 0 0 0
23-15-03.791000,0 44 0 44 0 0 0 0
23-15-03.791000,0 46 0 0 0 48 0 0
23-15-03.792000,"47 0 45 0 0""3 46"""
23-15-03.792000,"6 47"""
23-15-03.793000,"2 45"""
23-15-03.793000,"5 52"""
23-15-03.794000,"7 57"""
23-15-03.794000,"8 51"""
23-15-03.795000,"4 46"""
23-15-03.808000,"1 45"""
23-15-03.808000,"3 47"""
23-15-03.823000, 0 48 0 53 0 49 0 0
23-15-03.824000,0 0 0 44 0 0 0 0
23-15-03.825000,73 0 0 0 0 44 46 0
23-15-03.826000,0 0 0 0 45 0 0 0
23-15-03.832000,63 0 44 0 0 44 44 44
23-15-03.832000,51 44 0 44 0 0 0 0
23-15-03.833000,0 46 0 44 0 48 0 0
23-15-03.834000,"47""1 45"""
23-15-03.835000,"6 48"""
23-15-03.835000,"5 51"""
23-15-03.836000,"2 44"""
23-15-03.837000,"7 53"""
23-15-03.838000,"4 47"""
23-15-03.839000,"8 51"""
23-15-03.840000,"3 47"""
23-15-03.847000,"1 45"""
23-15-03.848000,"6 48"""
23-15-03.856000, 0 0 0 0 57 0 0 46
23-15-03.857000,0 0 0 0 0 0 0 0
23-15-03.859000,0 0 0 0 0 44 46 0
23-15-03.859000,0 0 0 0 0 0 0 0
23-15-03.860000,0 0 0 0 0 0 0 0
23-15-03.860000,0 0 0 44 0 0 0 0
23-15-03.862000,0 0 0 0 0 0 0 0
23-15-03.865000,"0 0 0 0 0 0 0 0""5 51"""
23-15-03.867000,"8 51"""
23-15-03.868000,"4 48"""
23-15-03.872000,"3 47"""
23-15-03.877000,"7 52"""
23-15-03.888000,"5 51"""
23-15-03.899000, 0 0 0 0 0 0 0 0
23-15-03.908000,0 0 0 0 0 0 0 0
23-15-03.909000,0 0 0 0 0 44 0 0
23-15-03.909000,55 0 0 0 45 0 0 0
23-15-03.910000,56 0 44 0 0 44 44 44
23-15-03.910000,0 0 0 0 0 0 0 0
23-15-03.911000,0 0 0 44 0 48 0 0
23-15-03.911000,"0 0 0 0 0 0""1 45"""
23-15-03.912000,"2 44"""
23-15-03.914000,"6 48"""
23-15-03.920000,"7 52"""
23-15-03.921000,"5 51"""
23-15-03.922000,"8 51"""
23-15-03.926000,"1 45"""
23-15-03.941000, 0 48 0 0 0 49 57 0
23-15-03.948000,0 0 0 0 0 0 0 0
23-15-03.948000,0 0 0 0 0 0 0 0
23-15-03.949000,0 0 0 0 45 0 0 0
23-15-03.949000,58 44 44 0 0 44 44 0
23-15-03.950000,0 0 0 44 0 0 0 0
23-15-03.950000,0 0 0 44 0 47 0 0
23-15-03.951000,"47 44 45 ""4 48"""
23-15-03.952000,"3 48"""
23-15-03.953000,"6 48"""
23-15-03.953000,"5 51"""
23-15-03.959000,"1 45"""
23-15-03.964000,"2 45"""
23-15-03.965000,"4 49"""
23-15-03.978000, 0 0 0 54 0 0 0 0
23-15-03.979000,46 0 0 0 0 44 0 0
23-15-03.981000,0 0 0 0 0 0 0 0
23-15-03.984000,0 0 0 0 45 0 0 0
23-15-03.986000,59 0 44 0 0 44 0 44
23-15-03.986000,0 0 0 44 0 0 0 0
23-15-03.987000,0 0 0 0 0 0 0 0
23-15-03.987000,"0 0 0 0 0 0 ""3 47"""
23-15-03.988000,"6 47"""
23-15-03.988000,"7 51"""
23-15-03.989000,"4 49"""
23-15-03.990000,"5 51"""
23-15-03.992000,"1 45"""
23-15-03.996000,"8 51"""
23-15-03.999000,"2 44"""
23-15-04.007000,"3 48"""
23-15-04.023000, 0 0 0 53 0 0 0 0
23-15-04.024000,46 0 0 44 0 0 0 0
23-15-04.024000,65 44 0 0 0 44 48 0
23-15-04.028000,0 0 0 0 0 0 0 0
23-15-04.029000,0 0 44 0 0 44 44 44
23-15-04.029000,50 44 0 44 0 0 0 0
23-15-04.030000,53 46 0 44 0 46 0 0
23-15-04.032000,"0 4""6 47"""
23-15-04.032000,"1 45"""
23-15-04.035000,"7 51"""
23-15-04.035000,"2 44"""
23-15-04.036000,"5 51"""
23-15-04.036000,"4 50"""
23-15-04.045000,"8 50"""
23-15-04.046000,"3 48"""
23-15-04.046000,"6 47"""
23-15-04.048000,"1 45"""
23-15-04.061000, 0 0 63 0 59 53 0 46
23-15-04.062000,0 0 0 0 0 0 0 0
23-15-04.063000,64 44 0 0 0 44 48 0
23-15-04.076000,0 0 0 0 0 0 0 0
23-15-04.077000,0 0 0 0 0 0 0 0
23-15-04.077000,50 44 0 44 0 0 0 0
23-15-04.078000,0 0 0 0 0 0 0 0
23-15-04.078000,"0 44 46 0 ""5 51"""
23-15-04.079000,"4 49"""
23-15-04.079000,"8 50"""
23-15-04.080000,"3 48"""
23-15-04.080000,"6 47"""
23-15-04.081000,"1 45"""
23-15-04.082000,"2 44"""
23-15-04.090000,"5 51"""
23-15-04.101000, 0 0 73 0 0 51 0 0
23-15-04.106000,0 0 0 44 0 0 0 0
23-15-04.106000,0 44 0 0 0 44 48 0
23-15-04.107000,0 0 0 0 44 0 0 0
23-15-04.107000,0 0 44 0 0 44 0 44
23-15-04.108000,0 44 0 44 0 0 0 0
23-15-04.108000,0 0 0 0 0 0 0 0
23-15-04.108000,"0 0 0 0 0""4 49"""
23-15-04.114000,"6 46"""
23-15-04.122000,"8 50"""
23-15-04.124000,"4 49"""
23-15-04.149000, 0 0 0 0 0 0 0 0
23-15-04.151000,0 0 0 0 0 0 0 0
23-15-04.156000,0 0 0 0 0 0 0 0
23-15-04.156000,0 0 0 0 45 0 0 0
23-15-04.157000,0 0 0 0 0 0 0 0
23-15-04.160000,0 44 0 0 0 0 0 0
23-15-04.160000,0 0 0 0 0 0 0 0
23-15-04.161000,"0 0 46 0 0 44 44 0""3 48"""
23-15-04.161000,"6 47"""
23-15-04.162000,"5 51"""
23-15-04.167000,"7 52"""
23-15-04.167000,"8 50"""
23-15-04.168000,"4 48"""
23-15-04.168000,"3 48"""
23-15-04.181000, 0 0 0 0 0 0 0 0
23-15-04.182000,0 0 0 0 0 0 0 0
23-15-04.183000,0 0 0 44 0 44 48 0
23-15-04.183000,0 0 0 0 45 0 0 0
23-15-04.193000,0 0 44 0 0 44 44 44
23-15-04.193000,0 0 0 44 0 0 0 0
23-15-04.194000,0 0 48 44 0 46 0 0
23-15-04.195000,"0 0 46 0 ""1 45"""
23-15-04.196000,"6 47"""
23-15-04.198000,"5 51"""
23-15-04.198000,"2 44"""
23-15-04.199000,"4 48"""
23-15-04.199000,"8 50"""
23-15-04.200000,"3 48"""
23-15-04.217000, 0 0 0 0 0 0 0 0
23-15-04.224000,0 0 0 0 0 0 0 0
23-15-04.225000,0 0 0 44 0 44 0 0
23-15-04.226000,54 0 0 0 45 0 0 0
23-15-04.227000,0 0 0 0 0 0 0 0
23-15-04.227000,0 0 0 0 0 0 0 0
23-15-04.228000,0 0 0 0 0 0 0 0
23-15-04.228000,"0 44 46 0 0 44 44""5 51"""
23-15-04.229000,"2 44"""
23-15-04.234000,"8 50"""
23-15-04.235000,"3 48"""
23-15-04.236000,"4 48"""
23-15-04.237000,"6 47"""
23-15-04.238000,"7 53"""
23-15-04.242000,"1 45"""
23-15-04.248000,"5 52"""
23-15-04.260000, 0 46 0 0 0 51 58 0
23-15-04.261000,0 0 0 0 0 0 0 0
23-15-04.261000,0 0 0 0 0 0 0 0
23-15-04.265000,0 0 0 0 45 0 0 0
23-15-04.268000,59 44 44 0 0 44 44 44
23-15-04.269000,0 0 0 44 0 0 0 0
23-15-04.270000,0 0 48 44 0 46 0 0
23-15-04.271000,"0 0 0 0""1 45"""
23-15-04.271000,"2 44"""
23-15-04.272000,"4 48"""
23-15-04.285000,"3 48"""
23-15-04.286000,"6 47"""
23-15-04.286000,"7 53"""
23-15-04.287000,"8 51"""
23-15-04.288000,"1 45"""
23-15-04.299000, 0 46 64 0 0 51 60 0
23-15-04.300000,0 0 0 0 0 0 0 0
23-15-04.301000,0 0 0 0 0 0 0 0
23-15-04.302000,0 0 0 0 0 0 0 0
23-15-04.310000,0 0 0 0 0 0 0 0
23-15-04.310000,0 0 0 44 0 0 0 0
23-15-04.311000,0 0 48 44 0 46 0 0
23-15-04.311000,"46 44 46 0 0 ""4 48"""
23-15-04.312000,"3 48"""
23-15-04.313000,"6 47"""
23-15-04.313000,"7 53"""
23-15-04.314000,"5 52"""
23-15-04.320000,"1 45"""
23-15-04.323000,"2 45"""
23-15-04.324000,"4 48"""
23-15-04.327000,"3 48"""
23-15-04.341000, 0 0 64 0 0 51 0 0
23-15-04.345000,0 0 0 44 0 0 0 0
23-15-04.346000,64 44 0 44 0 44 0 0
23-15-04.350000,0 0 0 0 45 0 0 0
23-15-04.351000,59 0 44 0 0 44 44 44
23-15-04.351000,0 0 0 0 0 0 0 0
23-15-04.352000,58 0 48 44 0 46 0 0
23-15-04.352000,"0 0 ""6 47"""
23-15-04.353000,"7 53"""
23-15-04.354000,"4 48"""
23-15-04.356000,"8 51"""
23-15-04.356000,"5 52"""
23-15-04.357000,"1 45"""
23-15-04.358000,"2 45"""
23-15-04.359000,"3 48"""
23-15-04.384000, 0 46 0 55 0 0 0 0
23-15-04.386000,46 0 0 44 0 0 0 0
23-15-04.387000,66 44 0 44 0 44 0 0
23-15-04.387000,0 0 0 0 0 0 0 0
23-15-04.388000,0 0 44 0 0 44 44 44
23-15-04.389000,52 44 44 44 0 0 0 0
23-15-04.389000,58 45 48 44 0 46 0 0
23-15-04.390000,"""6 47"""
23-15-04.390000,"1 45"""
23-15-04.391000,"7 53"""
23-15-04.391000,"2 45"""
23-15-04.392000,"8 51"""
23-15-04.394000,"5 52"""
23-15-04.396000,"4 47"""
23-15-04.398000,"3 48"""
23-15-04.404000,"6 47"""
23-15-04.410000,"1 45"""
23-15-04.411000,"7 53"""
23-15-04.421000, 0 0 0 55 0 0 0 0
23-15-04.422000,0 0 0 0 0 0 0 0
23-15-04.423000,66 44 0 44 0 44 0 0
23-15-04.423000,0 0 0 0 0 0 0 0
23-15-04.424000,0 0 0 0 0 0 0 0
23-15-04.425000,51 44 44 44 0 0 0 0
23-15-04.425000,58 46 48 44 0 47 0 0
23-15-04.426000,"0 0 46 ""8 51"""
23-15-04.426000,"5 52"""
23-15-04.427000,"4 47"""
23-15-04.428000,"3 48"""
23-15-04.444000,"6 47"""
23-15-04.445000,"1 45"""
23-15-04.445000,"7 53"""
23-15-04.446000,"2 45"""
23-15-04.446000,"8 51"""
23-15-04.448000,"5 52"""
23-15-04.465000, 0 0 0 0 59 0 0 0
23-15-04.474000,46 0 0 44 0 0 0 0
23-15-04.475000,0 0 0 0 0 0 0 0
23-15-04.476000,56 44 0 0 45 0 0 0
23-15-04.476000,0 0 0 0 0 44 44 44
23-15-04.477000,51 44 44 44 0 0 0 0
23-15-04.477000,0 45 48 44 0 47 0 0
23-15-04.478000,"0 0 ""4 47"""
23-15-04.479000,"1 45"""
23-15-04.479000,"3 48"""
23-15-04.480000,"5 52"""
23-15-04.488000,"6 47"""
23-15-04.493000,"2 45"""
23-15-04.495000,"8 51"""
23-15-04.496000,"4 48"""
23-15-04.498000,"1 45"""
23-15-04.500000, 0 0 66 0 0 51 59 0
23-15-04.502000,46 0 0 0 44 44 0 0
23-15-04.505000,0 0 0 0 0 0 0 0
23-15-04.509000,0 0 0 0 45 0 0 0
23-15-04.509000,58 0 0 0 0 0 0 0
23-15-04.510000,0 44 44 0 0 0 0 0
23-15-04.510000,0 0 0 0 0 0 0 0
23-15-04.511000,"46 44 46 0 ""3 48"""
23-15-04.515000,"6 47"""
23-15-04.516000,"5 52"""
23-15-04.516000,"2 45"""
23-15-04.520000,"4 47"""
23-15-04.521000,"1 45"""
23-15-04.528000,"8 51"""
23-15-04.528000,"3 48"""
23-15-04.541000, 0 0 75 55 0 50 0 0
23-15-04.543000,46 0 44 0 0 44 0 0
23-15-04.551000,68 0 0 44 0 0 0 0
23-15-04.553000,0 0 0 0 45 0 0 0
23-15-04.555000,58 44 0 0 0 44 44 44
23-15-04.559000,0 0 44 44 0 0 0 0
23-15-04.565000,0 0 0 0 0 0 0 0
23-15-04.572000,"46 0 ""6 47"""
23-15-04.577000,"5 52"""
23-15-04.584000,"4 47"""
23-15-04.587000,"1 45"""
23-15-04.589000,"8 51"""
23-15-04.598000,"3 48"""
23-15-04.599000, 0 0 0 56 0 0 0 0
23-15-04.600000,0 0 0 0 0 0 0 0
23-15-04.604000,69 0 0 44 0 0 0 0
23-15-04.607000,0 0 0 0 0 0 0 0
23-15-04.609000,0 0 0 0 0 0 0 0
23-15-04.614000,0 0 0 0 0 0 0 0
23-15-04.614000,0 0 0 0 0 0 0 0
23-15-04.617000,"0 0 46 0 0 44 0 0""1 45"""
23-15-04.618000,"5 52"""
23-15-04.618000,"7 52"""
23-15-04.619000,"2 45"""
23-15-04.620000,"3 48"""
23-15-04.621000,"4 48"""
23-15-04.628000,"8 51"""
23-15-04.629000,"6 47"""
23-15-04.629000,"1 45"""
23-15-04.631000,"5 52"""
23-15-04.632000, 0 0 0 58 0 0 0 0
23-15-04.632000,0 0 0 0 0 0 0 0
23-15-04.633000,0 0 0 0 0 0 0 0
23-15-04.634000,0 0 0 0 45 0 0 0
23-15-04.642000,0 0 0 0 0 44 44 44
23-15-04.643000,51 44 44 44 0 0 0 0
23-15-04.643000,0 0 0 0 0 0 0 0
23-15-04.644000,"0 44 46 0 0 ""3 48"""
23-15-04.645000,"4 47"""
23-15-04.645000,"8 51"""
23-15-04.646000,"6 47"""
23-15-04.654000,"1 45"""
23-15-04.655000,"5 52"""
23-15-04.655000,"7 52"""
23-15-04.658000,"2 45"""
23-15-04.659000,"3 48"""
23-15-04.661000, 0 0 0 56 0 0 0 0
23-15-04.661000,46 0 0 44 0 0 0 0
23-15-04.677000,68 44 0 44 0 0 0 0
23-15-04.677000,58 0 0 0 45 0 0 0
23-15-04.682000,0 0 0 0 0 44 44 44
23-15-04.683000,51 0 44 44 0 0 0 0
23-15-04.683000,0 0 48 44 0 46 0 0
23-15-04.684000,"0 0 ""4 47"""
23-15-04.687000,"5 52"""
23-15-04.688000,"1 45"""
23-15-04.690000,"7 51"""
23-15-04.691000,"2 44"""
23-15-04.692000,"3 48"""
23-15-04.692000,"8 51"""
23-15-04.693000,"4 48"""
23-15-04.702000, 0 0 0 0 60 0 0 0
23-15-04.702000,46 0 0 44 0 0 0 0
23-15-04.707000,0 44 0 44 0 0 0 0
23-15-04.708000,58 44 0 0 45 0 0 0
23-15-04.709000,0 0 0 0 0 44 44 0
23-15-04.710000,0 44 44 44 0 0 0 0
23-15-04.710000,0 45 48 44 0 46 0 0
23-15-04.711000,"0 0 ""6 47"""
23-15-04.712000,"1 45"""
23-15-04.712000,"2 44"""
23-15-04.714000,"7 51"""
23-15-04.715000,"5 51"""
23-15-04.720000,"3 48"""
23-15-04.721000,"8 51"""
23-15-04.721000,"4 48"""
23-15-04.725000,"6 47"""
23-15-04.727000,"1 45"""
23-15-04.743000, 0 0 66 0 0 49 60 0
23-15-04.746000,46 0 0 0 44 44 0 44
23-15-04.749000,0 0 0 44 0 0 0 0
23-15-04.750000,58 44 0 0 45 0 0 0
23-15-04.750000,59 0 0 0 0 0 44 44
23-15-04.751000,0 0 44 44 0 0 0 0
23-15-04.751000,0 0 49 44 0 46 0 0
23-15-04.754000,"0 ""2 44"""
23-15-04.754000,"7 51"""
23-15-04.757000,"5 52"""
23-15-04.759000,"3 48"""
23-15-04.760000,"4 48"""
23-15-04.761000,"8 51"""
23-15-04.761000,"6 47"""
23-15-04.764000,"1 45"""
23-15-04.771000,"2 44"""
23-15-04.784000, 0 0 66 57 0 0 0 0
23-15-04.785000,46 0 44 0 0 44 44 0
23-15-04.786000,0 0 0 0 0 0 0 0
23-15-04.787000,0 0 0 0 0 0 0 0
23-15-04.787000,0 0 0 0 0 0 0 0
23-15-04.788000,0 0 44 44 0 0 0 0
23-15-04.789000,60 45 49 44 0 46 0 0
23-15-04.790000,"0 0 0 0 ""7 51"""
23-15-04.791000,"5 51"""
23-15-04.791000,"3 48"""
23-15-04.791000,"4 48"""
23-15-04.792000,"8 51"""
23-15-04.793000,"6 47"""
23-15-04.794000,"1 45"""
23-15-04.798000,"2 44"""
23-15-04.805000,"7 51"""
23-15-04.820000, 0 0 0 58 0 0 0 0
23-15-04.821000,46 0 44 44 0 0 0 0
23-15-04.822000,0 0 0 0 0 0 0 0
23-15-04.832000,0 0 0 0 45 0 0 0
23-15-04.833000,0 0 0 0 0 0 0 0
23-15-04.833000,50 0 44 44 0 0 0 0
23-15-04.834000,59 45 49 44 0 0 0 0
23-15-04.835000,"0 44 0 0 ""4 48"""
23-15-04.836000,"8 51"""
23-15-04.836000,"6 47"""
23-15-04.837000,"1 45"""
23-15-04.838000,"2 44"""
23-15-04.838000,"7 51"""
23-15-04.841000,"5 51"""
23-15-04.843000,"3 48"""
23-15-04.844000,"4 48"""
23-15-04.846000,"8 51"""
23-15-04.862000, 0 0 0 58 0 0 0 0
23-15-04.864000,46 0 0 44 0 0 0 0
23-15-04.869000,67 44 0 44 0 0 0 0
23-15-04.870000,0 0 0 0 45 0 0 0
23-15-04.870000,0 0 0 0 0 44 44 44
23-15-04.870000,50 44 44 44 0 0 0 0
23-15-04.873000,59 45 0 44 0 46 0 0
23-15-04.874000,"0 0""1 45"""
23-15-04.874000,"6 47"""
23-15-04.875000,"2 44"""
23-15-04.875000,"5 51"""
23-15-04.876000,"7 51"""
23-15-04.876000,"3 48"""
23-15-04.880000,"4 48"""
23-15-04.883000,"8 51"""
23-15-04.887000,"6 47"""
23-15-04.888000,"1 45"""
23-15-04.903000, 0 47 66 58 0 49 0 0
23-15-04.903000,0 0 0 0 0 0 0 0
23-15-04.903000,0 44 0 44 0 0 0 0
23-15-04.904000,59 0 0 0 45 0 0 0
23-15-04.905000,60 0 0 0 0 44 0 44
23-15-04.905000,0 44 44 44 0 0 0 0
23-15-04.908000,0 46 49 44 0 46 0 0
23-15-04.909000,"0 0""2 44"""
23-15-04.910000,"5 51"""
23-15-04.915000,"7 51"""
23-15-04.916000,"4 48"""
23-15-04.916000,"3 48"""
23-15-04.919000,"8 51"""
23-15-04.921000,"6 47"""
23-15-04.924000,"1 45"""
23-15-04.941000, 0 47 0 59 0 0 0 0
23-15-04.942000,0 0 0 0 0 0 0 0
23-15-04.942000,67 44 0 44 0 0 0 0
23-15-04.945000,0 0 0 0 0 0 0 0
23-15-04.945000,0 0 0 0 0 0 0 0
23-15-04.946000,50 44 44 44 0 0 0 0
23-15-04.948000,58 45 49 44 0 46 0 0
23-15-04.948000,"47 0 46""1 45"""
23-15-04.949000,"5 51"""
23-15-04.949000,"7 51"""
23-15-04.950000,"2 45"""
23-15-04.950000,"3 48"""
23-15-04.962000,"4 51"""
23-15-04.964000,"8 51"""
23-15-04.965000,"6 47"""
23-15-04.965000,"1 45"""
23-15-04.966000,"5 51"""
23-15-04.979000, 0 47 0 59 0 0 0 0
23-15-04.982000,46 0 0 44 0 0 0 0
23-15-04.986000,0 0 0 0 0 0 0 0
23-15-04.986000,0 0 0 0 0 0 0 0
23-15-04.987000,0 0 0 0 0 44 44 44
23-15-04.987000,50 44 44 44 0 0 0 0
23-15-04.988000,0 0 0 0 0 0 0 0
23-15-04.988000,"0 0 46 0 0""2 44"""
23-15-04.989000,"4 49"""
23-15-04.990000,"3 48"""
23-15-04.992000,"6 47"""
23-15-04.996000,"7 51"""
23-15-04.998000,"1 45"""
23-15-04.999000,"5 51"""
23-15-05.001000,"8 51"""
23-15-05.002000,"2 44"""
23-15-05.020000, 0 0 0 0 0 0 0 0
23-15-05.027000,46 0 0 44 0 0 0 0
23-15-05.028000,0 0 0 0 0 0 0 0
23-15-05.029000,60 0 0 0 44 0 0 0
23-15-05.030000,0 0 0 0 0 44 44 0
23-15-05.032000,50 0 44 44 0 0 0 0
23-15-05.032000,0 0 49 44 0 46 0 0
23-15-05.038000,"0 0 46 0 ""4 49"""
23-15-05.039000,"3 48"""
23-15-05.040000,"6 47"""
23-15-05.040000,"5 51"""
23-15-05.041000,"1 45"""
23-15-05.041000,"2 44"""
23-15-05.042000,"7 51"""
23-15-05.042000,"8 51"""
23-15-05.044000,"4 48"""
23-15-05.047000,"3 48"""
23-15-05.063000, 0 0 0 0 60 0 0 0
23-15-05.065000,46 0 0 44 44 0 0 0
23-15-05.071000,67 44 0 44 0 0 0 0
23-15-05.071000,59 44 0 0 44 0 0 0
23-15-05.072000,0 0 0 0 0 44 0 44
23-15-05.073000,49 44 44 44 0 0 0 0
23-15-05.073000,0 45 48 0 0 46 0 0
23-15-05.074000,"0 ""1 45"""
23-15-05.075000,"2 44"""
23-15-05.075000,"6 47"""
23-15-05.076000,"5 51"""
23-15-05.076000,"7 51"""
23-15-05.077000,"8 51"""
23-15-05.077000,"4 48"""
23-15-05.080000,"3 48"""
23-15-05.088000,"1 45"""
23-15-05.101000, 0 0 66 0 0 48 57 0
23-15-05.102000,0 0 0 0 0 0 0 0
23-15-05.103000,0 0 0 44 0 0 0 0
23-15-05.103000,59 44 0 0 45 0 0 0
23-15-05.104000,59 44 0 0 0 44 44 44
23-15-05.105000,0 0 0 0 0 0 0 0
23-15-05.105000,0 0 48 44 0 46 0 0
23-15-05.106000,"0 0 46""3 48"""
23-15-05.106000,"5 51"""
23-15-05.108000,"7 51"""
23-15-05.108000,"4 48"""
23-15-05.111000,"8 51"""
23-15-05.121000,"1 45"""
23-15-05.124000,"6 47"""
23-15-05.125000,"2 44"""
23-15-05.143000, 0 0 67 58 0 0 0 0
23-15-05.144000,46 0 44 44 0 0 0 0
23-15-05.144000,0 0 0 0 0 0 0 0
23-15-05.145000,0 0 0 0 0 0 0 0
23-15-05.146000,0 0 0 0 0 0 0 0
23-15-05.149000,50 0 44 44 0 0 0 0
23-15-05.150000,0 0 0 0 0 0 0 0
23-15-05.151000,"47 0 46 0 0 0""2 44"""
23-15-05.154000,"3 48"""
23-15-05.154000,"6 47"""
23-15-05.157000,"7 51"""
23-15-05.166000,"1 45"""
23-15-05.168000,"5 51"""
23-15-05.180000, 0 0 66 0 0 0 0 0
23-15-05.184000,46 0 44 0 0 0 0 0
23-15-05.185000,0 0 0 0 0 0 0 0
23-15-05.186000,0 0 0 0 0 0 0 0
23-15-05.186000,0 0 0 0 0 44 44 44
23-15-05.187000,0 44 44 0 0 0 0 0
23-15-05.188000,58 45 48 44 0 46 0 0
23-15-05.189000,"0 0 0 0 ""2 44"""
23-15-05.189000,"3 48"""
23-15-05.190000,"4 49"""
23-15-05.194000,"6 47"""
23-15-05.198000,"7 51"""
23-15-05.199000,"1 45"""
23-15-05.201000,"5 51"""
23-15-05.202000,"8 51"""
23-15-05.215000,"2 44"""
23-15-05.215000,"3 48"""
23-15-05.221000, 0 0 0 58 0 0 0 0
23-15-05.226000,46 0 44 44 0 0 0 0
23-15-05.227000,67 44 0 44 0 0 0 0
23-15-05.227000,0 0 0 0 45 0 0 0
23-15-05.228000,0 0 0 0 0 44 44 0
23-15-05.228000,50 0 44 44 0 0 0 0
23-15-05.229000,58 0 48 44 0 46 0 0
23-15-05.229000,"0 0 ""4 49"""
23-15-05.230000,"1 45"""
23-15-05.230000,"6 47"""
23-15-05.231000,"7 51"""
23-15-05.236000,"2 44"""
23-15-05.242000,"8 51"""
23-15-05.244000,"4 49"""
23-15-05.248000,"1 45"""
23-15-05.261000, 0 0 65 57 0 49 59 0
23-15-05.262000,0 0 0 44 0 0 0 0
23-15-05.263000,0 0 0 0 0 0 0 0
23-15-05.264000,58 0 0 0 45 0 0 0
23-15-05.267000,0 0 0 0 0 0 0 0
23-15-05.269000,50 44 44 44 0 0 0 0
23-15-05.270000,59 45 48 44 0 46 0 0
23-15-05.270000,"0 0 0""2 44"""
23-15-05.271000,"6 48"""
23-15-05.271000,"5 51"""
23-15-05.272000,"7 51"""
23-15-05.272000,"4 49"""
23-15-05.273000,"3 48"""
23-15-05.275000,"8 51"""
23-15-05.281000,"1 45"""
23-15-05.300000, 0 47 0 57 0 0 0 0
23-15-05.302000,0 0 0 0 44 0 0 44
23-15-05.303000,0 44 0 44 0 0 0 0
23-15-05.303000,0 0 0 0 0 0 0 0
23-15-05.307000,0 0 0 0 0 0 0 0
23-15-05.307000,51 0 44 44 0 0 0 0
23-15-05.308000,60 0 48 44 0 46 0 0
23-15-05.309000,"47 0 0 0""2 44"""
23-15-05.309000,"6 47"""
23-15-05.311000,"1 45"""
23-15-05.312000,"5 51"""
23-15-05.312000,"7 51"""
23-15-05.321000,"3 48"""
23-15-05.322000,"4 49"""
23-15-05.326000,"8 51"""
23-15-05.328000,"2 44"""
23-15-05.334000,"6 47"""
23-15-05.336000,"5 51"""
23-15-05.352000,"1 45"""
23-15-05.352000, 0 47 0 0 61 50 0 47
23-15-05.353000,0 0 0 0 0 44 45 0
23-15-05.354000,0 0 0 0 0 0 0 0
23-15-05.354000,0 0 0 0 45 0 0 0
23-15-05.355000,0 44 0 0 0 44 44 44
23-15-05.355000,51 0 44 44 0 0 0 0
23-15-05.356000,0 0 0 0 0 0 0 0
23-15-05.356000,"0 0 0 0""1 45"""
23-15-05.357000,"3 48"""
23-15-05.357000,"2 44"""
23-15-05.358000,"4 49"""
23-15-05.358000,"6 46"""
23-15-05.359000,"7 51"""
23-15-05.359000,"5 51"""
23-15-05.364000,"8 51"""
23-15-05.365000,"1 45"""
23-15-05.381000, 0 0 66 57 0 0 0 0
23-15-05.392000,0 0 0 44 0 0 0 0
23-15-05.392000,0 0 0 0 0 0 0 0
23-15-05.393000,0 0 0 0 45 0 0 0
23-15-05.393000,59 0 0 0 0 44 44 0
23-15-05.394000,0 44 44 44 0 0 0 0
23-15-05.397000,60 45 48 44 0 46 0 0
23-15-05.397000,"47 44 ""2 44"""
23-15-05.398000,"4 49"""
23-15-05.399000,"6 46"""
23-15-05.402000,"5 51"""
23-15-05.403000,"7 51"""
23-15-05.404000,"8 51"""
23-15-05.404000,"2 44"""
23-15-05.405000,"4 49"""
23-15-05.417000, 0 0 0 0 0 0 0 0
23-15-05.418000,0 0 0 44 0 0 0 0
23-15-05.418000,0 0 0 0 0 0 0 0
23-15-05.426000,0 0 0 0 45 0 0 0
23-15-05.427000,0 0 0 0 0 44 0 44
23-15-05.427000,0 44 0 44 0 0 0 0
23-15-05.428000,0 0 0 0 0 46 0 0
23-15-05.429000,"0 0 0 0 0 44 4""6 46"""
23-15-05.430000,"5 51"""
23-15-05.431000,"7 51"""
23-15-05.432000,"3 48"""
23-15-05.433000,"1 45"""
23-15-05.434000,"8 51"""
23-15-05.459000, 0 0 0 57 60 0 0 0
23-15-05.460000,0 0 0 0 0 0 0 0
23-15-05.465000,0 0 0 44 0 0 0 0
23-15-05.465000,0 0 0 0 0 0 0 0
23-15-05.466000,0 0 0 0 0 44 44 44
23-15-05.466000,0 44 44 0 0 0 0 0
23-15-05.467000,0 45 0 44 0 46 0 0
23-15-05.468000,"0 44 0 0 0""6 47"""
23-15-05.468000,"3 48"""
23-15-05.468000,"5 51"""
23-15-05.470000,"7 51"""
23-15-05.484000,"6 47"""
23-15-05.495000, 0 0 0 0 0 0 0 0
23-15-05.496000,0 0 0 0 0 0 0 0
23-15-05.498000,0 0 0 0 0 0 0 0
23-15-05.499000,0 0 0 0 0 0 0 0
23-15-05.500000,0 0 0 0 0 0 0 0
23-15-05.500000,0 44 44 0 0 0 0 0
