22-54-04.044000,"""Scanner enabled\r\n""" 
22-56-47.531000,4] 55 0 44 0 0 0 0 0
22-56-47.534000,"5] 0 44 0 44 0 0 4""S 2. R: 48"""
22-56-47.534000,"S 5. R: 44"""
22-56-47.534000,"S 4. R: 48"""
22-56-47.542000,"S 6. R: 53"""
22-56-47.546000,"S 7. R: 55"""
22-56-47.565000,C 0 1 0 1 1 1 1 0
22-56-47.566000,C 0 1 0 1 1 1 1 0
22-56-47.566000,0] 0 0 0 0 0 0 0 0
22-56-47.567000,1] 0 0 0 0 0 0 0 0
22-56-47.568000,2] 0 0 0 0 0 0 0 0
22-56-47.570000,3] 0 0 0 0 0 0 44 0
22-56-47.570000,4] 0 0 0 0 0 0 0 0
22-56-47.571000,"5] 0 44 0 44 0 0 44 0""S 1. R: 53"""
22-56-47.572000,"S 5. R: 44"""
22-56-47.573000,"S 2. R: 48"""
22-56-47.573000,"S 3. R: 55"""
22-56-47.576000,"S 4. R: 48"""
22-56-47.578000,"S 6. R: 53"""
22-56-47.584000,"S 7. R: 55"""
22-56-47.592000,"S 1. R: 53"""
22-56-47.593000,"S 5. R: 44"""
22-56-47.609000,C 2 1 1 1 2 1 1 0
22-56-47.610000,0] 0 55 0 51 0 0 49 0
22-56-47.610000,1] 55 0 0 44 0 0 44 0
22-56-47.612000,2] 0 0 0 0 0 0 0 0
22-56-47.614000,3] 0 0 0 0 0 0 44 0
22-56-47.615000,4] 0 0 44 0 0 0 0 0
22-56-47.615000,"5] 57 44 0 44 0""S 2. R: 48"""
22-56-47.616000,"S 4. R: 48"""
22-56-47.617000,"S 3. R: 55"""
22-56-47.617000,"S 5. R: 44"""
22-56-47.618000,"S 7. R: 55"""
22-56-47.619000,"S 6. R: 53"""
22-56-47.625000,"S 1. R: 53"""
22-56-47.628000,"S 2. R: 48"""
22-56-47.650000,C 1 2 1 1 1 1 1 0
22-56-47.651000,0] 0 0 0 51 0 0 49 0
22-56-47.652000,1] 55 0 0 44 0 0 44 0
22-56-47.652000,2] 55 44 0 44 0 50 50 0
22-56-47.653000,3] 0 0 0 0 0 0 44 0
22-56-47.654000,4] 0 0 44 0 0 0 0 0
22-56-47.655000,"5] 57 0 0 4""S 4. R: 48"""
22-56-47.655000,"S 3. R: 55"""
22-56-47.657000,"S 5. R: 44"""
22-56-47.658000,"S 7. R: 55"""
22-56-47.660000,"S 6. R: 53"""
22-56-47.661000,"S 1. R: 53"""
22-56-47.662000,"S 2. R: 48"""
22-56-47.669000,"S 4. R: 48"""
22-56-47.672000,"S 3. R: 55"""
22-56-47.688000,C 1 1 2 2 1 1 1 0
22-56-47.688000,0] 0 0 0 0 0 0 0 0
22-56-47.689000,1] 55 0 0 44 0 0 44 0
22-56-47.690000,2] 0 44 0 44 0 50 50 0
22-56-47.691000,3] 51 0 0 0 0 0 44 0
22-56-47.691000,4] 0 0 0 0 0 0 0 0
22-56-47.693000,"5] 0 0 0 0 0 0""S 1. R: 53"""
22-56-47.693000,"S 6. R: 53"""
22-56-47.694000,"S 4. R: 49"""
22-56-47.695000,"S 2. R: 48"""
22-56-47.703000,"S 7. R: 55"""
22-56-47.705000,"S 3. R: 55"""
22-56-47.711000,"S 1. R: 53"""
22-56-47.712000,"S 5. R: 44"""
22-56-47.727000,C 2 1 1 1 1 1 1 0
22-56-47.728000,0] 0 0 0 0 0 0 0 0
22-56-47.729000,1] 55 0 0 44 0 0 0 0
22-56-47.729000,2] 0 44 0 44 0 50 49 0
22-56-47.730000,3] 0 0 0 0 0 0 0 0
22-56-47.731000,4] 0 0 44 0 0 0 0 0
22-56-47.734000,"5] 0 0 0 0 0 0 0""S 2. R: 48"""
22-56-47.734000,"S 4. R: 49"""
22-56-47.737000,"S 3. R: 55"""
22-56-47.744000,"S 7. R: 55"""
22-56-47.745000,"S 1. R: 53"""
22-56-47.767000,C 1 1 1 1 0 0 1 0
22-56-47.769000,0] 0 0 0 0 55 0 0 0
22-56-47.770000,1] 55 0 0 44 0 0 44 0
22-56-47.771000,2] 0 44 0 44 0 0 0 0
22-56-47.772000,3] 51 0 0 0 0 0 44 0
22-56-47.772000,4] 0 0 0 0 0 0 0 0
22-56-47.773000,"5] 0 0 0 0 0 0 ""S 2. R: 48"""
22-56-47.773000,"S 4. R: 48"""
22-56-47.774000,"S 3. R: 55"""
22-56-47.777000,"S 7. R: 55"""
22-56-47.779000,"S 6. R: 53"""
22-56-47.789000,"S 2. R: 48"""
22-56-47.805000,C 0 2 1 1 0 1 1 0
22-56-47.806000,0] 0 0 0 0 0 0 0 0
22-56-47.807000,1] 0 0 0 0 0 0 0 0
22-56-47.807000,2] 0 0 0 0 0 0 0 0
22-56-47.808000,3] 0 44 0 0 0 0 44 0
22-56-47.809000,4] 0 0 0 0 0 0 0 0
22-56-47.810000,"5] 0 0 0 44 0 0 44 0""S 4. R: 49"""
22-56-47.811000,"S 1. R: 53"""
22-56-47.811000,"S 7. R: 55"""
22-56-47.813000,"S 6. R: 53"""
22-56-47.813000,"S 5. R: 44"""
22-56-47.822000,"S 2. R: 48"""
22-56-47.829000,"S 4. R: 49"""
22-56-47.831000,"S 3. R: 55"""
22-56-47.849000,C 1 1 1 2 1 1 1 0
22-56-47.849000,0] 0 0 0 0 0 0 0 0
22-56-47.850000,1] 55 0 0 0 44 0 0 0
22-56-47.851000,2] 0 0 0 44 0 50 50 0
22-56-47.852000,3] 0 44 0 0 0 0 44 0
22-56-47.853000,4] 55 0 44 0 0 0 0 0
22-56-47.854000,"5] 0 44 0 44 0""S 7. R: 55"""
22-56-47.854000,"S 2. R: 48"""
22-56-47.855000,"S 6. R: 53"""
22-56-47.861000,"S 4. R: 49"""
22-56-47.865000,"S 3. R: 55"""
22-56-47.865000,"S 1. R: 53"""
22-56-47.888000,C 1 1 1 1 0 1 1 0
22-56-47.889000,0] 0 0 0 54 0 0 49 0
22-56-47.890000,1] 0 0 0 0 0 0 0 0
22-56-47.891000,2] 0 0 0 44 0 50 50 0
22-56-47.892000,3] 0 44 0 0 0 0 44 0
22-56-47.892000,4] 0 0 0 0 0 0 0 0
22-56-47.893000,"5] 57 0 0 44 0 0""S 6. R: 53"""
22-56-47.894000,"S 4. R: 49"""
22-56-47.897000,"S 3. R: 55"""
22-56-47.899000,"S 1. R: 53"""
22-56-47.906000,"S 7. R: 55"""
22-56-47.907000,"S 2. R: 48"""
22-56-47.912000,"S 6. R: 53"""
22-56-47.929000,C 1 1 1 1 0 2 1 0
22-56-47.930000,0] 0 0 0 52 0 0 49 0
22-56-47.930000,1] 0 0 0 0 0 0 0 0
22-56-47.931000,2] 55 0 0 44 0 50 50 0
22-56-47.932000,3] 0 44 0 0 0 0 44 0
22-56-47.933000,4] 0 0 44 0 0 0 0 0
22-56-47.933000,"5] 57 0 0 44 0""S 5. R: 44"""
22-56-47.934000,"S 3. R: 55"""
22-56-47.935000,"S 4. R: 49"""
22-56-47.935000,"S 1. R: 53"""
22-56-47.938000,"S 6. R: 53"""
22-56-47.941000,"S 2. R: 48"""
22-56-47.944000,"S 7. R: 55"""
22-56-47.953000,"S 5. R: 44"""
22-56-47.966000,C 1 1 1 1 2 1 1 0
22-56-47.967000,0] 0 55 0 0 55 0 49 0
22-56-47.968000,1] 0 0 0 0 44 0 0 0
22-56-47.969000,2] 0 0 0 0 0 0 0 0
22-56-47.969000,3] 0 0 0 0 0 0 0 0
22-56-47.970000,4] 0 0 0 0 0 0 0 0
22-56-47.972000,"5] 0 0 0 44 0 0 0 0""S 4. R: 49"""
22-56-47.972000,"S 3. R: 55"""
22-56-47.973000,"S 2. R: 48"""
22-56-47.975000,"S 7. R: 55"""
22-56-47.979000,"S 6. R: 53"""
22-56-47.985000,"S 5. R: 44"""
22-56-48.005000,C 0 1 1 1 1 1 1 0
22-56-48.010000,0] 0 0 0 0 0 0 0 0
22-56-48.011000,1] 0 0 0 0 44 0 0 0
22-56-48.011000,2] 0 0 0 0 0 0 0 0
22-56-48.012000,3] 0 0 0 0 0 0 0 0
22-56-48.012000,4] 0 0 0 0 0 0 0 0
22-56-48.013000,5] 0 0 0 44 0 0 44 0
22-56-48.013000,"S 1. R: 53"""
22-56-48.013000,"S 2. R: 48"""
22-56-48.014000,"S 7. R: 55"""
22-56-48.014000,"S 6. R: 53"""
22-56-48.017000,"S 5. R: 44"""
22-56-48.029000,"S 4. R: 49"""
22-56-48.030000,"S 1. R: 53"""
22-56-48.032000,"S 3. R: 55"""
22-56-48.049000,C 2 1 1 1 1 1 1 0
22-56-48.049000,0] 0 54 0 0 55 0 0 0
22-56-48.050000,1] 0 0 0 0 0 0 0 0
22-56-48.052000,2] 0 0 0 44 0 50 50 0
22-56-48.052000,3] 51 44 0 0 0 0 44 0
22-56-48.053000,4] 0 0 0 0 0 0 0 0
22-56-48.053000,"5] 0 0 0 44 0 0""S 7. R: 55"""
22-56-48.054000,"S 5. R: 44"""
22-56-48.063000,"S 4. R: 49"""
22-56-48.064000,"S 1. R: 53"""
22-56-48.066000,"S 3. R: 55"""
22-56-48.067000,"S 2. R: 48"""
22-56-48.087000,C 1 1 1 1 1 0 1 0
22-56-48.088000,0] 0 0 0 0 0 0 0 0
22-56-48.088000,1] 54 0 0 0 44 0 0 0
22-56-48.089000,2] 0 0 0 44 0 0 50 0
22-56-48.090000,3] 0 44 0 0 0 0 44 0
22-56-48.090000,4] 55 0 0 0 0 0 0 0
22-56-48.092000,"5] 0 0 0 0 0 0 0""S 5. R: 44"""
22-56-48.093000,"S 3. R: 55"""
22-56-48.095000,"S 4. R: 49"""
22-56-48.100000,"S 2. R: 48"""
22-56-48.104000,"S 7. R: 55"""
22-56-48.113000,"S 5. R: 44"""
22-56-48.125000,C 0 1 1 1 2 0 1 0
22-56-48.126000,0] 0 0 0 0 0 0 0 0
22-56-48.127000,1] 0 0 0 0 44 0 0 0
22-56-48.127000,2] 0 0 0 0 0 0 0 0
22-56-48.128000,3] 0 44 0 0 0 0 44 0
22-56-48.130000,4] 0 0 0 0 0 0 0 0
22-56-48.130000,5] 0 0 0 0 0 0 0 0
22-56-48.131000,"S 1. R: 53"""
22-56-48.132000,"S 4. R: 49"""
22-56-48.133000,"S 3. R: 55"""
22-56-48.137000,"S 7. R: 55"""
22-56-48.139000,"S 6. R: 53"""
22-56-48.146000,"S 5. R: 44"""
22-56-48.152000,"S 1. R: 53"""
22-56-48.166000,C 2 0 1 1 1 1 1 0
22-56-48.167000,0] 0 0 0 52 0 0 49 0
22-56-48.168000,1] 0 0 0 0 0 0 0 0
22-56-48.169000,2] 0 0 0 0 0 0 0 0
22-56-48.169000,3] 0 0 0 0 0 0 44 0
22-56-48.170000,4] 0 0 0 0 0 0 0 0
22-56-48.171000,"5] 57 0 50 44 0 0 44""S 4. R: 49"""
22-56-48.174000,"S 3. R: 55"""
22-56-48.176000,"S 2. R: 48"""
22-56-48.176000,"S 7. R: 56"""
22-56-48.177000,"S 6. R: 53"""
22-56-48.178000,"S 5. R: 44"""
22-56-48.188000,"S 4. R: 49"""
22-56-48.192000,"S 3. R: 55"""
22-56-48.207000,C 0 1 2 2 1 1 1 0
22-56-48.209000,0] 0 0 0 0 0 0 0 0
22-56-48.210000,1] 0 0 44 0 0 44 0 0
22-56-48.210000,2] 55 0 0 44 0 0 51 0
22-56-48.211000,3] 0 0 0 0 0 0 44 0
22-56-48.212000,4] 0 44 0 0 0 0 0 0
22-56-48.213000,"5] 57 0 50 44 0 ""S 2. R: 50"""
22-56-48.214000,"S 7. R: 56"""
22-56-48.215000,"S 6. R: 53"""
22-56-48.216000,"S 5. R: 44"""
22-56-48.218000,"S 1. R: 53"""
22-56-48.221000,"S 4. R: 49"""
22-56-48.225000,"S 3. R: 55"""
22-56-48.229000,"S 2. R: 48"""
22-56-48.250000,C 1 2 1 1 1 1 1 0
22-56-48.251000,0] 0 0 0 0 55 0 0 0
22-56-48.251000,1] 0 0 44 44 0 0 44 0
22-56-48.252000,2] 55 0 0 44 0 0 49 0
22-56-48.252000,3] 51 0 0 0 0 0 44 0
22-56-48.253000,4] 0 0 0 0 0 0 0 0
22-56-48.254000,"5] 0 44 50 44 ""S 6. R: 53"""
22-56-48.254000,"S 1. R: 53"""
22-56-48.255000,"S 3. R: 55"""
22-56-48.256000,"S 5. R: 44"""
22-56-48.257000,"S 4. R: 49"""
22-56-48.262000,"S 2. R: 48"""
22-56-48.262000,"S 7. R: 56"""
22-56-48.269000,"S 6. R: 53"""
22-56-48.271000,"S 1. R: 53"""
22-56-48.288000,C 2 1 1 1 1 2 1 0
22-56-48.289000,0] 0 0 0 0 55 0 0 0
22-56-48.290000,1] 0 0 44 44 0 0 44 0
22-56-48.291000,2] 0 0 0 44 0 0 49 0
22-56-48.293000,3] 0 0 0 0 0 0 0 0
22-56-48.294000,4] 0 0 0 0 0 0 0 0
22-56-48.295000,"5] 0 44 50 44 0 0""S 3. R: 55"""
22-56-48.295000,"S 5. R: 44"""
22-56-48.296000,"S 4. R: 49"""
22-56-48.298000,"S 2. R: 48"""
22-56-48.303000,"S 6. R: 53"""
22-56-48.303000,"S 7. R: 56"""
22-56-48.304000,"S 1. R: 53"""
22-56-48.312000,"S 3. R: 55"""
22-56-48.313000,"S 5. R: 44"""
22-56-48.328000,C 1 1 2 1 2 1 1 0
22-56-48.329000,0] 0 0 0 0 55 0 0 0
22-56-48.330000,1] 0 0 44 44 0 0 44 0
22-56-48.330000,2] 0 0 0 44 0 0 49 0
22-56-48.332000,3] 51 0 0 0 0 0 44 0
22-56-48.332000,4] 0 0 0 0 0 0 0 0
22-56-48.333000,"5] 0 44 50 44 0""S 4. R: 49"""
22-56-48.334000,"S 2. R: 48"""
22-56-48.335000,"S 7. R: 56"""
22-56-48.337000,"S 1. R: 53"""
22-56-48.338000,"S 6. R: 53"""
22-56-48.343000,"S 3. R: 55"""
22-56-48.345000,"S 5. R: 44"""
22-56-48.368000,C 1 1 1 1 1 1 1 0
22-56-48.368000,0] 0 0 0 0 55 0 0 0
22-56-48.369000,1] 0 0 0 0 0 0 0 0
22-56-48.370000,2] 0 0 0 44 0 0 49 0
22-56-48.371000,3] 0 0 0 0 0 0 44 0
22-56-48.372000,4] 55 0 0 0 0 0 0 0
22-56-48.373000,"5] 0 44 50 44 0 0 ""S 4. R: 49"""
22-56-48.374000,"S 1. R: 53"""
22-56-48.374000,"S 6. R: 54"""
22-56-48.375000,"S 5. R: 44"""
22-56-48.376000,"S 3. R: 55"""
22-56-48.389000,"S 4. R: 49"""
22-56-48.406000,C 1 0 1 2 1 1 0 0
22-56-48.407000,0] 0 0 0 0 0 0 0 0
22-56-48.407000,1] 0 0 0 0 0 0 0 0
22-56-48.408000,2] 0 0 0 44 0 0 50 0
22-56-48.409000,3] 0 0 0 0 0 0 44 0
22-56-48.410000,4] 55 0 0 0 0 0 0 0
22-56-48.411000,"5] 0 44 50 44 0 0 0""S 6. R: 53"""
22-56-48.415000,"S 5. R: 44"""
22-56-48.422000,"S 7. R: 56"""
22-56-48.444000,C 0 0 0 0 1 1 1 0
22-56-48.445000,0] 0 0 0 0 0 0 0 0
22-56-48.446000,1] 0 0 0 0 0 0 0 0
22-56-48.447000,2] 0 0 0 0 0 0 0 0
22-56-48.448000,3] 0 0 0 0 0 0 0 0
22-56-48.448000,4] 0 0 0 0 0 0 0 0
22-56-48.449000,5] 0 0 0 0 0 0 0 0
22-56-48.450000,"6]""S 1. R: 53"""
22-56-48.451000,"S 2. R: 48"""
22-56-48.451000,"S 3. R: 55"""
22-56-48.452000,"S 5. R: 44"""
22-56-48.452000,"S 4. R: 49"""
22-56-48.457000,"S 6. R: 53"""
22-56-48.463000,"S 7. R: 56"""
22-56-48.470000,"S 1. R: 53"""
22-56-48.490000,C 2 1 1 1 1 1 1 0
22-56-48.490000,0] 0 0 54 52 0 0 49 0
22-56-48.491000,1] 0 0 0 0 0 0 0 0
22-56-48.492000,2] 55 0 0 44 0 0 49 0
22-56-48.493000,3] 0 0 0 0 0 0 44 0
22-56-48.494000,4] 0 0 0 0 0 0 0 0
22-56-48.495000,"5] 57 44 50 44 0""S 3. R: 55"""
22-56-48.496000,"S 5. R: 44"""
22-56-48.497000,"S 4. R: 49"""
22-56-48.498000,"S 6. R: 53"""
22-56-48.498000,"S 7. R: 56"""
22-56-48.508000,"S 2. R: 48"""
22-56-48.513000,"S 3. R: 55"""
22-56-48.515000,"S 5. R: 44"""
22-56-48.528000,C 0 1 2 1 2 1 1 0
22-56-48.529000,0] 0 0 0 0 0 0 0 0
22-56-48.530000,1] 0 0 44 44 0 0 44 0
22-56-48.531000,2] 0 0 0 44 0 0 49 0
22-56-48.531000,3] 0 0 0 0 0 0 44 0
22-56-48.532000,4] 0 0 0 0 0 0 0 0
22-56-48.533000,"5] 0 0 50 44 0 0 ""S 4. R: 49"""
22-56-48.534000,"S 6. R: 53"""
22-56-48.535000,"S 7. R: 56"""
22-56-48.535000,"S 5. R: 44"""
22-56-48.540000,"S 2. R: 48"""
22-56-48.544000,"S 3. R: 55"""
22-56-48.566000,C 0 1 1 1 1 1 1 0
22-56-48.566000,0] 0 0 0 0 0 0 0 0
22-56-48.567000,1] 0 0 44 44 0 0 44 0
22-56-48.568000,2] 0 0 0 44 0 0 49 0
22-56-48.569000,3] 0 0 0 0 0 0 0 0
22-56-48.570000,4] 0 0 0 0 0 0 0 0
22-56-48.571000,"5] 0 0 0 0 0 0 0 0""S 1. R: 53"""
22-56-48.572000,"S 7. R: 56"""
22-56-48.573000,"S 2. R: 48"""
22-56-48.574000,"S 5. R: 44"""
22-56-48.577000,"S 3. R: 55"""
22-56-48.581000,"S 4. R: 49"""
22-56-48.588000,"S 6. R: 53"""
22-56-48.591000,"S 1. R: 53"""
22-56-48.594000,"S 7. R: 56"""
22-56-48.613000,C 2 1 1 1 1 1 2 0
22-56-48.614000,0] 0 0 0 0 55 0 0 0
22-56-48.615000,1] 53 0 44 44 0 0 0 0
22-56-48.616000,2] 55 44 0 44 0 0 49 0
22-56-48.617000,3] 52 44 44 0 0 0 44 0
22-56-48.618000,4] 0 0 0 0 0 0 0 0
22-56-48.619000,"5] 0 44 50 ""S 2. R: 48"""
22-56-48.620000,"S 3. R: 55"""
22-56-48.621000,"S 5. R: 44"""
22-56-48.621000,"S 4. R: 49"""
22-56-48.625000,"S 6. R: 53"""
22-56-48.626000,"S 7. R: 56"""
22-56-48.627000,"S 1. R: 53"""
22-56-48.648000,C 1 1 1 1 1 1 1 0
22-56-48.649000,0] 0 0 0 0 55 0 0 0
22-56-48.650000,1] 53 0 0 0 44 0 0 0
22-56-48.650000,2] 0 0 0 0 0 0 0 0
22-56-48.650000,3] 0 0 0 0 0 0 0 0
22-56-48.651000,4] 54 0 0 0 0 0 0 0
22-56-48.652000,"5] 0 0 50 44 0 0 44""S 2. R: 48"""
22-56-48.653000,"S 5. R: 44"""
22-56-48.653000,"S 3. R: 55"""
22-56-48.654000,"S 4. R: 49"""
22-56-48.656000,"S 1. R: 53"""
22-56-48.659000,"S 6. R: 53"""
22-56-48.663000,"S 7. R: 56"""
22-56-48.668000,"S 2. R: 48"""
22-56-48.672000,"S 5. R: 44"""
22-56-48.687000,C 1 2 1 1 2 1 1 0
22-56-48.688000,0] 0 0 0 0 0 0 0 0
22-56-48.689000,1] 53 0 0 0 44 0 0 0
22-56-48.689000,2] 0 0 0 0 0 0 0 0
22-56-48.690000,3] 0 0 44 0 0 0 44 0
22-56-48.691000,4] 54 0 0 0 0 0 0 0
22-56-48.692000,"5] 0 0 50 44 0 0 4""S 1. R: 53"""
22-56-48.693000,"S 3. R: 55"""
22-56-48.695000,"S 7. R: 56"""
22-56-48.698000,"S 6. R: 53"""
22-56-48.703000,"S 2. R: 48"""
22-56-48.705000,"S 5. R: 44"""
22-56-48.713000,"S 3. R: 56"""
22-56-48.728000,C 1 1 2 0 1 1 1 0
22-56-48.729000,0] 0 0 0 0 0 0 0 0
22-56-48.729000,1] 53 0 0 0 44 44 0 0
22-56-48.730000,2] 0 0 0 0 44 0 0 0
22-56-48.731000,3] 0 0 0 0 0 0 0 0
22-56-48.732000,4] 54 44 0 0 0 0 0 0
22-56-48.733000,"5] 0 0 50 44 0 0 ""S 7. R: 56"""
22-56-48.733000,"S 6. R: 53"""
22-56-48.735000,"S 5. R: 44"""
22-56-48.736000,"S 2. R: 48"""
22-56-48.745000,"S 1. R: 53"""
22-56-48.746000,"S 3. R: 55"""
22-56-48.749000,"S 4. R: 49"""
22-56-48.769000,C 1 1 1 1 1 1 1 0
22-56-48.770000,0] 0 0 55 0 0 0 49 0
22-56-48.770000,1] 53 0 0 44 0 0 44 0
22-56-48.771000,2] 0 0 0 0 44 0 0 0
22-56-48.773000,3] 0 0 44 0 0 0 44 0
22-56-48.774000,4] 0 0 0 0 0 0 0 0
22-56-48.776000,"5] 0 0 50 44 0 ""S 7. R: 56"""
22-56-48.777000,"S 6. R: 53"""
22-56-48.777000,"S 3. R: 55"""
22-56-48.779000,"S 2. R: 48"""
22-56-48.780000,"S 5. R: 44"""
22-56-48.781000,"S 1. R: 53"""
22-56-48.782000,"S 4. R: 49"""
22-56-48.808000,C 1 1 1 1 1 1 1 0
22-56-48.809000,0] 0 0 55 53 0 0 49 0
22-56-48.810000,1] 0 0 0 0 0 0 0 0
22-56-48.811000,2] 0 0 0 0 0 0 0 0
22-56-48.812000,3] 53 0 44 0 0 0 44 0
22-56-48.812000,4] 0 0 0 0 0 0 0 0
22-56-48.813000,"5] 56 44 50 44 0 ""S 6. R: 53"""
22-56-48.814000,"S 1. R: 53"""
22-56-48.814000,"S 2. R: 48"""
22-56-48.815000,"S 3. R: 55"""
22-56-48.816000,"S 5. R: 44"""
22-56-48.817000,"S 4. R: 49"""
22-56-48.822000,"S 7. R: 56"""
22-56-48.831000,"S 6. R: 53"""
22-56-48.832000,"S 1. R: 53"""
22-56-48.848000,C 2 1 1 1 1 2 1 0
22-56-48.849000,0] 0 0 55 0 53 0 0 0
22-56-48.849000,1] 0 0 0 0 0 0 0 0
22-56-48.850000,2] 0 0 0 0 0 0 0 0
22-56-48.851000,3] 0 0 0 0 0 0 0 0
22-56-48.851000,4] 0 0 0 0 0 0 0 0
22-56-48.852000,"5] 56 44 50 44 0 0 44""S 3. R: 55"""
22-56-48.854000,"S 5. R: 44"""
22-56-48.854000,"S 4. R: 49"""
22-56-48.856000,"S 7. R: 56"""
22-56-48.862000,"S 6. R: 53"""
22-56-48.865000,"S 1. R: 53"""
22-56-48.869000,"S 2. R: 48"""
22-56-48.872000,"S 3. R: 55"""
22-56-48.874000,"S 5. R: 44"""
22-56-48.891000,C 1 1 2 1 2 1 1 0
22-56-48.892000,0] 0 0 0 0 53 0 0 0
22-56-48.893000,1] 53 0 44 44 0 0 44 0
22-56-48.895000,2] 56 0 0 0 44 0 0 0
22-56-48.895000,3] 53 44 44 0 0 0 44 0
22-56-48.896000,4] 0 0 0 0 0 0 0 0
22-56-48.897000,"5] 0 44 50 4""S 4. R: 49"""
22-56-48.898000,"S 7. R: 55"""
22-56-48.899000,"S 5. R: 44"""
22-56-48.900000,"S 1. R: 53"""
22-56-48.903000,"S 2. R: 48"""
22-56-48.906000,"S 3. R: 55"""
22-56-48.908000,"S 4. R: 49"""
22-56-48.929000,C 1 1 1 2 1 0 1 0
22-56-48.929000,0] 0 0 0 0 53 0 0 0
22-56-48.930000,1] 0 0 44 0 44 0 0 0
22-56-48.931000,2] 56 44 0 0 44 0 0 0
22-56-48.931000,3] 0 44 44 0 0 0 44 0
22-56-48.932000,4] 0 0 0 0 0 0 0 0
22-56-48.933000,"5] 0 0 0 0 0 0""S 1. R: 53"""
22-56-48.933000,"S 7. R: 55"""
22-56-48.934000,"S 3. R: 55"""
22-56-48.935000,"S 6. R: 53"""
22-56-48.936000,"S 5. R: 44"""
22-56-48.942000,"S 4. R: 49"""
22-56-48.950000,"S 1. R: 53"""
22-56-48.954000,"S 7. R: 55"""
22-56-48.968000,C 2 0 1 1 1 1 2 0
22-56-48.969000,0] 0 0 0 0 0 0 0 0
22-56-48.969000,1] 0 0 0 0 0 0 0 0
22-56-48.970000,2] 0 44 0 0 44 0 0 0
22-56-48.971000,3] 0 44 44 0 0 0 44 0
22-56-48.971000,4] 0 0 0 0 0 0 0 0
22-56-48.973000,"5] 0 0 50 44 0 0 4""S 3. R: 55"""
22-56-48.973000,"S 6. R: 53"""
22-56-48.974000,"S 5. R: 44"""
22-56-48.975000,"S 4. R: 49"""
22-56-48.984000,"S 1. R: 53"""
22-56-48.985000,"S 7. R: 55"""
22-56-48.992000,"S 3. R: 55"""
22-56-49.007000,C 1 0 2 1 1 1 1 0
22-56-49.009000,0] 0 0 0 0 0 0 0 0
22-56-49.009000,1] 0 0 0 0 0 0 0 0
22-56-49.010000,2] 56 44 0 0 44 0 0 0
22-56-49.011000,3] 0 44 44 0 0 0 44 0
22-56-49.012000,4] 53 0 0 0 0 0 0 0
22-56-49.013000,"5] 0 0 0 0 0 0 0""S 5. R: 44"""
22-56-49.014000,"S 4. R: 49"""
22-56-49.019000,"S 2. R: 48"""
22-56-49.022000,"S 7. R: 55"""
22-56-49.024000,"S 3. R: 55"""
22-56-49.033000,"S 5. R: 44"""
22-56-49.047000,C 0 1 1 1 2 0 1 0
22-56-49.048000,0] 0 0 0 0 0 0 0 0
22-56-49.050000,1] 0 0 0 0 44 0 0 0
22-56-49.050000,2] 0 44 0 0 44 0 0 0
22-56-49.051000,3] 0 44 44 0 0 0 44 0
22-56-49.052000,4] 0 0 0 0 0 0 0 0
22-56-49.053000,"5] 0 0 0 0 0 0 0 ""S 4. R: 48"""
22-56-49.055000,"S 7. R: 55"""
22-56-49.059000,"S 3. R: 55"""
22-56-49.059000,"S 6. R: 53"""
22-56-49.065000,"S 5. R: 44"""
22-56-49.087000,C 0 0 1 1 1 1 1 0
22-56-49.088000,0] 0 0 0 0 0 0 0 0
22-56-49.088000,1] 0 0 0 0 0 0 0 0
22-56-49.089000,2] 0 44 0 0 44 0 0 0
22-56-49.090000,3] 0 44 44 0 0 0 44 0
22-56-49.091000,4] 0 0 0 0 0 0 0 0
22-56-49.092000,"5] 0 0 0 44 0 0 44""S 4. R: 48"""
22-56-49.093000,"S 1. R: 53"""
22-56-49.094000,"S 2. R: 48"""
22-56-49.094000,"S 7. R: 55"""
22-56-49.095000,"S 3. R: 55"""
22-56-49.097000,"S 6. R: 53"""
22-56-49.099000,"S 5. R: 44"""
22-56-49.110000,"S 1. R: 54"""
22-56-49.126000,C 2 1 1 1 1 1 1 0
22-56-49.127000,0] 0 0 0 0 0 0 0 0
22-56-49.128000,1] 0 0 0 0 0 0 0 0
22-56-49.129000,2] 0 0 0 0 0 0 0 0
22-56-49.130000,3] 0 0 0 0 0 0 0 0
22-56-49.131000,4] 54 44 0 0 0 0 0 0
22-56-49.132000,"5] 0 0 0 44 0 0 44 0""S 7. R: 55"""
22-56-49.133000,"S 3. R: 55"""
22-56-49.134000,"S 6. R: 53"""
22-56-49.134000,"S 5. R: 44"""
22-56-49.142000,"S 4. R: 48"""
22-56-49.144000,"S 1. R: 54"""
22-56-49.148000,"S 2. R: 48"""
22-56-49.167000,C 1 1 1 1 1 1 1 0
22-56-49.167000,0] 0 0 0 52 0 55 0 0
22-56-49.168000,1] 0 0 0 0 0 0 0 0
22-56-49.169000,2] 0 0 0 0 0 0 0 0
22-56-49.170000,3] 0 0 44 0 0 0 44 0
22-56-49.170000,4] 0 44 0 0 0 0 0 0
22-56-49.171000,"5] 0 0 0 44 0 0 44""S 6. R: 53"""
22-56-49.174000,"S 5. R: 44"""
22-56-49.174000,"S 4. R: 48"""
22-56-49.180000,"S 2. R: 47"""
22-56-49.186000,"S 7. R: 55"""
22-56-49.187000,"S 3. R: 55"""
22-56-49.190000,"S 6. R: 54"""
