09-46-23.294000,------------------------------------ 
09-46-48.864000,[R]: 1 
09-46-48.869000,[R]: 10 
09-46-48.872000,[R]: 2 
09-46-48.873000,[R]: 50 
09-46-48.877000,[R]: 10 
09-46-48.879000,[R]: 1 
09-46-48.880000,[R]: 20 
09-46-48.884000,[R]: 10 
09-46-48.886000,[R]: 1 
09-46-48.889000,[R]: 20 
09-46-48.891000,[R]: 10 
09-46-48.893000,[R]: 1 
09-46-48.898000,[R]: 10 
09-46-48.902000,[R]: 2 
09-46-48.902000,[R]: 50 
09-46-48.906000,[R]: 10 
09-46-48.908000,[R]: 1 
09-46-48.910000,[R]: 20 
09-46-48.913000,[R]: 10 
09-46-48.915000,[R]: 1 
09-46-48.921000,[R]: 20 
09-46-48.921000,[R]: 10 
09-46-48.924000,[R]: 1 
09-46-48.928000,[R]: 10 
09-46-48.931000,[R]: 2 
09-46-48.931000,[R]: 50 
09-46-48.935000,[R]: 10 
09-46-48.937000,[R]: 1 
09-46-48.940000,[R]: 20 
09-46-48.942000,[R]: 10 
09-46-48.945000,[R]: 1 
09-46-48.950000,[R]: 10 
09-46-48.953000,[R]: 2 
09-46-48.953000,[R]: 50 
09-46-48.957000,[R]: 10 
09-46-48.960000,[R]: 1 
09-46-48.961000,[R]: 20 
09-46-48.964000,[R]: 10 
09-46-48.966000,[R]: 1 
09-46-48.970000,[R]: 20 
09-46-48.972000,[R]: 10 
09-46-48.974000,[R]: 1 
09-46-48.978000,[R]: 10 
09-46-48.982000,[R]: 2 
09-46-48.983000,[R]: 50 
09-46-48.986000,[R]: 10 
09-46-48.989000,[R]: 1 
09-46-48.990000,[R]: 20 
09-46-48.994000,[R]: 10 
09-46-48.996000,[R]: 1 
09-46-49.001000,[R]: 20 
09-46-49.002000,[R]: 10 
09-46-49.003000,[R]: 1 
09-46-49.008000,[R]: 10 
09-46-49.011000,[R]: 2 
09-46-49.013000,[R]: 50 
09-46-49.016000,[R]: 10 
09-46-49.018000,[R]: 1 
09-46-49.020000,[R]: 20 
09-46-49.023000,[R]: 10 
09-46-49.032000,[R]: 1 
09-46-49.033000,[R]: 10 
09-46-49.033000,[R]: 2 
09-46-49.034000,[R]: 50 
09-46-49.037000,[R]: 10 
09-46-49.040000,[R]: 1 
09-46-49.043000,[R]: 20 
09-46-49.045000,[R]: 10 
09-46-49.047000,[R]: 1 
09-46-49.050000,[R]: 20 
09-46-49.052000,[R]: 10 
09-46-49.054000,[R]: 1 
09-46-49.059000,[R]: 10 
09-46-49.062000,[R]: 2 
09-46-49.063000,[R]: 50 
09-46-49.067000,[R]: 10 
09-46-49.069000,[R]: 1 
09-46-49.070000,[R]: 20 
09-46-49.082000,[R]: 10 
09-46-49.083000,[R]: 1 
09-46-49.083000,[R]: 20 
09-46-49.084000,[R]: 10 
09-46-49.085000,[R]: 1 
09-46-49.089000,[R]: 10 
09-46-49.091000,[R]: 2 
09-46-49.093000,[R]: 50 
09-46-49.096000,[R]: 10 
09-46-49.098000,[R]: 1 
09-46-49.100000,[R]: 20 
09-46-49.104000,[R]: 10 
09-46-49.106000,[R]: 1 
09-46-49.110000,[R]: 10 
09-46-49.115000,[R]: 2 
09-46-49.116000,[R]: 50 
09-46-49.117000,[R]: 10 
09-46-49.120000,[R]: 1 
09-46-49.121000,[R]: 20 
09-46-49.126000,[R]: 10 
09-46-49.132000,[R]: 1 
09-46-49.132000,[R]: 20 
09-46-49.133000,[R]: 10 
09-46-49.133000,[R]: 1 
09-46-49.138000,[R]: 10 
09-46-49.141000,[R]: 2 
09-46-49.143000,[R]: 50 
09-46-49.145000,[R]: 10 
09-46-49.147000,[R]: 1 
09-46-49.150000,[R]: 20 
09-46-49.153000,[R]: 10 
09-46-49.155000,[R]: 1 
09-46-49.160000,[R]: 20 
09-46-49.165000,[R]: 10 
09-46-49.166000,[R]: 1 
09-46-49.168000,[R]: 10 
09-46-49.170000,[R]: 2 
09-46-49.171000,[R]: 50 
09-46-49.176000,[R]: 10 
09-46-49.177000,[R]: 1 
09-46-49.179000,[R]: 20 
09-46-49.182000,[R]: 10 
09-46-49.184000,[R]: 1 
09-46-49.189000,[R]: 10 
09-46-49.192000,[R]: 2 
09-46-49.193000,[R]: 50 
09-46-49.196000,[R]: 10 
09-46-49.199000,[R]: 1 
09-46-49.200000,[R]: 20 
09-46-49.208000,[R]: 10 
09-46-49.211000,[R]: 1 
09-46-49.212000,[R]: 20 
09-46-49.212000,[R]: 10 
09-46-49.213000,[R]: 1 
09-46-49.218000,[R]: 10 
09-46-49.221000,[R]: 2 
09-46-49.222000,[R]: 50 
09-46-49.226000,[R]: 10 
09-46-49.228000,[R]: 1 
09-46-49.231000,[R]: 20 
09-46-49.233000,[R]: 10 
09-46-49.235000,[R]: 1 
09-46-49.241000,[R]: 20 
09-46-49.242000,[R]: 10 
09-46-49.242000,[R]: 1 
09-46-49.275000,[R]: 10 
09-46-49.276000,[R]: 2 
09-46-49.277000,[R]: 50 
09-46-49.277000,[R]: 10 
09-46-49.278000,[R]: 1 
09-46-49.278000,[R]: 20 
09-46-49.279000,[R]: 10 
09-46-49.280000,[R]: 1 
09-46-49.281000,[R]: 10 
09-46-49.281000,[R]: 2 
09-46-49.282000,[R]: 50 
09-46-49.283000,[R]: 10 
09-46-49.283000,[R]: 1 
09-46-49.284000,[R]: 20 
09-46-49.287000,[R]: 10 
09-46-49.288000,[R]: 1 
09-46-49.292000,[R]: 20 
09-46-49.292000,[R]: 10 
09-46-49.300000,[R]: 1 
09-46-49.300000,[R]: 10 
09-46-49.301000,[R]: 2 
09-46-49.302000,[R]: 50 
09-46-49.306000,[R]: 10 
09-46-49.308000,[R]: 1 
09-46-49.310000,[R]: 20 
09-46-49.313000,[R]: 10 
09-46-49.316000,[R]: 1 
09-46-49.324000,[R]: 20 
09-46-49.324000,[R]: 10 
09-46-49.325000,[R]: 1 
09-46-49.328000,[R]: 10 
09-46-49.334000,[R]: 2 
09-46-49.335000,[R]: 50 
09-46-49.336000,[R]: 10 
09-46-49.337000,[R]: 1 
09-46-49.340000,[R]: 20 
09-46-49.343000,[R]: 10 
09-46-49.344000,[R]: 1 
09-46-49.350000,[R]: 10 
09-46-49.353000,[R]: 2 
09-46-49.354000,[R]: 50 
09-46-49.358000,[R]: 10 
09-46-49.361000,[R]: 1 
09-46-49.362000,[R]: 20 
09-46-49.365000,[R]: 10 
09-46-49.367000,[R]: 1 
09-46-49.370000,[R]: 20 
09-46-49.372000,[R]: 10 
09-46-49.374000,[R]: 1 
09-46-49.379000,[R]: 10 
09-46-49.385000,[R]: 2 
09-46-49.386000,[R]: 50 
09-46-49.386000,[R]: 10 
09-46-49.388000,[R]: 1 
09-46-49.390000,[R]: 20 
09-46-49.395000,[R]: 10 
09-46-49.396000,[R]: 1 
09-46-49.401000,[R]: 20 
09-46-49.402000,[R]: 10 
09-46-49.403000,[R]: 1 
09-46-49.408000,[R]: 10 
09-46-49.411000,[R]: 2 
09-46-49.412000,[R]: 50 
09-46-49.416000,[R]: 10 
09-46-49.452000,[R]: 1 
09-46-49.453000,[R]: 20 
09-46-49.453000,[R]: 10 
09-46-49.454000,[R]: 1 
09-46-49.454000,[R]: 10 
09-46-49.455000,[R]: 2 
09-46-49.455000,[R]: 50 
09-46-49.455000,[R]: 10 
09-46-49.457000,[R]: 1 
09-46-49.463000,[R]: 20 
09-46-49.463000,[R]: 10 
09-46-49.464000,[R]: 1 
09-46-49.465000,[R]: 20 
09-46-49.465000,[R]: 10 
09-46-49.466000,[R]: 1 
09-46-49.467000,[R]: 10 
09-46-49.467000,[R]: 2 
09-46-49.467000,[R]: 50 
09-46-49.471000,[R]: 10 
09-46-49.474000,[R]: 1 
09-46-49.475000,[R]: 20 
09-46-49.475000,[R]: 10 
09-46-49.476000,[R]: 1 
09-46-49.484000,[R]: 20 
09-46-49.487000,[R]: 10 
09-46-49.487000,[R]: 1 
09-46-49.489000,[R]: 10 
09-46-49.491000,[R]: 2 
09-46-49.492000,[R]: 50 
09-46-49.496000,[R]: 10 
09-46-49.498000,[R]: 1 
09-46-49.500000,[R]: 20 
09-46-49.502000,[R]: 10 
09-46-49.504000,[R]: 1 
09-46-49.509000,[R]: 10 
09-46-49.512000,[R]: 2 
09-46-49.512000,[R]: 50 
09-46-49.516000,[R]: 10 
09-46-49.520000,[R]: 1 
09-46-49.528000,[R]: 20 
09-46-49.529000,[R]: 10 
09-46-49.529000,[R]: 1 
09-46-49.530000,[R]: 20 
09-46-49.531000,[R]: 10 
09-46-49.533000,[R]: 1 
09-46-49.538000,[R]: 10 
09-46-49.542000,[R]: 2 
09-46-49.543000,[R]: 50 
09-46-49.546000,[R]: 10 
09-46-49.552000,[R]: 1 
09-46-49.553000,[R]: 20 
09-46-49.553000,[R]: 10 
09-46-49.555000,[R]: 1 
09-46-49.560000,[R]: 20 
09-46-49.562000,[R]: 10 
09-46-49.562000,[R]: 1 
09-46-49.567000,[R]: 10 
09-46-49.572000,[R]: 2 
09-46-49.574000,[R]: 50 
09-46-49.575000,[R]: 10 
09-46-49.577000,[R]: 1 
09-46-49.580000,[R]: 20 
09-46-49.582000,[R]: 10 
09-46-49.584000,[R]: 1 
09-46-49.590000,[R]: 10 
09-46-49.592000,[R]: 2 
09-46-49.593000,[R]: 50 
09-46-49.600000,[R]: 10 
09-46-49.603000,[R]: 1 
09-46-49.604000,[R]: 20 
09-46-49.605000,[R]: 10 
09-46-49.607000,[R]: 1 
09-46-49.610000,[R]: 20 
09-46-49.616000,[R]: 10 
09-46-49.617000,[R]: 1 
09-46-49.618000,[R]: 10 
09-46-49.627000,[R]: 2 
09-46-49.628000,[R]: 50 
09-46-49.628000,[R]: 10 
09-46-49.629000,[R]: 1 
09-46-49.629000,[R]: 20 
09-46-49.636000,[R]: 10 
09-46-49.637000,[R]: 1 
09-46-49.640000,[R]: 20 
09-46-49.641000,[R]: 10 
09-46-49.643000,[R]: 1 
09-46-49.648000,[R]: 10 
09-46-49.651000,[R]: 2 
09-46-49.651000,[R]: 50 
09-46-49.656000,[R]: 10 
09-46-49.657000,[R]: 1 
09-46-49.660000,[R]: 20 
09-46-49.662000,[R]: 10 
09-46-49.667000,[R]: 1 
09-46-49.670000,[R]: 10 
09-46-49.674000,[R]: 2 
09-46-49.680000,[R]: 50 
09-46-49.682000,[R]: 10 
09-46-49.683000,[R]: 10 
09-46-49.688000,[R]: 1 
09-46-49.693000,[R]: 20 
09-46-49.705000,[R]: 10 
09-46-49.706000,[R]: 1 
09-46-49.706000,[R]: 20 
09-46-49.707000,[R]: 10 
09-46-49.707000,[R]: 1 
09-46-49.710000,[R]: 10 
09-46-49.710000,[R]: 2 
09-46-49.711000,[R]: 50 
09-46-49.712000,[R]: 10 
09-46-49.717000,[R]: 1 
09-46-49.717000,[R]: 20 
09-46-49.717000,[R]: 10 
09-46-49.718000,[R]: 1 
09-46-49.721000,[R]: 20 
09-46-49.722000,[R]: 10 
09-46-49.727000,[R]: 1 
09-46-49.728000,[R]: 10 
09-46-49.731000,[R]: 2 
09-46-49.733000,[R]: 50 
09-46-49.737000,[R]: 10 
09-46-49.738000,[R]: 1 
09-46-49.740000,[R]: 20 
09-46-49.743000,[R]: 10 
09-46-49.745000,[R]: 1 
09-46-49.750000,[R]: 10 
09-46-49.753000,[R]: 2 
09-46-49.753000,[R]: 50 
09-46-49.760000,[R]: 10 
09-46-49.761000,[R]: 1 
09-46-49.762000,[R]: 20 
09-46-49.765000,[R]: 10 
09-46-49.767000,[R]: 1 
09-46-49.770000,[R]: 20 
09-46-49.772000,[R]: 10 
09-46-49.774000,[R]: 1 
09-46-49.779000,[R]: 10 
09-46-49.782000,[R]: 2 
09-46-49.784000,[R]: 50 
09-46-49.796000,[R]: 10 
09-46-49.797000,[R]: 1 
09-46-49.801000,[R]: 20 
09-46-49.801000,[R]: 10 
09-46-49.802000,[R]: 1 
09-46-49.802000,[R]: 20 
09-46-49.803000,[R]: 10 
09-46-49.807000,[R]: 1 
09-46-49.808000,[R]: 10 
09-46-49.811000,[R]: 2 
09-46-49.812000,[R]: 50 
09-46-49.816000,[R]: 10 
09-46-49.818000,[R]: 1 
09-46-49.820000,[R]: 20 
09-46-49.824000,[R]: 10 
09-46-49.834000,[R]: 1 
09-46-49.835000,[R]: 10 
09-46-49.836000,[R]: 2 
09-46-49.837000,[R]: 50 
09-46-49.838000,[R]: 10 
09-46-49.840000,[R]: 1 
09-46-49.842000,[R]: 20 
09-46-49.846000,[R]: 10 
09-46-49.847000,[R]: 1 
09-46-49.850000,[R]: 20 
09-46-49.852000,[R]: 10 
09-46-49.857000,[R]: 1 
09-46-49.859000,[R]: 10 
09-46-49.863000,[R]: 2 
09-46-49.864000,[R]: 50 
09-46-49.869000,[R]: 10 
09-46-49.869000,[R]: 1 
09-46-49.871000,[R]: 20 
09-46-49.874000,[R]: 10 
09-46-49.876000,[R]: 1 
09-46-49.880000,[R]: 20 
09-46-49.881000,[R]: 10 
09-46-49.882000,[R]: 1 
09-46-49.887000,[R]: 10 
09-46-49.891000,[R]: 2 
09-46-49.891000,[R]: 50 
09-46-49.895000,[R]: 10 
09-46-49.897000,[R]: 1 
09-46-49.899000,[R]: 20 
09-46-49.902000,[R]: 10 
09-46-49.904000,[R]: 1 
09-46-49.920000,[R]: 10 
09-46-49.920000,[R]: 2 
09-46-49.921000,[R]: 50 
09-46-49.928000,[R]: 10 
09-46-49.929000,[R]: 1 
09-46-49.930000,[R]: 20 
09-46-49.931000,[R]: 10 
09-46-49.932000,[R]: 1 
09-46-49.933000,[R]: 20 
09-46-49.933000,[R]: 10 
09-46-49.934000,[R]: 1 
09-46-49.938000,[R]: 10 
09-46-49.941000,[R]: 2 
09-46-49.942000,[R]: 50 
09-46-49.949000,[R]: 10 
09-46-49.952000,[R]: 1 
09-46-49.953000,[R]: 20 
09-46-49.954000,[R]: 10 
09-46-49.955000,[R]: 1 
09-46-49.960000,[R]: 20 
09-46-49.964000,[R]: 10 
09-46-49.964000,[R]: 1 
09-46-49.968000,[R]: 10 
09-46-49.971000,[R]: 2 
09-46-49.985000,[R]: 50 
09-46-49.985000,[R]: 10 
09-46-49.988000,[R]: 1 
09-46-49.989000,[R]: 20 
09-46-49.989000,[R]: 10 
09-46-49.990000,[R]: 1 
09-46-49.991000,[R]: 10 
09-46-49.993000,[R]: 2 
09-46-49.996000,[R]: 50 
09-46-49.997000,[R]: 10 
09-46-50.000000,[R]: 1 
09-46-50.000000,[R]: 20 
09-46-50.004000,[R]: 10 
09-46-50.016000,[R]: 1 
09-46-50.017000,[R]: 20 
09-46-50.017000,[R]: 10 
09-46-50.018000,[R]: 1 
09-46-50.018000,[R]: 10 
09-46-50.021000,[R]: 2 
09-46-50.022000,[R]: 50 
09-46-50.030000,[R]: 10 
09-46-50.031000,[R]: 1 
09-46-50.032000,[R]: 20 
09-46-50.033000,[R]: 10 
09-46-50.035000,[R]: 1 
09-46-50.040000,[R]: 20 
09-46-50.041000,[R]: 10 
09-46-50.043000,[R]: 1 
09-46-50.048000,[R]: 10 
09-46-50.052000,[R]: 2 
09-46-50.053000,[R]: 50 
09-46-50.055000,[R]: 10 
09-46-50.058000,[R]: 1 
09-46-50.060000,[R]: 20 
09-46-50.062000,[R]: 10 
09-46-50.064000,[R]: 1 
09-46-50.069000,[R]: 10 
09-46-50.076000,[R]: 2 
09-46-50.077000,[R]: 50 
09-46-50.079000,[R]: 10 
09-46-50.090000,[R]: 1 
09-46-50.092000,[R]: 20 
09-46-50.099000,[R]: 10 
09-46-50.100000,[R]: 1 
09-46-50.112000,[R]: 20 
09-46-50.118000,[R]: 10 
09-46-50.119000,[R]: 1 
09-46-50.123000,[R]: 10 
09-46-50.137000,[R]: 2 
09-46-50.137000,[R]: 50 
09-46-50.138000,[R]: 10 
09-46-50.138000,[R]: 1 
09-46-50.139000,[R]: 20 
09-46-50.140000,[R]: 10 
09-46-50.141000,[R]: 1 
09-46-50.141000,[R]: 20 
09-46-50.142000,[R]: 10 
09-46-50.143000,[R]: 1 
09-46-50.143000,[R]: 10 
09-46-50.144000,[R]: 2 
09-46-50.148000,[R]: 50 
09-46-50.148000,[R]: 10 
09-46-50.149000,[R]: 1 
09-46-50.149000,[R]: 20 
09-46-50.150000,[R]: 10 
09-46-50.150000,[R]: 1 
09-46-50.151000,[R]: 10 
09-46-50.153000,[R]: 2 
09-46-50.153000,[R]: 50 
09-46-50.157000,[R]: 10 
09-46-50.167000,[R]: 1 
09-46-50.167000,[R]: 20 
09-46-50.168000,[R]: 10 
09-46-50.169000,[R]: 1 
09-46-50.170000,[R]: 20 
09-46-50.172000,[R]: 10 
09-46-50.174000,[R]: 1 
09-46-50.179000,[R]: 10 
09-46-50.182000,[R]: 2 
09-46-50.182000,[R]: 50 
09-46-50.186000,[R]: 10 
09-46-50.188000,[R]: 1 
09-46-50.200000,[R]: 20 
09-46-50.201000,[R]: 10 
09-46-50.202000,[R]: 1 
09-46-50.203000,[R]: 20 
09-46-50.203000,[R]: 10 
09-46-50.204000,[R]: 1 
09-46-50.209000,[R]: 10 
09-46-50.213000,[R]: 2 
09-46-50.214000,[R]: 50 
09-46-50.216000,[R]: 10 
09-46-50.218000,[R]: 1 
09-46-50.221000,[R]: 20 
09-46-50.223000,[R]: 10 
09-46-50.225000,[R]: 1 
09-46-50.230000,[R]: 10 
09-46-50.234000,[R]: 2 
09-46-50.237000,[R]: 50 
09-46-50.238000,[R]: 10 
09-46-50.242000,[R]: 1 
09-46-50.242000,[R]: 20 
09-46-50.245000,[R]: 10 
09-46-50.247000,[R]: 1 
09-46-50.249000,[R]: 20 
09-46-50.262000,[R]: 10 
09-46-50.263000,[R]: 1 
09-46-50.264000,[R]: 10 
09-46-50.265000,[R]: 2 
09-46-50.265000,[R]: 50 
09-46-50.268000,[R]: 10 
09-46-50.269000,[R]: 1 
09-46-50.274000,[R]: 20 
09-46-50.275000,[R]: 10 
09-46-50.276000,[R]: 1 
09-46-50.280000,[R]: 20 
09-46-50.282000,[R]: 10 
09-46-50.283000,[R]: 1 
09-46-50.287000,[R]: 10 
09-46-50.292000,[R]: 2 
09-46-50.302000,[R]: 50 
09-46-50.309000,[R]: 10 
09-46-50.309000,[R]: 1 
09-46-50.314000,[R]: 20 
09-46-50.314000,[R]: 10 
09-46-50.315000,[R]: 1 
09-46-50.316000,[R]: 10 
09-46-50.316000,[R]: 2 
09-46-50.317000,[R]: 50 
09-46-50.317000,[R]: 10 
09-46-50.321000,[R]: 1 
09-46-50.327000,[R]: 20 
09-46-50.327000,[R]: 10 
09-46-50.328000,[R]: 1 
09-46-50.329000,[R]: 20 
09-46-50.333000,[R]: 10 
09-46-50.335000,[R]: 1 
09-46-50.338000,[R]: 10 
09-46-50.341000,[R]: 2 
09-46-50.342000,[R]: 50 
09-46-50.345000,[R]: 10 
09-46-50.347000,[R]: 1 
09-46-50.349000,[R]: 20 
09-46-50.352000,[R]: 10 
09-46-50.355000,[R]: 1 
09-46-50.361000,[R]: 20 
09-46-50.366000,[R]: 10 
09-46-50.367000,[R]: 1 
09-46-50.367000,[R]: 10 
09-46-50.370000,[R]: 2 
09-46-50.371000,[R]: 50 
09-46-50.385000,[R]: 10 
09-46-50.386000,[R]: 1 
09-46-50.387000,[R]: 20 
09-46-50.387000,[R]: 10 
09-46-50.388000,[R]: 1 
09-46-50.389000,[R]: 10 
09-46-50.392000,[R]: 2 
09-46-50.399000,[R]: 50 
09-46-50.399000,[R]: 10 
09-46-50.400000,[R]: 1 
09-46-50.400000,[R]: 20 
09-46-50.404000,[R]: 10 
09-46-50.407000,[R]: 1 
09-46-50.409000,[R]: 20 
09-46-50.412000,[R]: 10 
09-46-50.413000,[R]: 1 
09-46-50.418000,[R]: 10 
09-46-50.429000,[R]: 2 
09-46-50.429000,[R]: 50 
09-46-50.430000,[R]: 10 
09-46-50.430000,[R]: 1 
09-46-50.431000,[R]: 20 
09-46-50.433000,[R]: 10 
09-46-50.435000,[R]: 1 
09-46-50.441000,[R]: 20 
09-46-50.441000,[R]: 10 
09-46-50.443000,[R]: 1 
09-46-50.448000,[R]: 10 
09-46-50.451000,[R]: 2 
09-46-50.452000,[R]: 50 
09-46-50.457000,[R]: 10 
09-46-50.459000,[R]: 1 
09-46-50.460000,[R]: 20 
09-46-50.462000,[R]: 10 
09-46-50.464000,[R]: 1 
09-46-50.476000,[R]: 10 
09-46-50.483000,[R]: 2 
09-46-50.484000,[R]: 50 
09-46-50.490000,[R]: 10 
09-46-50.490000,[R]: 1 
09-46-50.491000,[R]: 20 
09-46-50.493000,[R]: 10 
09-46-50.493000,[R]: 1 
09-46-50.494000,[R]: 20 
09-46-50.494000,[R]: 10 
09-46-50.513000,[R]: 1 
09-46-50.513000,[R]: 10 
09-46-50.514000,[R]: 2 
09-46-50.514000,[R]: 50 
09-46-50.515000,[R]: 10 
09-46-50.515000,[R]: 1 
09-46-50.516000,[R]: 20 
09-46-50.519000,[R]: 10 
09-46-50.524000,[R]: 1 
09-46-50.524000,[R]: 20 
09-46-50.525000,[R]: 10 
09-46-50.526000,[R]: 1 
09-46-50.528000,[R]: 10 
09-46-50.531000,[R]: 2 
09-46-50.531000,[R]: 50 
09-46-50.536000,[R]: 10 
09-46-50.538000,[R]: 1 
09-46-50.541000,[R]: 20 
09-46-50.543000,[R]: 10 
09-46-50.545000,[R]: 1 
09-46-50.550000,[R]: 10 
09-46-50.554000,[R]: 2 
09-46-50.554000,[R]: 50 
09-46-50.557000,[R]: 10 
09-46-50.560000,[R]: 1 
09-46-50.560000,[R]: 20 
09-46-50.565000,[R]: 10 
09-46-50.567000,[R]: 1 
09-46-50.570000,[R]: 20 
09-46-50.572000,[R]: 10 
09-46-50.575000,[R]: 1 
09-46-50.579000,[R]: 10 
09-46-50.583000,[R]: 2 
09-46-50.584000,[R]: 50 
09-46-50.586000,[R]: 10 
09-46-50.588000,[R]: 1 
09-46-50.590000,[R]: 20 
09-46-50.593000,[R]: 10 
09-46-50.595000,[R]: 1 
09-46-50.601000,[R]: 20 
09-46-50.602000,[R]: 10 
09-46-50.603000,[R]: 1 
09-46-50.608000,[R]: 10 
09-46-50.611000,[R]: 2 
09-46-50.613000,[R]: 50 
09-46-50.615000,[R]: 10 
09-46-50.618000,[R]: 1 
09-46-50.620000,[R]: 20 
09-46-50.622000,[R]: 10 
09-46-50.624000,[R]: 1 
09-46-50.629000,[R]: 10 
09-46-50.632000,[R]: 2 
09-46-50.633000,[R]: 50 
09-46-50.636000,[R]: 10 
09-46-50.639000,[R]: 1 
09-46-50.640000,[R]: 20 
09-46-50.643000,[R]: 10 
09-46-50.648000,[R]: 1 
09-46-50.650000,[R]: 20 
09-46-50.651000,[R]: 10 
09-46-50.653000,[R]: 1 
09-46-50.658000,[R]: 10 
09-46-50.661000,[R]: 2 
09-46-50.661000,[R]: 50 
09-46-50.665000,[R]: 10 
09-46-50.667000,[R]: 1 
09-46-50.669000,[R]: 20 
09-46-50.678000,[R]: 10 
09-46-50.679000,[R]: 1 
09-46-50.680000,[R]: 20 
09-46-50.681000,[R]: 10 
09-46-50.682000,[R]: 1 
09-46-50.687000,[R]: 10 
09-46-50.690000,[R]: 2 
09-46-50.691000,[R]: 50 
09-46-50.695000,[R]: 10 
09-46-50.699000,[R]: 1 
09-46-50.699000,[R]: 20 
09-46-50.702000,[R]: 10 
09-46-50.705000,[R]: 1 
09-46-50.709000,[R]: 10 
09-46-50.712000,[R]: 2 
09-46-50.713000,[R]: 50 
09-46-50.716000,[R]: 10 
09-46-50.719000,[R]: 1 
09-46-50.720000,[R]: 20 
09-46-50.724000,[R]: 10 
09-46-50.727000,[R]: 1 
09-46-50.729000,[R]: 20 
09-46-50.731000,[R]: 10 
09-46-50.733000,[R]: 1 
09-46-50.738000,[R]: 10 
09-46-50.741000,[R]: 2 
09-46-50.742000,[R]: 50 
09-46-50.745000,[R]: 10 
09-46-50.748000,[R]: 1 
09-46-50.749000,[R]: 20 
09-46-50.752000,[R]: 10 
09-46-50.755000,[R]: 1 
09-46-50.760000,[R]: 20 
09-46-50.761000,[R]: 10 
09-46-50.763000,[R]: 1 
09-46-50.767000,[R]: 10 
09-46-50.770000,[R]: 2 
09-46-50.771000,[R]: 50 
09-46-50.775000,[R]: 10 
09-46-50.778000,[R]: 1 
09-46-50.779000,[R]: 20 
09-46-50.782000,[R]: 10 
09-46-50.784000,[R]: 1 
09-46-50.789000,[R]: 10 
09-46-50.792000,[R]: 2 
09-46-50.793000,[R]: 50 
09-46-50.796000,[R]: 10 
09-46-50.800000,[R]: 1 
09-46-50.801000,[R]: 20 
09-46-50.804000,[R]: 10 
09-46-50.806000,[R]: 1 
09-46-50.809000,[R]: 20 
09-46-50.811000,[R]: 10 
09-46-50.814000,[R]: 1 
09-46-50.818000,[R]: 10 
09-46-50.822000,[R]: 2 
09-46-50.824000,[R]: 50 
09-46-50.826000,[R]: 10 
09-46-50.828000,[R]: 1 
09-46-50.834000,[R]: 10 
09-46-50.836000,[R]: 2 
09-46-50.836000,[R]: 50 
09-46-50.841000,[R]: 20 
09-46-50.841000,[R]: 10 
09-46-50.843000,[R]: 1 
09-46-50.848000,[R]: 10 
09-46-50.851000,[R]: 2 
09-46-50.851000,[R]: 50 
09-46-50.856000,[R]: 10 
09-46-50.858000,[R]: 1 
09-46-50.860000,[R]: 20 
09-46-50.863000,[R]: 10 
09-46-50.865000,[R]: 1 
09-46-50.870000,[R]: 10 
09-46-50.873000,[R]: 2 
09-46-50.874000,[R]: 50 
09-46-50.877000,[R]: 10 
09-46-50.880000,[R]: 1 
09-46-50.881000,[R]: 20 
09-46-50.884000,[R]: 10 
09-46-50.888000,[R]: 1 
09-46-50.890000,[R]: 20 
09-46-50.892000,[R]: 10 
09-46-50.896000,[R]: 1 
09-46-50.899000,[R]: 10 
09-46-50.902000,[R]: 2 
09-46-50.903000,[R]: 50 
09-46-50.907000,[R]: 10 
09-46-50.908000,[R]: 1 
09-46-50.910000,[R]: 20 
09-46-50.913000,[R]: 10 
09-46-50.915000,[R]: 1 
09-46-50.921000,[R]: 20 
09-46-50.921000,[R]: 10 
09-46-50.923000,[R]: 1 
09-46-50.928000,[R]: 10 
09-46-50.931000,[R]: 2 
09-46-50.931000,[R]: 50 
09-46-50.935000,[R]: 10 
09-46-50.938000,[R]: 1 
09-46-50.940000,[R]: 20 
09-46-50.943000,[R]: 10 
09-46-50.945000,[R]: 1 
09-46-50.950000,[R]: 10 
09-46-50.953000,[R]: 2 
09-46-50.954000,[R]: 50 
09-46-50.957000,[R]: 10 
09-46-50.960000,[R]: 1 
09-46-50.961000,[R]: 20 
09-46-50.964000,[R]: 10 
09-46-50.967000,[R]: 1 
09-46-50.970000,[R]: 20 
09-46-50.971000,[R]: 10 
09-46-50.974000,[R]: 1 
09-46-50.979000,[R]: 10 
09-46-50.982000,[R]: 2 
09-46-50.982000,[R]: 50 
09-46-50.986000,[R]: 10 
09-46-50.989000,[R]: 1 
09-46-50.990000,[R]: 20 
09-46-50.993000,[R]: 10 
09-46-50.996000,[R]: 1 
09-46-51.000000,[R]: 20 
09-46-51.001000,[R]: 10 
09-46-51.002000,[R]: 1 
09-46-51.007000,[R]: 10 
09-46-51.012000,[R]: 2 
09-46-51.013000,[R]: 50 
09-46-51.015000,[R]: 10 
09-46-51.017000,[R]: 1 
09-46-51.019000,[R]: 20 
09-46-51.023000,[R]: 10 
09-46-51.024000,[R]: 1 
09-46-51.029000,[R]: 10 
09-46-51.032000,[R]: 2 
09-46-51.032000,[R]: 50 
09-46-51.036000,[R]: 10 
09-46-51.039000,[R]: 1 
09-46-51.040000,[R]: 20 
09-46-51.043000,[R]: 10 
09-46-51.045000,[R]: 1 
09-46-51.049000,[R]: 20 
09-46-51.051000,[R]: 10 
