23-03-18.495000,------------------------------------------ 
23-07-57.435000,[R]: 4 
23-07-57.435000,[R]: 5 
23-07-57.437000,[R]: 6 
23-07-57.497000,[R]: 7 
23-07-57.499000,S 3 	RSSI: 56
23-07-57.513000,S 5 	RSSI: 62
23-07-57.527000,[R]: 8 
23-07-57.544000,[R]: 1 
23-07-57.556000,[R]: 50 
23-07-57.557000,S 2 	RSSI: 65
23-07-57.559000,[R]: 2 
23-07-57.559000,[R]: 3 
23-07-57.560000,[R]: 4 
23-07-57.560000,[R]: 5 
23-07-57.565000,[R]: 6 
23-07-57.566000,[R]: 7 
23-07-57.566000,S 8 	RSSI: 63
23-07-57.567000,[R]: 8 
23-07-57.567000,[R]: 1 
23-07-57.568000,[R]: 50 
23-07-57.569000,S 2 	RSSI: 64
23-07-57.569000,[R]: 2 
23-07-57.570000,[R]: 3 
23-07-57.570000,[R]: 4 
23-07-57.580000,[R]: 5 
23-07-57.589000,[R]: 6 
23-07-57.609000,[R]: 7 
23-07-57.609000,[R]: 8 
23-07-57.610000,[R]: 1 
23-07-57.610000,[R]: 50 
23-07-57.611000,[R]: 2 
23-07-57.613000,S 6 	RSSI: 51
23-07-57.622000,[R]: 3 
23-07-57.622000,S 7 	RSSI: 48
23-07-57.623000,[R]: 4 
23-07-57.649000,[R]: 5 
23-07-57.650000,[R]: 6 
23-07-57.653000,[R]: 20 
23-07-57.656000,[R]: 1 
23-07-57.658000,[R]: 50 
23-07-57.659000,[R]: 2 
23-07-57.670000,[R]: 3 
23-07-57.693000,[R]: 4 
23-07-57.694000,S 6 	RSSI: 51
23-07-57.698000,[R]: 5 
23-07-57.699000,S 7 	RSSI: 46
23-07-57.700000,[R]: 6 
23-07-57.701000,[R]: 7 
23-07-57.702000,S 3 	RSSI: 56
23-07-57.708000,[R]: 8 
23-07-57.710000,[R]: 1 
23-07-57.711000,[R]: 50 
23-07-57.714000,S 5 	RSSI: 62
23-07-57.715000,[R]: 2 
23-07-57.716000,[R]: 3 
23-07-57.720000,[R]: 4 
23-07-57.727000,[R]: 5 
23-07-57.730000,[R]: 6 
23-07-57.735000,S 5 	RSSI: 62
23-07-57.735000,[R]: 7 
23-07-57.742000,S 3 	RSSI: 56
23-07-57.743000,[R]: 8 
23-07-57.743000,[R]: 1 
23-07-57.747000,[R]: 50 
23-07-57.748000,[R]: 2 
23-07-57.750000,[R]: 3 
23-07-57.751000,[R]: 20 
23-07-57.756000,[R]: 1 
23-07-57.764000,[R]: 50 
23-07-57.765000,[R]: 2 
23-07-57.769000,[R]: 3 
23-07-57.770000,S 3 	RSSI: 56
23-07-57.774000,[R]: 4 
23-07-57.775000,[R]: 5 
23-07-57.776000,S 5 	RSSI: 62
23-07-57.776000,[R]: 6 
23-07-57.797000,[R]: 7 
23-07-57.798000,[R]: 8 
23-07-57.806000,[R]: 1 
23-07-57.807000,[R]: 50 
23-07-57.807000,[R]: 2 
23-07-57.808000,S 2 	RSSI: 64
23-07-57.808000,[R]: 3 
23-07-57.809000,[R]: 4 
23-07-57.809000,[R]: 5 
23-07-57.810000,S 5 	RSSI: 62
23-07-57.817000,[R]: 6 
23-07-57.820000,S 8 	RSSI: 67
23-07-57.821000,[R]: 7 
23-07-57.821000,[R]: 8 
23-07-57.838000,[R]: 1 
23-07-57.839000,[R]: 50 
23-07-57.839000,[R]: 2 
23-07-57.840000,[R]: 3 
23-07-57.840000,[R]: 4 
23-07-57.842000,[R]: 5 
23-07-57.843000,[R]: 6 
23-07-57.846000,S 8 	RSSI: 77
23-07-57.846000,[R]: 7 
23-07-57.847000,[R]: 8 
23-07-57.847000,[R]: 1 
23-07-57.848000,[R]: 50 
23-07-57.848000,[R]: 2 
23-07-57.849000,[R]: 3 
23-07-57.849000,[R]: 4 
23-07-57.850000,[R]: 5 
23-07-57.850000,[R]: 20 
23-07-57.856000,[R]: 1 
23-07-57.856000,[R]: 50 
23-07-57.857000,[R]: 2 
23-07-57.857000,S 2 	RSSI: 65
23-07-57.858000,[R]: 3 
23-07-57.859000,[R]: 4 
23-07-57.859000,[R]: 5 
23-07-57.860000,[R]: 6 
23-07-57.860000,[R]: 7 
23-07-57.861000,[R]: 8 
23-07-57.872000,[R]: 1 
23-07-57.873000,[R]: 50 
23-07-57.873000,[R]: 2 
23-07-57.874000,[R]: 3 
23-07-57.875000,[R]: 4 
23-07-57.879000,S 6 	RSSI: 51
23-07-57.879000,[R]: 5 
23-07-57.880000,S 7 	RSSI: 46
23-07-57.881000,[R]: 6 
23-07-57.881000,[R]: 7 
23-07-57.882000,[R]: 8 
23-07-57.883000,S 4 	RSSI: 46
23-07-57.883000,[R]: 1 
23-07-57.890000,[R]: 50 
23-07-57.891000,[R]: 2 
23-07-57.892000,[R]: 3 
23-07-57.905000,[R]: 20 
23-07-57.906000,[R]: 1 
23-07-57.907000,[R]: 50 
23-07-57.911000,[R]: 2 
23-07-57.912000,S 2 	RSSI: 77
23-07-57.913000,[R]: 3 
23-07-57.920000,S 3 	RSSI: 59
23-07-57.921000,[R]: 4 
23-07-57.921000,S 4 	RSSI: 46
23-07-57.922000,[R]: 5 
23-07-57.923000,S 5 	RSSI: 62
23-07-57.923000,[R]: 6 
23-07-57.924000,[R]: 7 
23-07-57.925000,[R]: 8 
23-07-57.927000,[R]: 1 
23-07-57.942000,[R]: 50 
23-07-57.943000,[R]: 2 
23-07-57.948000,[R]: 3 
23-07-57.949000,S 3 	RSSI: 62
23-07-57.950000,[R]: 4 
23-07-57.951000,[R]: 5 
23-07-57.951000,S 5 	RSSI: 62
23-07-57.952000,[R]: 6 
23-07-57.952000,[R]: 7 
23-07-57.952000,[R]: 8 
23-07-57.953000,[R]: 1 
23-07-57.960000,[R]: 50 
23-07-57.961000,[R]: 2 
23-07-57.962000,[R]: 3 
23-07-57.973000,S 3 	RSSI: 56
23-07-57.987000,[R]: 4 
23-07-57.987000,[R]: 5 
23-07-57.991000,S 5 	RSSI: 62
23-07-57.991000,[R]: 6 
23-07-57.992000,[R]: 7 
23-07-57.992000,[R]: 8 
23-07-57.994000,[R]: 1 
23-07-57.995000,[R]: 50 
23-07-57.997000,[R]: 2 
23-07-57.998000,[R]: 3 
23-07-57.999000,S 3 	RSSI: 56
23-07-58.000000,S 8 	RSSI: 62
23-07-58.000000,[R]: 4 
23-07-58.001000,[R]: 5 
23-07-58.001000,[R]: 20 
23-07-58.002000,[R]: 1 
23-07-58.005000,[R]: 50 
23-07-58.006000,[R]: 2 
23-07-58.007000,[R]: 3 
23-07-58.007000,[R]: 4 
23-07-58.008000,[R]: 5 
23-07-58.009000,[R]: 6 
23-07-58.009000,[R]: 7 
23-07-58.010000,[R]: 8 
23-07-58.028000,S 8 	RSSI: 62
23-07-58.030000,[R]: 1 
23-07-58.031000,[R]: 50 
23-07-58.031000,[R]: 2 
23-07-58.035000,[R]: 3 
23-07-58.039000,[R]: 4 
23-07-58.040000,[R]: 5 
23-07-58.040000,[R]: 6 
23-07-58.041000,[R]: 7 
23-07-58.042000,[R]: 8 
23-07-58.043000,S 8 	RSSI: 62
23-07-58.044000,[R]: 1 
23-07-58.048000,[R]: 50 
23-07-58.049000,[R]: 2 
23-07-58.050000,[R]: 3 
23-07-58.050000,[R]: 4 
23-07-58.051000,[R]: 5 
23-07-58.051000,[R]: 6 
23-07-58.069000,[R]: 7 
23-07-58.070000,[R]: 8 
23-07-58.073000,[R]: 1 
23-07-58.074000,[R]: 50 
23-07-58.074000,[R]: 2 
23-07-58.075000,S 7 	RSSI: 46
23-07-58.083000,[R]: 3 
23-07-58.098000,[R]: 4 
23-07-58.099000,[R]: 5 
23-07-58.100000,[R]: 20 
23-07-58.100000,[R]: 1 
23-07-58.106000,[R]: 50 
23-07-58.107000,[R]: 2 
23-07-58.107000,S 4 	RSSI: 48
23-07-58.108000,[R]: 3 
23-07-58.108000,[R]: 4 
23-07-58.109000,[R]: 5 
23-07-58.109000,[R]: 6 
23-07-58.123000,[R]: 7 
23-07-58.127000,S 5 	RSSI: 62
23-07-58.129000,[R]: 8 
23-07-58.130000,[R]: 1 
23-07-58.133000,[R]: 50 
23-07-58.182000,[R]: 2 
23-07-58.184000,S 4 	RSSI: 48
23-07-58.184000,[R]: 3 
23-07-58.187000,[R]: 4 
23-07-58.187000,S 3 	RSSI: 56
23-07-58.188000,[R]: 5 
23-07-58.189000,[R]: 6 
23-07-58.189000,[R]: 7 
23-07-58.190000,S 5 	RSSI: 62
23-07-58.191000,[R]: 8 
23-07-58.191000,[R]: 1 
23-07-58.192000,[R]: 50 
23-07-58.192000,S 8 	RSSI: 64
23-07-58.227000,[R]: 2 
23-07-58.242000,[R]: 3 
23-07-58.242000,[R]: 20 
23-07-58.243000,[R]: 1 
23-07-58.243000,[R]: 50 
23-07-58.244000,[R]: 2 
23-07-58.245000,[R]: 3 
23-07-58.317000,[R]: 4 
23-07-58.317000,[R]: 5 
23-07-58.318000,[R]: 6 
23-07-58.319000,S 8 	RSSI: 62
23-07-58.319000,[R]: 7 
23-07-58.320000,[R]: 8 
23-07-58.321000,[R]: 1 
23-07-58.368000,[R]: 50 
23-07-58.369000,[R]: 2 
23-07-58.369000,[R]: 3 
23-07-58.371000,[R]: 4 
23-07-58.390000,[R]: 5 
23-07-58.423000,[R]: 6 
23-07-58.427000,S 8 	RSSI: 61
23-07-58.446000,[R]: 7 
23-07-58.447000,[R]: 8 
23-07-58.448000,[R]: 1 
23-07-58.448000,[R]: 50 
23-07-58.449000,[R]: 2 
23-07-58.450000,[R]: 3 
23-07-58.451000,[R]: 4 
23-07-58.452000,[R]: 5 
23-07-58.464000,[R]: 6 
23-07-58.476000,S 8 	RSSI: 61
23-07-58.482000,[R]: 7 
23-07-58.489000,[R]: 8 
23-07-58.490000,[R]: 1 
23-07-58.491000,[R]: 50 
23-07-58.509000,S 6 	RSSI: 51
23-07-58.515000,[R]: 2 
23-07-58.525000,S 7 	RSSI: 48
23-07-58.527000,[R]: 3 
23-07-58.531000,[R]: 4 
23-07-58.531000,[R]: 5 
23-07-58.532000,[R]: 20 
23-07-58.533000,[R]: 1 
23-07-58.534000,[R]: 50 
23-07-58.534000,[R]: 2 
23-07-58.541000,[R]: 3 
23-07-58.542000,[R]: 4 
23-07-58.542000,S 6 	RSSI: 51
23-07-58.572000,[R]: 5 
23-07-58.575000,S 7 	RSSI: 46
23-07-58.575000,[R]: 6 
23-07-58.576000,[R]: 7 
23-07-58.576000,[R]: 8 
23-07-58.577000,S 4 	RSSI: 46
23-07-58.577000,[R]: 1 
23-07-58.587000,[R]: 50 
23-07-58.597000,S 5 	RSSI: 62
23-07-58.597000,[R]: 2 
23-07-58.599000,[R]: 3 
23-07-58.599000,[R]: 4 
23-07-58.600000,[R]: 5 
23-07-58.607000,[R]: 6 
23-07-58.608000,[R]: 7 
23-07-58.608000,[R]: 8 
23-07-58.609000,[R]: 1 
23-07-58.610000,[R]: 50 
23-07-58.610000,[R]: 2 
23-07-58.620000,[R]: 3 
23-07-58.620000,[R]: 20 
23-07-58.623000,[R]: 1 
23-07-58.656000,[R]: 50 
23-07-58.659000,[R]: 2 
23-07-58.703000,[R]: 3 
23-07-58.703000,[R]: 4 
23-07-58.714000,[R]: 5 
23-07-58.714000,S 5 	RSSI: 62
23-07-58.748000,[R]: 6 
23-07-58.749000,S 8 	RSSI: 62
23-07-58.750000,[R]: 7 
23-07-58.750000,[R]: 8 
23-07-58.751000,[R]: 1 
23-07-58.752000,[R]: 50 
23-07-58.782000,[R]: 2 
23-07-58.783000,[R]: 3 
23-07-58.819000,[R]: 4 
23-07-58.820000,[R]: 5 
23-07-58.846000,[R]: 6 
23-07-58.846000,S 8 	RSSI: 63
23-07-58.859000,[R]: 7 
23-07-58.866000,[R]: 8 
23-07-58.867000,[R]: 1 
23-07-58.867000,[R]: 50 
23-07-58.868000,[R]: 2 
23-07-58.869000,[R]: 3 
23-07-58.876000,[R]: 4 
23-07-58.877000,[R]: 5 
23-07-58.877000,[R]: 6 
23-07-58.894000,S 8 	RSSI: 61
23-07-58.909000,[R]: 7 
23-07-58.913000,[R]: 8 
23-07-58.913000,[R]: 1 
23-07-58.914000,[R]: 50 
23-07-58.914000,[R]: 2 
23-07-58.916000,[R]: 3 
23-07-58.943000,[R]: 4 
23-07-58.943000,[R]: 5 
23-07-58.944000,[R]: 20 
23-07-58.944000,[R]: 1 
23-07-58.955000,[R]: 50 
23-07-58.955000,[R]: 2 
23-07-58.963000,[R]: 3 
23-07-58.970000,[R]: 4 
23-07-58.971000,S 6 	RSSI: 51
23-07-58.992000,[R]: 5 
23-07-58.995000,S 7 	RSSI: 46
23-07-58.996000,[R]: 6 
23-07-58.997000,[R]: 7 
23-07-58.997000,[R]: 8 
23-07-59.001000,S 4 	RSSI: 46
23-07-59.025000,[R]: 1 
23-07-59.043000,[R]: 50 
23-07-59.043000,[R]: 2 
23-07-59.044000,[R]: 3 
23-07-59.045000,[R]: 4 
23-07-59.046000,[R]: 5 
23-07-59.046000,[R]: 6 
23-07-59.047000,S 5 	RSSI: 75
23-07-59.056000,[R]: 7 
23-07-59.056000,[R]: 8 
23-07-59.057000,S 4 	RSSI: 46
23-07-59.067000,[R]: 1 
23-07-59.068000,[R]: 50 
23-07-59.082000,[R]: 2 
23-07-59.082000,[R]: 3 
23-07-59.083000,[R]: 20 
23-07-59.090000,[R]: 1 
23-07-59.091000,[R]: 50 
23-07-59.091000,[R]: 2 
23-07-59.092000,[R]: 3 
23-07-59.093000,[R]: 4 
23-07-59.093000,[R]: 5 
23-07-59.098000,S 5 	RSSI: 62
23-07-59.099000,[R]: 6 
23-07-59.118000,[R]: 7 
23-07-59.119000,[R]: 8 
23-07-59.119000,S 2 	RSSI: 65
23-07-59.121000,[R]: 1 
23-07-59.138000,[R]: 50 
23-07-59.155000,S 3 	RSSI: 58
23-07-59.155000,[R]: 2 
23-07-59.158000,[R]: 3 
23-07-59.158000,[R]: 4 
23-07-59.163000,[R]: 5 
23-07-59.163000,[R]: 6 
23-07-59.167000,S 8 	RSSI: 61
23-07-59.168000,[R]: 7 
23-07-59.169000,[R]: 8 
23-07-59.192000,[R]: 1 
23-07-59.193000,[R]: 50 
23-07-59.193000,[R]: 2 
23-07-59.197000,[R]: 3 
23-07-59.199000,[R]: 4 
23-07-59.199000,[R]: 5 
23-07-59.206000,S 2 	RSSI: 65
23-07-59.209000,[R]: 6 
23-07-59.209000,S 3 	RSSI: 56
23-07-59.210000,[R]: 7 
23-07-59.212000,[R]: 8 
23-07-59.234000,[R]: 1 
23-07-59.235000,[R]: 50 
23-07-59.236000,[R]: 2 
23-07-59.236000,[R]: 3 
23-07-59.242000,S 8 	RSSI: 61
23-07-59.243000,[R]: 4 
23-07-59.243000,[R]: 5 
23-07-59.244000,[R]: 20 
23-07-59.247000,[R]: 1 
23-07-59.248000,[R]: 50 
23-07-59.249000,[R]: 2 
23-07-59.254000,[R]: 3 
23-07-59.260000,[R]: 4 
23-07-59.273000,S 6 	RSSI: 51
23-07-59.277000,[R]: 5 
23-07-59.281000,S 7 	RSSI: 46
23-07-59.281000,[R]: 6 
23-07-59.282000,[R]: 7 
23-07-59.283000,[R]: 8 
23-07-59.293000,S 2 	RSSI: 65
23-07-59.294000,S 4 	RSSI: 46
23-07-59.294000,[R]: 1 
23-07-59.308000,[R]: 50 
23-07-59.309000,[R]: 2 
23-07-59.310000,[R]: 3 
23-07-59.310000,[R]: 4 
23-07-59.313000,[R]: 5 
23-07-59.316000,S 4 	RSSI: 46
23-07-59.316000,[R]: 6 
23-07-59.317000,[R]: 7 
23-07-59.318000,[R]: 8 
23-07-59.319000,[R]: 1 
23-07-59.325000,[R]: 50 
23-07-59.327000,[R]: 2 
23-07-59.328000,[R]: 3 
23-07-59.336000,[R]: 20 
23-07-59.341000,[R]: 1 
23-07-59.342000,[R]: 50 
23-07-59.342000,[R]: 2 
23-07-59.343000,[R]: 3 
23-07-59.352000,[R]: 4 
23-07-59.357000,S 4 	RSSI: 46
23-07-59.357000,[R]: 5 
23-07-59.358000,S 5 	RSSI: 62
23-07-59.359000,[R]: 6 
23-07-59.360000,[R]: 7 
23-07-59.360000,[R]: 8 
23-07-59.361000,[R]: 1 
23-07-59.377000,[R]: 50 
23-07-59.379000,[R]: 2 
23-07-59.389000,[R]: 3 
23-07-59.389000,[R]: 4 
23-07-59.390000,[R]: 5 
23-07-59.391000,S 5 	RSSI: 62
23-07-59.391000,[R]: 6 
23-07-59.398000,[R]: 7 
23-07-59.399000,[R]: 8 
23-07-59.401000,[R]: 1 
23-07-59.401000,[R]: 50 
23-07-59.402000,[R]: 2 
23-07-59.402000,[R]: 3 
23-07-59.426000,[R]: 4 
23-07-59.435000,[R]: 5 
23-07-59.437000,S 5 	RSSI: 62
23-07-59.438000,[R]: 6 
23-07-59.439000,[R]: 7 
23-07-59.471000,[R]: 8 
23-07-59.471000,[R]: 1 
23-07-59.472000,[R]: 50 
23-07-59.473000,[R]: 2 
23-07-59.480000,[R]: 3 
23-07-59.482000,S 8 	RSSI: 62
23-07-59.483000,[R]: 4 
23-07-59.493000,[R]: 5 
23-07-59.505000,[R]: 20 
23-07-59.506000,[R]: 1 
23-07-59.521000,[R]: 50 
23-07-59.522000,S 3 	RSSI: 56
23-07-59.522000,[R]: 2 
23-07-59.524000,S 6 	RSSI: 51
23-07-59.525000,[R]: 3 
23-07-59.525000,S 7 	RSSI: 47
23-07-59.526000,[R]: 4 
23-07-59.527000,[R]: 5 
23-07-59.527000,[R]: 6 
23-07-59.532000,S 4 	RSSI: 46
23-07-59.560000,[R]: 7 
23-07-59.561000,[R]: 8 
23-07-59.561000,[R]: 1 
23-07-59.562000,[R]: 50 
23-07-59.574000,[R]: 2 
23-07-59.597000,[R]: 3 
23-07-59.610000,[R]: 4 
23-07-59.639000,[R]: 5 
23-07-59.639000,S 4 	RSSI: 46
23-07-59.641000,[R]: 6 
23-07-59.648000,S 5 	RSSI: 62
23-07-59.650000,[R]: 7 
23-07-59.650000,[R]: 8 
23-07-59.651000,[R]: 1 
23-07-59.651000,[R]: 50 
23-07-59.652000,[R]: 2 
23-07-59.652000,[R]: 3 
23-07-59.653000,[R]: 20 
23-07-59.653000,[R]: 1 
23-07-59.654000,[R]: 50 
23-07-59.655000,[R]: 2 
23-07-59.679000,[R]: 3 
23-07-59.680000,S 5 	RSSI: 62
23-07-59.691000,[R]: 4 
23-07-59.692000,[R]: 5 
23-07-59.692000,[R]: 6 
23-07-59.699000,[R]: 7 
23-07-59.700000,[R]: 8 
23-07-59.715000,[R]: 1 
23-07-59.716000,[R]: 50 
23-07-59.717000,[R]: 2 
23-07-59.718000,[R]: 3 
23-07-59.719000,S 5 	RSSI: 62
23-07-59.742000,[R]: 4 
23-07-59.754000,[R]: 5 
23-07-59.755000,[R]: 6 
23-07-59.755000,[R]: 7 
23-07-59.756000,[R]: 8 
23-07-59.757000,[R]: 1 
23-07-59.757000,[R]: 50 
23-07-59.758000,S 8 	RSSI: 60
23-07-59.759000,[R]: 2 
23-07-59.764000,[R]: 3 
23-07-59.764000,[R]: 20 
23-07-59.765000,[R]: 1 
23-07-59.766000,[R]: 50 
23-07-59.767000,S 3 	RSSI: 56
23-07-59.767000,[R]: 2 
23-07-59.775000,[R]: 3 
23-07-59.775000,[R]: 4 
23-07-59.776000,S 6 	RSSI: 51
23-07-59.777000,[R]: 5 
23-07-59.792000,S 7 	RSSI: 46
23-07-59.802000,[R]: 6 
23-07-59.805000,[R]: 7 
23-07-59.807000,[R]: 8 
23-07-59.809000,[R]: 1 
23-07-59.810000,[R]: 50 
23-07-59.811000,[R]: 2 
23-07-59.814000,[R]: 3 
23-07-59.814000,[R]: 4 
23-07-59.815000,S 6 	RSSI: 51
23-07-59.816000,[R]: 5 
23-07-59.819000,S 7 	RSSI: 46
23-07-59.820000,[R]: 6 
23-07-59.820000,[R]: 7 
23-07-59.837000,[R]: 8 
23-07-59.839000,[R]: 1 
23-07-59.840000,[R]: 50 
23-07-59.840000,[R]: 2 
23-07-59.842000,[R]: 3 
23-07-59.843000,[R]: 4 
23-07-59.843000,[R]: 5 
23-07-59.850000,[R]: 6 
23-07-59.850000,[R]: 7 
23-07-59.857000,S 4 	RSSI: 46
23-07-59.858000,[R]: 8 
23-07-59.858000,S 5 	RSSI: 64
23-07-59.859000,[R]: 1 
23-07-59.873000,[R]: 50 
23-07-59.873000,[R]: 2 
23-07-59.874000,[R]: 3 
23-07-59.874000,S 2 	RSSI: 66
23-07-59.876000,[R]: 4 
23-07-59.877000,[R]: 5 
23-07-59.890000,[R]: 6 
23-07-59.890000,[R]: 7 
23-07-59.891000,[R]: 8 
23-07-59.891000,[R]: 1 
23-07-59.934000,[R]: 50 
23-07-59.935000,[R]: 2 
23-07-59.940000,[R]: 3 
23-07-59.941000,S 2 	RSSI: 66
23-07-59.948000,[R]: 4 
23-07-59.959000,[R]: 5 
23-07-59.965000,[R]: 6 
23-07-59.966000,[R]: 7 
23-07-59.966000,[R]: 8 
23-07-59.967000,S 2 	RSSI: 66
23-07-59.967000,[R]: 1 
23-07-59.968000,[R]: 50 
23-07-59.969000,[R]: 2 
23-07-59.969000,[R]: 3 
23-07-59.970000,[R]: 4 
23-07-59.971000,[R]: 5 
23-07-59.974000,[R]: 6 
23-07-59.995000,[R]: 7 
23-07-59.998000,[R]: 8 
23-07-59.999000,[R]: 20 
23-08-00.006000,[R]: 1 
23-08-00.008000,[R]: 50 
23-08-00.009000,S 3 	RSSI: 56
23-08-00.009000,[R]: 2 
23-08-00.012000,S 6 	RSSI: 51
23-08-00.012000,[R]: 3 
23-08-00.019000,S 7 	RSSI: 46
23-08-00.019000,[R]: 4 
23-08-00.019000,[R]: 5 
23-08-00.020000,[R]: 6 
23-08-00.055000,S 4 	RSSI: 46
23-08-00.055000,[R]: 7 
23-08-00.089000,[R]: 8 
23-08-00.089000,[R]: 1 
23-08-00.090000,[R]: 50 
23-08-00.092000,[R]: 2 
23-08-00.092000,[R]: 3 
23-08-00.122000,[R]: 4 
23-08-00.122000,[R]: 5 
23-08-00.124000,S 4 	RSSI: 50
23-08-00.159000,[R]: 6 
23-08-00.159000,S 5 	RSSI: 77
23-08-00.161000,[R]: 7 
23-08-00.162000,[R]: 8 
23-08-00.166000,[R]: 1 
23-08-00.168000,[R]: 50 
23-08-00.168000,[R]: 2 
23-08-00.171000,[R]: 3 
23-08-00.191000,[R]: 20 
23-08-00.191000,[R]: 1 
23-08-00.208000,[R]: 50 
23-08-00.215000,[R]: 2 
23-08-00.215000,[R]: 3 
23-08-00.232000,S 5 	RSSI: 62
23-08-00.233000,[R]: 4 
23-08-00.247000,[R]: 5 
23-08-00.248000,[R]: 6 
23-08-00.249000,[R]: 7 
23-08-00.250000,[R]: 8 
23-08-00.261000,[R]: 1 
23-08-00.277000,[R]: 50 
23-08-00.277000,[R]: 2 
23-08-00.284000,[R]: 3 
23-08-00.285000,S 5 	RSSI: 62
23-08-00.286000,[R]: 4 
23-08-00.287000,S 8 	RSSI: 60
23-08-00.287000,[R]: 5 
23-08-00.287000,[R]: 6 
23-08-00.293000,[R]: 7 
23-08-00.297000,[R]: 8 
23-08-00.319000,[R]: 1 
23-08-00.320000,[R]: 50 
23-08-00.320000,[R]: 2 
23-08-00.330000,[R]: 3 
23-08-00.332000,[R]: 20 
23-08-00.357000,[R]: 1 
23-08-00.358000,[R]: 50 
23-08-00.358000,[R]: 2 
23-08-00.359000,[R]: 3 
23-08-00.360000,[R]: 4 
23-08-00.360000,[R]: 5 
23-08-00.361000,[R]: 6 
23-08-00.368000,[R]: 7 
23-08-00.394000,[R]: 8 
23-08-00.396000,S 8 	RSSI: 60
23-08-00.397000,[R]: 1 
23-08-00.398000,[R]: 50 
23-08-00.399000,[R]: 2 
23-08-00.399000,[R]: 3 
23-08-00.400000,[R]: 4 
23-08-00.400000,S 6 	RSSI: 51
23-08-00.401000,[R]: 5 
23-08-00.402000,S 7 	RSSI: 46
23-08-00.407000,[R]: 6 
23-08-00.407000,[R]: 7 
23-08-00.410000,[R]: 8 
23-08-00.411000,[R]: 1 
23-08-00.416000,[R]: 50 
23-08-00.419000,S 3 	RSSI: 59
23-08-00.431000,[R]: 2 
23-08-00.455000,[R]: 3 
23-08-00.456000,[R]: 4 
23-08-00.457000,[R]: 5 
23-08-00.457000,[R]: 6 
23-08-00.458000,S 3 	RSSI: 56
23-08-00.458000,[R]: 7 
23-08-00.459000,S 4 	RSSI: 46
23-08-00.465000,[R]: 8 
23-08-00.465000,S 5 	RSSI: 64
23-08-00.466000,[R]: 1 
23-08-00.467000,[R]: 50 
23-08-00.467000,[R]: 2 
23-08-00.468000,[R]: 3 
23-08-00.468000,[R]: 4 
23-08-00.469000,[R]: 5 
23-08-00.469000,[R]: 6 
23-08-00.470000,[R]: 7 
23-08-00.470000,[R]: 8 
23-08-00.471000,S 5 	RSSI: 62
23-08-00.480000,[R]: 1 
23-08-00.481000,[R]: 50 
23-08-00.481000,[R]: 2 
23-08-00.489000,[R]: 3 
23-08-00.490000,[R]: 4 
23-08-00.492000,[R]: 5 
23-08-00.515000,[R]: 6 
23-08-00.526000,[R]: 7 
23-08-00.527000,[R]: 8 
23-08-00.527000,S 5 	RSSI: 62
23-08-00.534000,[R]: 1 
23-08-00.535000,[R]: 50 
23-08-00.536000,[R]: 2 
23-08-00.536000,[R]: 3 
23-08-00.537000,[R]: 4 
23-08-00.569000,[R]: 5 
23-08-00.571000,[R]: 6 
23-08-00.594000,[R]: 7 
23-08-00.595000,[R]: 8 
23-08-00.595000,S 5 	RSSI: 62
23-08-00.596000,[R]: 1 
23-08-00.596000,[R]: 50 
23-08-00.620000,[R]: 2 
23-08-00.622000,[R]: 3 
23-08-00.655000,[R]: 4 
23-08-00.657000,[R]: 5 
23-08-00.671000,[R]: 6 
23-08-00.717000,[R]: 7 
23-08-00.718000,[R]: 8 
23-08-00.718000,[R]: 1 
23-08-00.720000,[R]: 50 
23-08-00.720000,[R]: 2 
23-08-00.721000,[R]: 20 
23-08-00.724000,[R]: 1 
23-08-00.725000,[R]: 50 
23-08-00.725000,[R]: 2 
23-08-00.726000,[R]: 3 
23-08-00.727000,[R]: 4 
23-08-00.736000,S 8 	RSSI: 60
23-08-00.747000,[R]: 5 
23-08-00.756000,[R]: 6 
23-08-00.769000,[R]: 7 
23-08-00.769000,[R]: 8 
23-08-00.771000,S 6 	RSSI: 51
23-08-00.772000,[R]: 1 
23-08-00.801000,[R]: 50 
23-08-00.825000,S 7 	RSSI: 47
23-08-00.827000,[R]: 2 
23-08-00.843000,S 3 	RSSI: 56
23-08-00.844000,[R]: 3 
23-08-00.846000,S 4 	RSSI: 48
23-08-00.847000,[R]: 4 
23-08-00.847000,S 5 	RSSI: 62
23-08-00.848000,[R]: 5 
23-08-00.848000,[R]: 6 
23-08-00.849000,[R]: 7 
23-08-00.854000,[R]: 8 
23-08-00.855000,[R]: 1 
23-08-00.856000,[R]: 50 
23-08-00.856000,[R]: 2 
23-08-00.857000,[R]: 3 
23-08-00.858000,S 4 	RSSI: 46
23-08-00.858000,[R]: 4 
23-08-00.859000,S 5 	RSSI: 62
23-08-00.859000,[R]: 5 
23-08-00.860000,[R]: 6 
23-08-00.860000,[R]: 7 
23-08-00.883000,[R]: 8 
23-08-00.888000,[R]: 1 
23-08-00.889000,[R]: 50 
23-08-00.890000,[R]: 2 
23-08-00.890000,[R]: 3 
23-08-00.891000,[R]: 4 
23-08-00.907000,S 5 	RSSI: 62
23-08-00.908000,[R]: 5 
23-08-00.909000,[R]: 6 
23-08-00.918000,[R]: 7 
23-08-00.922000,[R]: 8 
23-08-00.922000,[R]: 1 
23-08-00.923000,[R]: 50 
23-08-00.930000,[R]: 2 
23-08-00.931000,[R]: 3 
