14-30-08.758000,"ÿ""Scanner enabled\r\n""" 
14-30-38.378000,[1] 52 0
14-30-38.379000,""""
14-30-38.379000,"""type 4, info: sync"""
14-30-38.380000,"""Sensor: 1. RSSI: 62"""
14-30-38.380000,"""COUNT 1 0"
14-30-38.381000,[0] 0 0
14-30-38.381000,[1] 0 0
14-30-38.385000,""""
14-30-38.385000,"""type 4, info: sync"""
14-30-38.389000,"""Sensor: 2. RSSI: 59"""
14-30-38.390000,"""COUNT 0 1"
14-30-38.390000,[0] 0 0
14-30-38.391000,[1] 0 0
14-30-38.391000,""""
14-30-38.392000,"""type 4, info: sync"""
14-30-38.395000,"""Sensor: 1. RSSI: 62"""
14-30-38.396000,"""Sensor: 2. RSSI: 59"""
14-30-38.398000,"""COUNT 1 1"
14-30-38.399000,[0] 0 0
14-30-38.399000,[1] 0 0
14-30-38.400000,""""
14-30-38.401000,"""type 4, info: sync"""
14-30-38.402000,"""Sensor: 1. RSSI: 62"""
14-30-38.403000,"""COUNT 1 0"
14-30-38.403000,[0] 0 53
14-30-38.404000,[1] 0 0
14-30-38.404000,""""
14-30-38.405000,"""type 4, info: sync"""
14-30-38.406000,"""Sensor: 1. RSSI: 62"""
14-30-38.410000,"""Sensor: 2. RSSI: 59"""
14-30-38.413000,"""COUNT 1 1"
14-30-38.413000,[0] 0 53
14-30-38.414000,[1] 52 0
14-30-38.414000,""""
14-30-38.415000,"""type 4, info: sync"""
14-30-38.415000,"""Sensor: 1. RSSI: 62"""
14-30-38.418000,"""COUNT 1 0"
14-30-38.421000,[0] 0 0
14-30-38.421000,[1] 0 0
14-30-38.422000,""""
14-30-38.422000,"""type 4, info: sync"""
14-30-38.423000,"""Sensor: 2. RSSI: 60"""
14-30-38.426000,"""Sensor: 1. RSSI: 62"""
14-30-38.427000,"""COUNT 1 1"
14-30-38.427000,[0] 0 0
14-30-38.428000,[1] 52 0
14-30-38.428000,""""
14-30-38.431000,"""type 4, info: sync"""
14-30-38.432000,"""Sensor: 2. RSSI: 59"""
14-30-38.435000,"""COUNT 0 1"
14-30-38.435000,[0] 0 0
14-30-38.436000,[1] 52 0
14-30-38.437000,""""
14-30-38.437000,"""type 4, info: sync"""
14-30-38.438000,"""Sensor: 1. RSSI: 62"""
14-30-38.442000,"""COUNT 1 0"
14-30-38.442000,[0] 0 0
14-30-38.443000,[1] 0 0
14-30-38.443000,""""
14-30-38.444000,"""type 4, info: sync"""
14-30-38.446000,"""Sensor: 1. RSSI: 62"""
14-30-38.450000,"""COUNT 1 0"
14-30-38.452000,[0] 0 0
14-30-38.453000,[1] 0 0
14-30-38.453000,""""
14-30-38.454000,"""type 4, info: sync"""
14-30-38.454000,"""Sensor: 1. RSSI: 62"""
14-30-38.456000,"""Sensor: 2. RSSI: 59"""
14-30-38.459000,"""COUNT 1 1"
14-30-38.461000,[0] 0 0
14-30-38.462000,[1] 52 0
14-30-38.462000,""""
14-30-38.463000,"""type 4, info: sync"""
14-30-38.464000,"""Sensor: 1. RSSI: 62"""
14-30-38.466000,"""COUNT 1 0"
14-30-38.473000,[0] 0 53
14-30-38.474000,[1] 0 0
14-30-38.474000,""""
14-30-38.475000,"""type 4, info: sync"""
14-30-38.475000,"""Sensor: 2. RSSI: 59"""
14-30-38.476000,"""Sensor: 2. RSSI: 59"""
14-30-38.486000,"""COUNT 0 1"
14-30-38.487000,[0] 0 0
14-30-38.487000,[1] 0 0
14-30-38.488000,""""
14-30-38.488000,"""type 4, info: sync"""
14-30-38.489000,"""Sensor: 1. RSSI: 62"""
14-30-38.496000,"""Sensor: 2. RSSI: 59"""
14-30-38.496000,"""COUNT 1 1"
14-30-38.497000,[0] 0 0
14-30-38.497000,[1] 0 0
14-30-38.498000,""""
14-30-38.498000,"""type 4, info: sync"""
14-30-38.499000,"""Sensor: 1. RSSI: 62"""
14-30-38.499000,"""COUNT 1 0"
14-30-38.500000,[0] 0 53
14-30-38.510000,[1] 0 0
14-30-38.518000,""""
14-30-38.518000,"""type 4, info: sync"""
14-30-38.519000,"""Sensor: 1. RSSI: 62"""
14-30-38.524000,"""Sensor: 2. RSSI: 59"""
14-30-38.524000,"""COUNT 1 1"
14-30-38.525000,[0] 0 53
14-30-38.526000,[1] 52 0
14-30-38.526000,""""
14-30-38.527000,"""type 4, info: sync"""
14-30-38.527000,"""Sensor: 1. RSSI: 62"""
14-30-38.527000,"""COUNT 1 0"
14-30-38.528000,[0] 0 0
14-30-38.528000,[1] 0 0
14-30-38.529000,""""
14-30-38.529000,"""type 4, info: sync"""
14-30-38.530000,"""Sensor: 2. RSSI: 59"""
14-30-38.531000,"""COUNT 0 1"
14-30-38.541000,[0] 0 0
14-30-38.542000,[1] 0 0
14-30-38.542000,""""
14-30-38.542000,"""type 4, info: sync"""
14-30-38.543000,"""Sensor: 1. RSSI: 62"""
14-30-38.543000,"""Sensor: 2. RSSI: 59"""
14-30-38.544000,"""COUNT 1 1"
14-30-38.544000,[0] 0 0
14-30-38.545000,[1] 52 0
14-30-38.545000,""""
14-30-38.546000,"""type 4, info: sync"""
14-30-38.546000,"""Sensor: 1. RSSI: 62"""
14-30-38.547000,"""COUNT 1 0"
14-30-38.547000,[0] 0 53
14-30-38.548000,[1] 0 0
14-30-38.548000,""""
14-30-38.548000,"""type 4, info: sync"""
14-30-38.549000,"""Sensor: 1. RSSI: 62"""
14-30-38.555000,"""COUNT 1 0"
14-30-38.556000,[0] 0 0
14-30-38.556000,[1] 0 0
14-30-38.557000,""""
14-30-38.557000,"""type 4, info: sync"""
14-30-38.558000,"""Sensor: 2. RSSI: 59"""
14-30-38.558000,"""COUNT 0 1"
14-30-38.558000,[0] 0 0
14-30-38.559000,[1] 0 0
14-30-38.559000,""""
14-30-38.560000,"""type 4, info: sync"""
14-30-38.560000,"""Sensor: 1. RSSI: 62"""
14-30-38.561000,"""Sensor: 2. RSSI: 59"""
14-30-38.561000,"""COUNT 1 1"
14-30-38.568000,[0] 0 0
14-30-38.569000,[1] 0 0
14-30-38.570000,""""
14-30-38.570000,"""type 4, info: sync"""
14-30-38.572000,"""Sensor: 1. RSSI: 62"""
14-30-38.573000,"""COUNT 1 0"
14-30-38.578000,[0] 0 53
14-30-38.578000,[1] 0 0
14-30-38.579000,""""
14-30-38.579000,"""type 4, info: sync"""
14-30-38.580000,"""Sensor: 1. RSSI: 62"""
14-30-38.581000,"""COUNT 1 0"
14-30-38.586000,[0] 0 53
14-30-38.587000,[1] 0 0
14-30-38.587000,""""
14-30-38.588000,"""type 4, info: sync"""
14-30-38.589000,"""Sensor: 2. RSSI: 59"""
14-30-38.590000,"""COUNT 0 1"
14-30-38.590000,[0] 0 0
14-30-38.591000,[1] 0 0
14-30-38.591000,""""
14-30-38.592000,"""type 4, info: sync"""
14-30-38.592000,"""Sensor: 1. RSSI: 62"""
14-30-38.593000,"""Sensor: 2. RSSI: 59"""
14-30-38.601000,"""COUNT 1 1"
14-30-38.601000,[0] 0 53
14-30-38.602000,[1] 0 0
14-30-38.602000,""""
14-30-38.603000,"""type 4, info: sync"""
14-30-38.604000,"""Sensor: 1. RSSI: 62"""
14-30-38.606000,"""COUNT 1 0"
14-30-38.611000,[0] 0 53
14-30-38.613000,[1] 0 0
14-30-38.616000,""""
14-30-38.617000,"""type 4, info: sync"""
14-30-38.618000,"""COUNT 0 0"
14-30-38.619000,[0] 0 0
14-30-38.620000,[1] 0 0
14-30-38.620000,""""
14-30-38.621000,"""type 4, info: sync"""
14-30-38.622000,"""Sensor: 1. RSSI: 62"""
14-30-38.622000,"""Sensor: 2. RSSI: 59"""
14-30-38.622000,"""COUNT 1 1"
14-30-38.623000,[0] 0 0
14-30-38.630000,[1] 52 0
14-30-38.630000,""""
14-30-38.631000,"""type 4, info: sync"""
14-30-38.631000,"""Sensor: 1. RSSI: 62"""
14-30-38.632000,"""COUNT 1 0"
14-30-38.632000,[0] 0 53
14-30-38.632000,[1] 0 0
14-30-38.634000,""""
14-30-38.635000,"""type 4, info: sync"""
14-30-38.636000,"""Sensor: 2. RSSI: 59"""
14-30-38.636000,"""COUNT 0 1"
14-30-38.637000,[0] 0 0
14-30-38.637000,[1] 0 0
14-30-38.638000,""""
14-30-38.638000,"""type 4, info: sync"""
14-30-38.638000,"""Sensor: 1. RSSI: 62"""
14-30-38.642000,"""Sensor: 2. RSSI: 59"""
14-30-38.643000,"""COUNT 1 1"
14-30-38.643000,[0] 0 0
14-30-38.644000,[1] 0 0
14-30-38.644000,""""
14-30-38.645000,"""type 4, info: sync"""
14-30-38.648000,"""Sensor: 1. RSSI: 62"""
14-30-38.659000,"""COUNT 1 0"
14-30-38.660000,[0] 0 53
14-30-38.661000,[1] 0 0
14-30-38.661000,""""
14-30-38.662000,"""type 4, info: sync"""
14-30-38.662000,"""Sensor: 1. RSSI: 62"""
14-30-38.663000,"""Sensor: 2. RSSI: 59"""
14-30-38.663000,"""COUNT 1 1"
14-30-38.664000,[0] 0 53
14-30-38.664000,[1] 52 0
14-30-38.664000,""""
14-30-38.665000,"""type 4, info: sync"""
14-30-38.666000,"""Sensor: 1. RSSI: 62"""
14-30-38.670000,"""COUNT 1 0"
14-30-38.671000,[0] 0 0
14-30-38.671000,[1] 0 0
14-30-38.671000,""""
14-30-38.672000,"""type 4, info: sync"""
14-30-38.672000,"""Sensor: 2. RSSI: 59"""
14-30-38.673000,"""COUNT 0 1"
14-30-38.673000,[0] 0 0
14-30-38.674000,[1] 0 0
14-30-38.674000,""""
14-30-38.675000,"""type 4, info: sync"""
14-30-38.675000,"""Sensor: 1. RSSI: 62"""
14-30-38.676000,"""Sensor: 2. RSSI: 59"""
14-30-38.676000,"""COUNT 1 1"
14-30-38.677000,[0] 0 0
14-30-38.677000,[1] 52 0
14-30-38.677000,""""
14-30-38.681000,"""type 4, info: sync"""
14-30-38.682000,"""COUNT 0 0"
14-30-38.683000,[0] 0 0
14-30-38.684000,[1] 0 0
14-30-38.685000,""""
14-30-38.685000,"""type 4, info: sync"""
14-30-38.686000,"""Sensor: 1. RSSI: 62"""
14-30-38.689000,"""Sensor: 2. RSSI: 59"""
14-30-38.693000,"""COUNT 1 1"
14-30-38.693000,[0] 0 53
14-30-38.694000,[1] 52 0
14-30-38.694000,""""
14-30-38.695000,"""type 4, info: sync"""
14-30-38.695000,"""Sensor: 1. RSSI: 62"""
14-30-38.697000,"""COUNT 1 0"
14-30-38.698000,[0] 0 0
14-30-38.706000,[1] 0 0
14-30-38.707000,""""
14-30-38.708000,"""type 4, info: sync"""
14-30-38.708000,"""Sensor: 2. RSSI: 59"""
14-30-38.709000,"""Sensor: 1. RSSI: 62"""
14-30-38.712000,"""COUNT 1 1"
14-30-38.713000,[0] 0 0
14-30-38.713000,[1] 52 0
14-30-38.714000,""""
14-30-38.714000,"""type 4, info: sync"""
14-30-38.717000,"""Sensor: 2. RSSI: 59"""
14-30-38.718000,"""COUNT 0 1"
14-30-38.718000,[0] 0 0
14-30-38.723000,[1] 52 0
14-30-38.724000,""""
14-30-38.724000,"""type 4, info: sync"""
14-30-38.725000,"""Sensor: 1. RSSI: 62"""
14-30-38.726000,"""COUNT 1 0"
14-30-38.728000,[0] 0 0
14-30-38.728000,[1] 0 0
14-30-38.728000,""""
14-30-38.729000,"""type 4, info: sync"""
14-30-38.729000,"""Sensor: 1. RSSI: 62"""
14-30-38.730000,"""COUNT 1 0"
14-30-38.730000,[0] 0 0
14-30-38.731000,[1] 0 0
14-30-38.731000,""""
14-30-38.732000,"""type 4, info: sync"""
14-30-38.733000,"""Sensor: 1. RSSI: 62"""
14-30-38.737000,"""Sensor: 2. RSSI: 59"""
14-30-38.739000,"""COUNT 1 1"
14-30-38.739000,[0] 0 0
14-30-38.740000,[1] 52 0
14-30-38.743000,""""
14-30-38.744000,"""type 4, info: sync"""
14-30-38.744000,"""Sensor: 1. RSSI: 62"""
14-30-38.746000,"""COUNT 1 0"
14-30-38.746000,[0] 0 0
14-30-38.748000,[1] 0 0
14-30-38.749000,""""
14-30-38.749000,"""type 4, info: sync"""
14-30-38.751000,"""Sensor: 2. RSSI: 59"""
14-30-38.754000,"""COUNT 0 1"
14-30-38.755000,[0] 0 53
14-30-38.756000,[1] 0 0
14-30-38.756000,""""
14-30-38.756000,"""type 4, info: sync"""
14-30-38.759000,"""Sensor: 1. RSSI: 62"""
14-30-38.760000,"""Sensor: 2. RSSI: 59"""
14-30-38.762000,"""COUNT 1 1"
14-30-38.763000,[0] 0 0
14-30-38.764000,[1] 0 0
14-30-38.764000,""""
14-30-38.765000,"""type 4, info: sync"""
14-30-38.765000,"""Sensor: 1. RSSI: 62"""
14-30-38.770000,"""COUNT 1 0"
14-30-38.771000,[0] 0 53
14-30-38.771000,[1] 0 0
14-30-38.772000,""""
14-30-38.773000,"""type 4, info: sync"""
14-30-38.776000,"""Sensor: 1. RSSI: 62"""
14-30-38.777000,"""Sensor: 2. RSSI: 59"""
14-30-38.780000,"""COUNT 1 1"
14-30-38.780000,[0] 0 53
14-30-38.784000,[1] 52 0
14-30-38.785000,""""
14-30-38.785000,"""type 4, info: sync"""
14-30-38.786000,"""Sensor: 1. RSSI: 62"""
14-30-38.787000,"""COUNT 1 0"
14-30-38.787000,[0] 0 0
14-30-38.788000,[1] 0 0
14-30-38.794000,""""
14-30-38.795000,"""type 4, info: sync"""
14-30-38.796000,"""Sensor: 2. RSSI: 59"""
14-30-38.796000,"""COUNT 0 1"
14-30-38.797000,[0] 0 0
14-30-38.797000,[1] 0 0
14-30-38.798000,""""
14-30-38.798000,"""type 4, info: sync"""
14-30-38.799000,"""Sensor: 1. RSSI: 62"""
14-30-38.799000,"""Sensor: 2. RSSI: 59"""
14-30-38.802000,"""COUNT 1 1"
14-30-38.806000,[0] 0 0
14-30-38.807000,[1] 0 0
14-30-38.808000,""""
14-30-38.808000,"""type 4, info: sync"""
14-30-38.809000,"""Sensor: 1. RSSI: 62"""
14-30-38.810000,"""COUNT 1 0"
14-30-38.811000,[0] 0 53
14-30-38.811000,[1] 0 0
14-30-38.812000,""""
14-30-38.813000,"""type 4, info: sync"""
14-30-38.814000,"""Sensor: 1. RSSI: 62"""
14-30-38.819000,"""Sensor: 2. RSSI: 59"""
14-30-38.820000,"""COUNT 1 1"
14-30-38.820000,[0] 0 53
14-30-38.821000,[1] 52 0
14-30-38.821000,""""
14-30-38.822000,"""type 4, info: sync"""
14-30-38.825000,"""Sensor: 1. RSSI: 62"""
14-30-38.828000,"""COUNT 1 0"
14-30-38.828000,[0] 0 0
14-30-38.828000,[1] 0 0
14-30-38.829000,""""
14-30-38.829000,"""type 4, info: sync"""
14-30-38.829000,"""Sensor: 2. RSSI: 59"""
14-30-38.833000,"""COUNT 0 1"
14-30-38.839000,[0] 0 0
14-30-38.839000,[1] 0 0
14-30-38.840000,""""
14-30-38.840000,"""type 4, info: sync"""
14-30-38.841000,"""Sensor: 1. RSSI: 62"""
14-30-38.842000,"""Sensor: 2. RSSI: 59"""
14-30-38.843000,"""COUNT 1 1"
14-30-38.843000,[0] 0 0
14-30-38.843000,[1] 0 0
14-30-38.848000,""""
14-30-38.848000,"""type 4, info: sync"""
14-30-38.849000,"""Sensor: 1. RSSI: 62"""
14-30-38.851000,"""COUNT 1 0"
14-30-38.851000,[0] 0 0
14-30-38.852000,[1] 0 0
14-30-38.852000,""""
14-30-38.853000,"""type 4, info: sync"""
14-30-38.853000,"""Sensor: 1. RSSI: 62"""
14-30-38.857000,"""Sensor: 2. RSSI: 59"""
14-30-38.859000,"""COUNT 1 1"
14-30-38.860000,[0] 0 53
14-30-38.860000,[1] 52 0
14-30-38.861000,""""
14-30-38.861000,"""type 4, info: sync"""
14-30-38.863000,"""Sensor: 1. RSSI: 62"""
14-30-38.865000,"""COUNT 1 0"
14-30-38.870000,[0] 0 0
14-30-38.871000,[1] 0 0
14-30-38.871000,""""
14-30-38.872000,"""type 4, info: sync"""
14-30-38.872000,"""Sensor: 2. RSSI: 59"""
14-30-38.873000,"""Sensor: 1. RSSI: 62"""
14-30-38.873000,"""COUNT 1 1"
14-30-38.874000,[0] 0 0
14-30-38.874000,[1] 0 0
14-30-38.875000,""""
14-30-38.875000,"""type 4, info: sync"""
14-30-38.880000,"""Sensor: 2. RSSI: 59"""
14-30-38.881000,"""COUNT 0 1"
14-30-38.882000,[0] 0 0
14-30-38.883000,[1] 52 0
14-30-38.884000,""""
14-30-38.885000,"""type 4, info: sync"""
14-30-38.885000,"""Sensor: 1. RSSI: 62"""
14-30-38.889000,"""COUNT 1 0"
14-30-38.891000,[0] 0 0
14-30-38.892000,[1] 0 0
14-30-38.892000,""""
14-30-38.893000,"""type 4, info: sync"""
14-30-38.893000,"""Sensor: 1. RSSI: 62"""
14-30-38.899000,"""COUNT 1 0"
14-30-38.902000,[0] 0 0
14-30-38.902000,[1] 0 0
14-30-38.903000,""""
14-30-38.903000,"""type 4, info: sync"""
14-30-38.904000,"""Sensor: 1. RSSI: 62"""
14-30-38.905000,"""Sensor: 2. RSSI: 59"""
14-30-38.906000,"""COUNT 1 1"
14-30-38.907000,[0] 0 0
14-30-38.908000,[1] 52 0
14-30-38.912000,""""
14-30-38.912000,"""type 4, info: sync"""
14-30-38.912000,"""Sensor: 1. RSSI: 62"""
14-30-38.914000,"""COUNT 1 0"
14-30-38.914000,[0] 0 53
14-30-38.915000,[1] 0 0
14-30-38.916000,""""
14-30-38.916000,"""type 4, info: sync"""
14-30-38.918000,"""Sensor: 2. RSSI: 59"""
14-30-38.922000,"""COUNT 0 1"
14-30-38.922000,[0] 0 53
14-30-38.923000,[1] 0 0
14-30-38.923000,""""
14-30-38.924000,"""type 4, info: sync"""
14-30-38.925000,"""Sensor: 1. RSSI: 62"""
14-30-38.929000,"""COUNT 1 0"
14-30-38.931000,[0] 0 0
14-30-38.932000,[1] 0 0
14-30-38.932000,""""
14-30-38.933000,"""type 4, info: sync"""
14-30-38.934000,"""Sensor: 1. RSSI: 62"""
14-30-38.937000,"""COUNT 1 0"
14-30-38.942000,[0] 0 0
14-30-38.943000,[1] 0 0
14-30-38.943000,""""
14-30-38.944000,"""type 4, info: sync"""
14-30-38.945000,"""Sensor: 2. RSSI: 59"""
14-30-38.946000,"""COUNT 0 1"
14-30-38.947000,[0] 0 0
14-30-38.947000,[1] 0 0
14-30-38.948000,""""
14-30-38.948000,"""type 4, info: sync"""
14-30-38.952000,"""Sensor: 1. RSSI: 62"""
14-30-38.953000,"""COUNT 1 0"
14-30-38.954000,[0] 0 0
14-30-38.954000,[1] 0 0
14-30-38.955000,""""
14-30-38.955000,"""type 4, info: sync"""
14-30-38.957000,"""Sensor: 2. RSSI: 59"""
14-30-38.961000,"""COUNT 0 1"
14-30-38.963000,[0] 0 0
14-30-38.964000,[1] 0 0
14-30-38.964000,""""
14-30-38.965000,"""type 4, info: sync"""
14-30-38.966000,"""Sensor: 1. RSSI: 62"""
14-30-38.967000,"""Sensor: 2. RSSI: 59"""
14-30-38.971000,"""COUNT 1 1"
14-30-38.971000,[0] 0 0
14-30-38.977000,[1] 52 0
14-30-38.978000,""""
14-30-38.978000,"""type 4, info: sync"""
14-30-38.979000,"""Sensor: 1. RSSI: 62"""
14-30-38.980000,"""COUNT 1 0"
14-30-38.980000,[0] 0 0
14-30-38.981000,[1] 0 0
14-30-38.981000,""""
14-30-38.981000,"""type 4, info: sync"""
14-30-38.982000,"""Sensor: 1. RSSI: 62"""
14-30-38.985000,"""Sensor: 2. RSSI: 59"""
14-30-38.988000,"""COUNT 1 1"
14-30-38.989000,[0] 0 53
14-30-38.992000,[1] 52 0
14-30-38.993000,""""
14-30-38.993000,"""type 4, info: sync"""
14-30-38.993000,"""Sensor: 1. RSSI: 62"""
14-30-38.994000,"""COUNT 1 0"
14-30-38.995000,[0] 0 0
14-30-38.995000,[1] 0 0
14-30-38.996000,""""
14-30-38.999000,"""type 4, info: sync"""
14-30-38.999000,"""Sensor: 2. RSSI: 59"""
14-30-39.003000,"""COUNT 0 1"
14-30-39.003000,[0] 0 0
14-30-39.004000,[1] 0 0
14-30-39.004000,""""
14-30-39.005000,"""type 4, info: sync"""
14-30-39.005000,"""Sensor: 1. RSSI: 62"""
14-30-39.009000,"""COUNT 1 0"
14-30-39.010000,[0] 0 0
14-30-39.010000,[1] 0 0
14-30-39.011000,""""
14-30-39.012000,"""type 4, info: sync"""
14-30-39.013000,"""Sensor: 1. RSSI: 62"""
14-30-39.018000,"""COUNT 1 0"
14-30-39.020000,[0] 0 53
14-30-39.020000,[1] 0 0
14-30-39.021000,""""
14-30-39.021000,"""type 4, info: sync"""
14-30-39.025000,"""Sensor: 1. RSSI: 62"""
14-30-39.026000,"""Sensor: 2. RSSI: 59"""
14-30-39.027000,"""COUNT 1 1"
14-30-39.030000,[0] 0 53
14-30-39.030000,[1] 52 0
14-30-39.031000,""""
14-30-39.031000,"""type 4, info: sync"""
14-30-39.032000,"""Sensor: 1. RSSI: 62"""
14-30-39.033000,"""COUNT 1 0"
14-30-39.039000,[0] 0 0
14-30-39.040000,[1] 0 0
14-30-39.040000,""""
14-30-39.040000,"""type 4, info: sync"""
14-30-39.041000,"""Sensor: 2. RSSI: 59"""
14-30-39.042000,"""Sensor: 1. RSSI: 62"""
14-30-39.042000,"""COUNT 1 1"
14-30-39.043000,[0] 0 0
14-30-39.043000,[1] 52 0
14-30-39.044000,""""
14-30-39.044000,"""type 4, info: sync"""
14-30-39.046000,"""Sensor: 2. RSSI: 59"""
14-30-39.050000,"""COUNT 0 1"
14-30-39.051000,[0] 0 0
14-30-39.052000,[1] 52 0
14-30-39.052000,""""
14-30-39.056000,"""type 4, info: sync"""
14-30-39.056000,"""Sensor: 1. RSSI: 62"""
14-30-39.057000,"""COUNT 1 0"
14-30-39.058000,[0] 0 0
14-30-39.060000,[1] 0 0
14-30-39.061000,""""
14-30-39.061000,"""type 4, info: sync"""
14-30-39.062000,"""Sensor: 1. RSSI: 62"""
14-30-39.065000,"""COUNT 1 0"
14-30-39.066000,[0] 0 0
14-30-39.067000,[1] 0 0
14-30-39.071000,""""
14-30-39.072000,"""type 4, info: sync"""
14-30-39.073000,"""Sensor: 1. RSSI: 62"""
14-30-39.073000,"""Sensor: 2. RSSI: 59"""
14-30-39.075000,"""COUNT 1 1"
14-30-39.075000,[0] 0 0
14-30-39.076000,[1] 52 0
14-30-39.076000,""""
14-30-39.077000,"""type 4, info: sync"""
14-30-39.080000,"""Sensor: 1. RSSI: 62"""
14-30-39.082000,"""COUNT 1 0"
14-30-39.083000,[0] 0 53
14-30-39.084000,[1] 0 0
14-30-39.085000,""""
14-30-39.086000,"""type 4, info: sync"""
14-30-39.086000,"""Sensor: 2. RSSI: 59"""
14-30-39.090000,"""COUNT 0 1"
14-30-39.093000,[0] 0 0
14-30-39.093000,[1] 0 0
14-30-39.094000,""""
14-30-39.094000,"""type 4, info: sync"""
14-30-39.095000,"""Sensor: 1. RSSI: 62"""
14-30-39.095000,"""Sensor: 2. RSSI: 59"""
14-30-39.098000,"""COUNT 1 1"
14-30-39.103000,[0] 0 0
14-30-39.103000,[1] 0 0
14-30-39.104000,""""
14-30-39.104000,"""type 4, info: sync"""
14-30-39.105000,"""Sensor: 1. RSSI: 62"""
14-30-39.106000,"""COUNT 1 0"
14-30-39.107000,[0] 0 53
14-30-39.107000,[1] 0 0
14-30-39.108000,""""
14-30-39.108000,"""type 4, info: sync"""
14-30-39.109000,"""Sensor: 1. RSSI: 62"""
14-30-39.113000,"""Sensor: 2. RSSI: 59"""
14-30-39.116000,"""COUNT 1 1"
14-30-39.118000,[0] 0 53
14-30-39.118000,[1] 52 0
14-30-39.119000,""""
14-30-39.119000,"""type 4, info: sync"""
14-30-39.120000,"""Sensor: 1. RSSI: 62"""
14-30-39.122000,"""COUNT 1 0"
14-30-39.129000,[0] 0 0
14-30-39.129000,[1] 0 0
14-30-39.130000,""""
14-30-39.130000,"""type 4, info: sync"""
14-30-39.131000,"""Sensor: 2. RSSI: 59"""
14-30-39.132000,"""COUNT 0 1"
14-30-39.132000,[0] 0 0
14-30-39.133000,[1] 0 0
14-30-39.134000,""""
14-30-39.135000,"""type 4, info: sync"""
14-30-39.136000,"""Sensor: 1. RSSI: 62"""
14-30-39.136000,"""Sensor: 2. RSSI: 58"""
14-30-39.139000,"""COUNT 1 1"
14-30-39.139000,[0] 0 0
14-30-39.140000,[1] 0 0
14-30-39.141000,""""
14-30-39.141000,"""type 4, info: sync"""
14-30-39.142000,"""Sensor: 1. RSSI: 62"""
14-30-39.146000,"""COUNT 1 0"
14-30-39.150000,[0] 0 0
14-30-39.151000,[1] 0 0
14-30-39.151000,""""
14-30-39.152000,"""type 4, info: sync"""
14-30-39.153000,"""Sensor: 1. RSSI: 62"""
14-30-39.154000,"""COUNT 1 0"
14-30-39.155000,[0] 0 0
14-30-39.157000,[1] 0 0
14-30-39.161000,""""
14-30-39.162000,"""type 4, info: sync"""
14-30-39.162000,"""Sensor: 2. RSSI: 59"""
14-30-39.163000,"""COUNT 0 1"
14-30-39.163000,[0] 0 0
14-30-39.164000,[1] 0 0
14-30-39.164000,""""
14-30-39.165000,"""type 4, info: sync"""
14-30-39.165000,"""Sensor: 1. RSSI: 62"""
14-30-39.167000,"""Sensor: 2. RSSI: 59"""
14-30-39.170000,"""COUNT 1 1"
14-30-39.175000,[0] 0 0
14-30-39.176000,[1] 0 0
14-30-39.176000,""""
14-30-39.177000,"""type 4, info: sync"""
14-30-39.177000,"""Sensor: 1. RSSI: 62"""
14-30-39.178000,"""COUNT 1 0"
14-30-39.179000,[0] 0 53
14-30-39.179000,[1] 0 0
14-30-39.179000,""""
14-30-39.181000,"""type 4, info: sync"""
14-30-39.185000,"""Sensor: 1. RSSI: 62"""
14-30-39.187000,"""COUNT 1 0"
14-30-39.188000,[0] 0 53
14-30-39.188000,[1] 0 0
14-30-39.190000,""""
14-30-39.191000,"""type 4, info: sync"""
14-30-39.193000,"""Sensor: 2. RSSI: 59"""
14-30-39.194000,"""COUNT 0 1"
14-30-39.197000,[0] 0 0
14-30-39.198000,[1] 0 0
14-30-39.198000,""""
14-30-39.199000,"""type 4, info: sync"""
14-30-39.202000,"""Sensor: 1. RSSI: 62"""
14-30-39.202000,"""COUNT 1 0"
14-30-39.202000,[0] 0 53
14-30-39.203000,[1] 0 0
14-30-39.203000,""""
14-30-39.207000,"""type 4, info: sync"""
14-30-39.208000,"""Sensor: 1. RSSI: 62"""
14-30-39.209000,"""COUNT 1 0"
14-30-39.209000,"""COUNT 1 0"
14-30-39.211000,[0] 0 0
14-30-39.212000,[1] 0 0
14-30-39.212000,""""
14-30-39.213000,"""type 4, info: sync"""
14-30-39.217000,"""COUNT 0 0"
14-30-39.218000,[0] 0 0
14-30-39.222000,[1] 0 0
14-30-39.223000,""""
14-30-39.223000,"""type 4, info: sync"""
