20-01-50.037000,-------------------------------- 
20-02-21.631000,[R]: 2 
20-02-21.634000,[R]: 50 
20-02-21.635000,[R]: 1 
20-02-21.637000,S 1 	RSSI: 48
20-02-21.640000,[R]: 2 
20-02-21.640000,[R]: 50 
20-02-21.644000,[R]: 1 
20-02-21.646000,S 1 	RSSI: 48
20-02-21.648000,[R]: 2 
20-02-21.649000,[R]: 50 
20-02-21.652000,[R]: 1 
20-02-21.654000,S 1 	RSSI: 48
20-02-21.657000,[R]: 2 
20-02-21.658000,[R]: 50 
20-02-21.660000,[R]: 1 
20-02-21.662000,S 1 	RSSI: 48
20-02-21.666000,[R]: 2 
20-02-21.667000,[R]: 50 
20-02-21.668000,[R]: 1 
20-02-21.670000,S 1 	RSSI: 48
20-02-21.674000,[R]: 2 
20-02-21.677000,[R]: 50 
20-02-21.678000,[R]: 20 
20-02-21.679000,[R]: 1 
20-02-21.679000,S 1 	RSSI: 48
20-02-21.681000,[R]: 2 
20-02-21.682000,[R]: 50 
20-02-21.685000,[R]: 1 
20-02-21.693000,S 1 	RSSI: 48
20-02-21.693000,[R]: 2 
20-02-21.697000,[R]: 50 
20-02-21.697000,[R]: 1 
20-02-21.698000,S 1 	RSSI: 48
20-02-21.698000,[R]: 2 
20-02-21.699000,[R]: 50 
20-02-21.702000,[R]: 1 
20-02-21.704000,S 1 	RSSI: 48
20-02-21.707000,[R]: 2 
20-02-21.708000,[R]: 50 
20-02-21.710000,[R]: 1 
20-02-21.715000,[R]: 2 
20-02-21.716000,[R]: 50 
20-02-21.718000,[R]: 1 
20-02-21.720000,S 1 	RSSI: 48
20-02-21.724000,[R]: 2 
20-02-21.728000,[R]: 50 
20-02-21.730000,[R]: 20 
20-02-21.731000,[R]: 1 
20-02-21.732000,S 1 	RSSI: 48
20-02-21.732000,[R]: 2 
20-02-21.732000,[R]: 50 
20-02-21.735000,[R]: 1 
20-02-21.737000,S 1 	RSSI: 48
20-02-21.740000,[R]: 2 
20-02-21.740000,[R]: 50 
20-02-21.744000,[R]: 1 
20-02-21.746000,S 1 	RSSI: 48
20-02-21.749000,[R]: 2 
20-02-21.751000,[R]: 50 
20-02-21.752000,[R]: 1 
20-02-21.754000,S 1 	RSSI: 49
20-02-21.757000,[R]: 2 
20-02-21.761000,[R]: 50 
20-02-21.761000,[R]: 1 
20-02-21.762000,S 1 	RSSI: 48
20-02-21.765000,[R]: 2 
20-02-21.766000,[R]: 50 
20-02-21.768000,[R]: 1 
20-02-21.771000,S 1 	RSSI: 48
20-02-21.774000,[R]: 2 
20-02-21.775000,[R]: 50 
20-02-21.777000,[R]: 20 
20-02-21.778000,[R]: 1 
20-02-21.779000,S 1 	RSSI: 49
20-02-21.788000,[R]: 2 
20-02-21.788000,[R]: 50 
20-02-21.793000,[R]: 1 
20-02-21.793000,S 1 	RSSI: 48
20-02-21.794000,[R]: 2 
20-02-21.794000,[R]: 50 
20-02-21.795000,[R]: 1 
20-02-21.796000,S 1 	RSSI: 48
20-02-21.800000,[R]: 2 
20-02-21.801000,[R]: 50 
20-02-21.801000,[R]: 1 
20-02-21.803000,S 1 	RSSI: 48
20-02-21.806000,[R]: 2 
20-02-21.808000,[R]: 50 
20-02-21.809000,[R]: 1 
20-02-21.811000,S 1 	RSSI: 48
20-02-21.814000,[R]: 2 
20-02-21.819000,[R]: 50 
20-02-21.820000,[R]: 1 
20-02-21.820000,S 1 	RSSI: 48
20-02-21.823000,[R]: 2 
20-02-21.824000,[R]: 50 
20-02-21.830000,[R]: 20 
20-02-21.831000,[R]: 1 
20-02-21.831000,S 1 	RSSI: 48
20-02-21.832000,[R]: 2 
20-02-21.832000,[R]: 50 
20-02-21.834000,[R]: 1 
20-02-21.837000,S 1 	RSSI: 48
20-02-21.839000,[R]: 2 
20-02-21.840000,[R]: 50 
20-02-21.843000,[R]: 1 
20-02-21.845000,S 1 	RSSI: 48
20-02-21.851000,[R]: 2 
20-02-21.852000,[R]: 50 
20-02-21.852000,[R]: 1 
20-02-21.853000,S 1 	RSSI: 48
20-02-21.856000,[R]: 2 
20-02-21.860000,[R]: 50 
20-02-21.860000,[R]: 1 
20-02-21.864000,S 1 	RSSI: 48
20-02-21.864000,[R]: 2 
20-02-21.865000,[R]: 50 
20-02-21.868000,[R]: 1 
20-02-21.870000,S 1 	RSSI: 48
20-02-21.873000,[R]: 2 
20-02-21.874000,[R]: 50 
20-02-21.876000,[R]: 20 
20-02-21.876000,[R]: 1 
20-02-21.878000,S 1 	RSSI: 48
20-02-21.881000,[R]: 2 
20-02-21.881000,[R]: 50 
20-02-21.885000,[R]: 1 
20-02-21.887000,S 1 	RSSI: 48
20-02-21.889000,[R]: 2 
20-02-21.890000,[R]: 50 
20-02-21.893000,[R]: 1 
20-02-21.898000,S 1 	RSSI: 48
20-02-21.899000,[R]: 2 
20-02-21.901000,[R]: 50 
20-02-21.901000,[R]: 1 
20-02-21.903000,S 1 	RSSI: 48
20-02-21.906000,[R]: 2 
20-02-21.914000,[R]: 50 
20-02-21.915000,[R]: 1 
20-02-21.918000,S 1 	RSSI: 48
20-02-21.919000,[R]: 2 
20-02-21.920000,[R]: 50 
20-02-21.920000,[R]: 1 
20-02-21.921000,S 1 	RSSI: 48
20-02-21.923000,[R]: 2 
20-02-21.928000,[R]: 50 
20-02-21.928000,[R]: 20 
20-02-21.929000,[R]: 1 
20-02-21.929000,S 1 	RSSI: 48
20-02-21.931000,[R]: 2 
20-02-21.931000,[R]: 50 
20-02-21.935000,[R]: 1 
20-02-21.937000,S 1 	RSSI: 48
20-02-21.940000,[R]: 2 
20-02-21.940000,[R]: 50 
20-02-21.943000,[R]: 1 
20-02-21.945000,S 1 	RSSI: 48
20-02-21.950000,[R]: 2 
20-02-21.951000,[R]: 50 
20-02-21.952000,[R]: 1 
20-02-21.954000,S 1 	RSSI: 48
20-02-21.957000,[R]: 2 
20-02-21.961000,[R]: 50 
20-02-21.962000,[R]: 1 
20-02-21.962000,S 1 	RSSI: 48
20-02-21.965000,[R]: 2 
20-02-21.965000,[R]: 50 
20-02-21.968000,[R]: 1 
20-02-21.972000,S 1 	RSSI: 48
20-02-21.974000,[R]: 2 
20-02-21.981000,[R]: 50 
20-02-21.982000,[R]: 20 
20-02-21.982000,[R]: 1 
20-02-21.983000,S 1 	RSSI: 48
20-02-21.983000,[R]: 2 
20-02-21.987000,[R]: 50 
20-02-21.987000,[R]: 1 
20-02-21.988000,S 1 	RSSI: 48
20-02-21.990000,[R]: 2 
20-02-21.993000,[R]: 50 
20-02-21.994000,[R]: 1 
20-02-21.996000,S 1 	RSSI: 48
20-02-21.998000,[R]: 2 
20-02-21.999000,[R]: 50 
20-02-22.002000,[R]: 1 
20-02-22.004000,S 1 	RSSI: 48
20-02-22.007000,[R]: 2 
20-02-22.009000,[R]: 50 
20-02-22.010000,[R]: 1 
20-02-22.012000,S 1 	RSSI: 48
20-02-22.015000,[R]: 2 
20-02-22.015000,[R]: 50 
20-02-22.018000,[R]: 1 
20-02-22.020000,S 1 	RSSI: 48
20-02-22.024000,[R]: 2 
20-02-22.025000,[R]: 50 
20-02-22.026000,[R]: 20 
20-02-22.027000,[R]: 1 
20-02-22.031000,[R]: 2 
20-02-22.035000,[R]: 50 
20-02-22.035000,[R]: 1 
20-02-22.037000,S 1 	RSSI: 48
20-02-22.040000,[R]: 2 
20-02-22.040000,[R]: 50 
20-02-22.043000,[R]: 1 
20-02-22.049000,[R]: 2 
20-02-22.051000,[R]: 50 
20-02-22.052000,[R]: 1 
20-02-22.053000,S 1 	RSSI: 48
20-02-22.057000,[R]: 2 
20-02-22.058000,[R]: 50 
20-02-22.061000,S 1 	RSSI: 48
20-02-22.061000,[R]: 1 
20-02-22.065000,[R]: 2 
20-02-22.066000,[R]: 50 
20-02-22.067000,S 1 	RSSI: 48
20-02-22.068000,[R]: 1 
20-02-22.074000,[R]: 2 
20-02-22.076000,[R]: 50 
20-02-22.077000,S 1 	RSSI: 48
20-02-22.077000,[R]: 1 
20-02-22.082000,[R]: 2 
20-02-22.083000,[R]: 50 
20-02-22.084000,S 1 	RSSI: 48
20-02-22.084000,[R]: 1 
20-02-22.090000,[R]: 2 
20-02-22.093000,[R]: 50 
20-02-22.093000,S 1 	RSSI: 48
20-02-22.094000,[R]: 1 
20-02-22.094000,[R]: 20 
20-02-22.097000,[R]: 1 
20-02-22.098000,S 1 	RSSI: 48
20-02-22.103000,[R]: 2 
20-02-22.105000,[R]: 50 
20-02-22.105000,[R]: 1 
20-02-22.107000,S 1 	RSSI: 48
20-02-22.111000,[R]: 2 
20-02-22.114000,[R]: 50 
20-02-22.114000,[R]: 1 
20-02-22.115000,S 1 	RSSI: 48
20-02-22.118000,[R]: 2 
20-02-22.120000,[R]: 50 
20-02-22.122000,[R]: 1 
20-02-22.124000,S 1 	RSSI: 48
20-02-22.127000,[R]: 2 
20-02-22.137000,[R]: 50 
20-02-22.137000,[R]: 1 
20-02-22.138000,S 1 	RSSI: 48
20-02-22.139000,[R]: 2 
20-02-22.139000,[R]: 50 
20-02-22.139000,[R]: 1 
20-02-22.140000,S 1 	RSSI: 48
20-02-22.145000,[R]: 2 
20-02-22.147000,[R]: 50 
20-02-22.148000,[R]: 20 
20-02-22.151000,[R]: 1 
20-02-22.152000,S 1 	RSSI: 48
20-02-22.152000,[R]: 2 
20-02-22.152000,[R]: 50 
20-02-22.155000,[R]: 1 
20-02-22.157000,S 1 	RSSI: 48
20-02-22.160000,[R]: 2 
20-02-22.162000,[R]: 50 
20-02-22.163000,[R]: 1 
20-02-22.165000,S 1 	RSSI: 48
20-02-22.168000,[R]: 2 
20-02-22.169000,[R]: 50 
20-02-22.171000,[R]: 1 
20-02-22.173000,S 1 	RSSI: 48
20-02-22.177000,[R]: 2 
20-02-22.179000,[R]: 50 
20-02-22.179000,S 1 	RSSI: 48
20-02-22.180000,[R]: 1 
20-02-22.185000,[R]: 2 
20-02-22.188000,[R]: 50 
20-02-22.188000,S 1 	RSSI: 48
20-02-22.189000,[R]: 1 
20-02-22.193000,[R]: 2 
20-02-22.194000,[R]: 50 
20-02-22.194000,S 1 	RSSI: 48
20-02-22.201000,[R]: 1 
20-02-22.202000,[R]: 2 
20-02-22.203000,[R]: 50 
20-02-22.203000,S 1 	RSSI: 48
20-02-22.203000,[R]: 1 
20-02-22.209000,[R]: 2 
20-02-22.212000,[R]: 50 
20-02-22.213000,S 1 	RSSI: 48
20-02-22.213000,[R]: 1 
20-02-22.214000,[R]: 20 
20-02-22.216000,[R]: 1 
20-02-22.218000,S 1 	RSSI: 48
20-02-22.221000,[R]: 2 
20-02-22.221000,[R]: 50 
20-02-22.224000,[R]: 1 
20-02-22.226000,S 1 	RSSI: 48
20-02-22.229000,[R]: 2 
20-02-22.229000,[R]: 50 
20-02-22.232000,[R]: 1 
20-02-22.235000,S 1 	RSSI: 48
20-02-22.238000,[R]: 2 
20-02-22.238000,[R]: 50 
20-02-22.241000,[R]: 1 
20-02-22.243000,S 1 	RSSI: 48
20-02-22.246000,[R]: 2 
20-02-22.247000,[R]: 50 
20-02-22.248000,S 1 	RSSI: 48
20-02-22.249000,[R]: 1 
20-02-22.255000,[R]: 2 
20-02-22.259000,[R]: 50 
20-02-22.259000,S 1 	RSSI: 48
20-02-22.261000,[R]: 1 
20-02-22.263000,[R]: 2 
20-02-22.264000,[R]: 50 
20-02-22.264000,S 1 	RSSI: 48
20-02-22.265000,[R]: 1 
20-02-22.271000,[R]: 2 
20-02-22.272000,[R]: 50 
20-02-22.273000,S 1 	RSSI: 48
20-02-22.274000,[R]: 1 
20-02-22.278000,[R]: 2 
20-02-22.279000,[R]: 50 
20-02-22.282000,[R]: 1 
20-02-22.283000,[R]: 20 
20-02-22.286000,[R]: 1 
20-02-22.288000,S 1 	RSSI: 48
20-02-22.292000,[R]: 2 
20-02-22.292000,[R]: 50 
20-02-22.294000,[R]: 1 
20-02-22.297000,S 1 	RSSI: 48
20-02-22.300000,[R]: 2 
20-02-22.301000,[R]: 50 
20-02-22.303000,[R]: 1 
20-02-22.305000,S 1 	RSSI: 48
20-02-22.308000,[R]: 2 
20-02-22.309000,[R]: 50 
20-02-22.312000,[R]: 1 
20-02-22.314000,S 1 	RSSI: 48
20-02-22.317000,[R]: 2 
20-02-22.317000,[R]: 50 
20-02-22.321000,[R]: 1 
20-02-22.321000,S 1 	RSSI: 48
20-02-22.325000,[R]: 2 
20-02-22.326000,[R]: 50 
20-02-22.328000,[R]: 1 
20-02-22.331000,S 1 	RSSI: 48
20-02-22.334000,[R]: 2 
20-02-22.334000,[R]: 50 
20-02-22.335000,[R]: 20 
20-02-22.336000,[R]: 1 
20-02-22.339000,S 1 	RSSI: 48
20-02-22.341000,[R]: 2 
20-02-22.342000,[R]: 50 
20-02-22.345000,[R]: 1 
20-02-22.347000,S 1 	RSSI: 48
20-02-22.350000,[R]: 2 
20-02-22.351000,[R]: 50 
20-02-22.353000,[R]: 1 
20-02-22.356000,S 1 	RSSI: 48
20-02-22.358000,[R]: 2 
20-02-22.362000,[R]: 50 
20-02-22.364000,[R]: 1 
20-02-22.364000,S 1 	RSSI: 48
20-02-22.367000,[R]: 2 
20-02-22.367000,[R]: 50 
20-02-22.370000,[R]: 1 
20-02-22.372000,S 1 	RSSI: 48
20-02-22.375000,[R]: 2 
20-02-22.376000,[R]: 50 
20-02-22.378000,[R]: 1 
20-02-22.380000,S 1 	RSSI: 48
20-02-22.383000,[R]: 2 
20-02-22.385000,[R]: 50 
20-02-22.386000,[R]: 1 
20-02-22.388000,S 1 	RSSI: 48
20-02-22.391000,[R]: 2 
20-02-22.392000,[R]: 50 
20-02-22.396000,[R]: 1 
20-02-22.397000,S 1 	RSSI: 48
20-02-22.400000,[R]: 2 
20-02-22.401000,[R]: 50 
20-02-22.403000,[R]: 1 
20-02-22.405000,S 1 	RSSI: 48
20-02-22.408000,[R]: 2 
20-02-22.410000,[R]: 50 
20-02-22.412000,[R]: 1 
20-02-22.414000,S 1 	RSSI: 48
20-02-22.418000,[R]: 2 
20-02-22.419000,[R]: 50 
20-02-22.420000,[R]: 1 
20-02-22.422000,S 1 	RSSI: 48
20-02-22.426000,[R]: 2 
20-02-22.427000,[R]: 50 
20-02-22.430000,[R]: 1 
20-02-22.430000,S 1 	RSSI: 49
20-02-22.434000,[R]: 2 
20-02-22.435000,[R]: 50 
20-02-22.436000,[R]: 20 
20-02-22.437000,[R]: 1 
20-02-22.439000,S 1 	RSSI: 48
20-02-22.441000,[R]: 2 
20-02-22.442000,[R]: 50 
20-02-22.446000,[R]: 1 
20-02-22.449000,S 1 	RSSI: 48
20-02-22.450000,[R]: 2 
20-02-22.450000,[R]: 50 
20-02-22.453000,[R]: 1 
20-02-22.457000,S 1 	RSSI: 48
20-02-22.460000,[R]: 2 
20-02-22.460000,[R]: 50 
20-02-22.462000,[R]: 1 
20-02-22.464000,S 1 	RSSI: 48
20-02-22.467000,[R]: 2 
20-02-22.469000,[R]: 50 
20-02-22.470000,[R]: 1 
20-02-22.472000,S 1 	RSSI: 48
20-02-22.475000,[R]: 2 
20-02-22.477000,[R]: 50 
20-02-22.479000,[R]: 1 
20-02-22.480000,S 1 	RSSI: 48
20-02-22.484000,[R]: 2 
20-02-22.488000,[R]: 50 
20-02-22.489000,[R]: 20 
20-02-22.490000,[R]: 1 
20-02-22.490000,S 1 	RSSI: 48
20-02-22.491000,[R]: 2 
20-02-22.492000,[R]: 50 
20-02-22.495000,[R]: 1 
20-02-22.497000,S 1 	RSSI: 48
20-02-22.504000,[R]: 2 
20-02-22.505000,[R]: 50 
20-02-22.506000,[R]: 1 
20-02-22.509000,S 1 	RSSI: 48
20-02-22.510000,[R]: 2 
20-02-22.510000,[R]: 50 
20-02-22.512000,[R]: 1 
20-02-22.514000,S 1 	RSSI: 48
20-02-22.519000,[R]: 2 
20-02-22.520000,[R]: 50 
20-02-22.521000,[R]: 1 
20-02-22.522000,S 1 	RSSI: 48
20-02-22.525000,[R]: 2 
20-02-22.526000,[R]: 50 
20-02-22.528000,[R]: 1 
20-02-22.530000,S 1 	RSSI: 48
20-02-22.534000,[R]: 2 
20-02-22.535000,[R]: 50 
20-02-22.535000,[R]: 20 
20-02-22.537000,[R]: 1 
20-02-22.539000,S 1 	RSSI: 48
20-02-22.545000,[R]: 2 
20-02-22.545000,[R]: 50 
20-02-22.546000,[R]: 1 
20-02-22.548000,S 1 	RSSI: 48
20-02-22.549000,[R]: 2 
20-02-22.550000,[R]: 50 
20-02-22.553000,[R]: 1 
20-02-22.555000,S 1 	RSSI: 48
20-02-22.557000,[R]: 2 
20-02-22.559000,[R]: 50 
20-02-22.561000,[R]: 1 
20-02-22.563000,S 1 	RSSI: 48
20-02-22.566000,[R]: 2 
20-02-22.567000,[R]: 50 
20-02-22.569000,[R]: 1 
20-02-22.571000,S 1 	RSSI: 49
20-02-22.574000,[R]: 2 
20-02-22.575000,[R]: 50 
20-02-22.577000,[R]: 1 
20-02-22.579000,S 1 	RSSI: 48
20-02-22.584000,[R]: 2 
20-02-22.586000,[R]: 50 
20-02-22.587000,[R]: 20 
20-02-22.587000,[R]: 1 
20-02-22.588000,S 1 	RSSI: 48
20-02-22.590000,[R]: 2 
20-02-22.592000,[R]: 50 
20-02-22.596000,[R]: 1 
20-02-22.597000,S 1 	RSSI: 49
20-02-22.599000,[R]: 2 
20-02-22.600000,[R]: 50 
20-02-22.603000,[R]: 1 
20-02-22.605000,S 1 	RSSI: 48
20-02-22.607000,[R]: 2 
20-02-22.612000,[R]: 50 
20-02-22.613000,[R]: 1 
20-02-22.615000,[R]: 20 
20-02-22.615000,[R]: 1 
20-02-22.621000,[R]: 2 
20-02-22.622000,[R]: 50 
20-02-22.624000,S 1 	RSSI: 48
20-02-22.626000,[R]: 1 
20-02-22.629000,[R]: 2 
20-02-22.633000,[R]: 50 
20-02-22.634000,S 1 	RSSI: 48
20-02-22.635000,[R]: 1 
20-02-22.636000,[R]: 20 
20-02-22.636000,[R]: 1 
20-02-22.638000,S 1 	RSSI: 48
20-02-22.641000,[R]: 2 
20-02-22.641000,[R]: 50 
20-02-22.645000,[R]: 1 
20-02-22.647000,S 1 	RSSI: 48
20-02-22.649000,[R]: 2 
20-02-22.650000,[R]: 50 
20-02-22.653000,[R]: 1 
20-02-22.655000,S 1 	RSSI: 48
20-02-22.658000,[R]: 2 
20-02-22.660000,[R]: 50 
20-02-22.661000,[R]: 1 
20-02-22.665000,S 1 	RSSI: 48
20-02-22.666000,[R]: 2 
20-02-22.667000,[R]: 50 
20-02-22.669000,[R]: 1 
20-02-22.672000,S 1 	RSSI: 48
20-02-22.675000,[R]: 2 
20-02-22.678000,[R]: 50 
20-02-22.678000,[R]: 1 
20-02-22.680000,S 1 	RSSI: 48
20-02-22.684000,[R]: 2 
20-02-22.686000,[R]: 50 
20-02-22.686000,[R]: 20 
20-02-22.687000,[R]: 1 
20-02-22.689000,S 1 	RSSI: 48
20-02-22.692000,[R]: 2 
20-02-22.693000,[R]: 50 
20-02-22.695000,[R]: 1 
20-02-22.697000,S 1 	RSSI: 48
20-02-22.700000,[R]: 2 
20-02-22.700000,[R]: 50 
20-02-22.703000,[R]: 1 
20-02-22.705000,S 1 	RSSI: 48
20-02-22.708000,[R]: 2 
20-02-22.709000,[R]: 50 
20-02-22.712000,[R]: 1 
20-02-22.713000,S 1 	RSSI: 48
20-02-22.720000,[R]: 2 
20-02-22.725000,[R]: 50 
20-02-22.726000,[R]: 1 
20-02-22.727000,S 1 	RSSI: 48
20-02-22.728000,[R]: 2 
20-02-22.728000,[R]: 50 
20-02-22.728000,[R]: 1 
20-02-22.731000,S 1 	RSSI: 48
20-02-22.734000,[R]: 2 
20-02-22.735000,[R]: 50 
20-02-22.735000,[R]: 20 
20-02-22.736000,[R]: 1 
20-02-22.738000,S 1 	RSSI: 48
20-02-22.742000,[R]: 2 
20-02-22.742000,[R]: 50 
20-02-22.745000,[R]: 1 
20-02-22.747000,S 1 	RSSI: 48
20-02-22.750000,[R]: 2 
20-02-22.750000,[R]: 50 
20-02-22.753000,[R]: 1 
20-02-22.757000,S 1 	RSSI: 48
20-02-22.761000,[R]: 2 
20-02-22.761000,[R]: 50 
20-02-22.762000,[R]: 1 
20-02-22.764000,S 1 	RSSI: 48
20-02-22.767000,[R]: 2 
20-02-22.771000,[R]: 50 
20-02-22.773000,[R]: 1 
20-02-22.774000,S 1 	RSSI: 48
20-02-22.775000,[R]: 2 
20-02-22.776000,[R]: 50 
20-02-22.778000,[R]: 1 
20-02-22.784000,[R]: 2 
20-02-22.785000,[R]: 50 
20-02-22.785000,[R]: 20 
20-02-22.789000,[R]: 1 
20-02-22.789000,S 1 	RSSI: 48
20-02-22.792000,[R]: 2 
20-02-22.793000,[R]: 50 
20-02-22.795000,[R]: 1 
20-02-22.797000,S 1 	RSSI: 48
20-02-22.800000,[R]: 2 
20-02-22.802000,[R]: 50 
20-02-22.803000,[R]: 1 
20-02-22.805000,S 1 	RSSI: 48
20-02-22.808000,[R]: 2 
20-02-22.811000,[R]: 50 
20-02-22.812000,[R]: 1 
20-02-22.814000,S 1 	RSSI: 48
20-02-22.816000,[R]: 2 
20-02-22.817000,[R]: 50 
20-02-22.821000,[R]: 1 
20-02-22.822000,S 1 	RSSI: 48
20-02-22.825000,[R]: 2 
20-02-22.826000,[R]: 50 
20-02-22.828000,[R]: 1 
20-02-22.831000,S 1 	RSSI: 48
20-02-22.834000,[R]: 2 
20-02-22.835000,[R]: 50 
20-02-22.835000,[R]: 20 
20-02-22.837000,[R]: 1 
20-02-22.838000,S 1 	RSSI: 48
20-02-22.841000,[R]: 2 
20-02-22.842000,[R]: 50 
20-02-22.845000,[R]: 1 
20-02-22.847000,S 1 	RSSI: 48
20-02-22.850000,[R]: 2 
20-02-22.851000,[R]: 50 
20-02-22.853000,[R]: 1 
20-02-22.856000,S 1 	RSSI: 48
20-02-22.858000,[R]: 2 
20-02-22.863000,[R]: 50 
20-02-22.863000,[R]: 1 
20-02-22.864000,S 1 	RSSI: 48
20-02-22.866000,[R]: 2 
20-02-22.868000,[R]: 50 
20-02-22.870000,[R]: 1 
20-02-22.872000,S 1 	RSSI: 48
20-02-22.875000,[R]: 2 
20-02-22.876000,[R]: 50 
20-02-22.878000,[R]: 1 
20-02-22.880000,S 1 	RSSI: 48
20-02-22.884000,[R]: 2 
20-02-22.885000,[R]: 50 
20-02-22.886000,[R]: 20 
20-02-22.887000,[R]: 1 
20-02-22.889000,S 1 	RSSI: 48
20-02-22.891000,[R]: 2 
20-02-22.892000,[R]: 50 
20-02-22.895000,[R]: 1 
20-02-22.898000,S 1 	RSSI: 48
20-02-22.900000,[R]: 2 
20-02-22.903000,[R]: 50 
20-02-22.903000,[R]: 1 
20-02-22.906000,S 1 	RSSI: 48
20-02-22.909000,[R]: 2 
20-02-22.912000,[R]: 50 
20-02-22.913000,[R]: 1 
20-02-22.914000,S 1 	RSSI: 48
20-02-22.916000,[R]: 2 
20-02-22.917000,[R]: 50 
20-02-22.920000,[R]: 1 
20-02-22.922000,S 1 	RSSI: 48
20-02-22.925000,[R]: 2 
20-02-22.925000,[R]: 50 
20-02-22.927000,[R]: 1 
20-02-22.929000,S 1 	RSSI: 48
20-02-22.934000,[R]: 2 
20-02-22.935000,[R]: 50 
20-02-22.936000,[R]: 20 
20-02-22.936000,[R]: 1 
20-02-22.938000,S 1 	RSSI: 48
20-02-22.940000,[R]: 2 
20-02-22.941000,[R]: 50 
20-02-22.945000,[R]: 1 
20-02-22.948000,S 1 	RSSI: 48
20-02-22.949000,[R]: 2 
20-02-22.950000,[R]: 50 
20-02-22.953000,[R]: 1 
20-02-22.955000,S 1 	RSSI: 48
20-02-22.960000,[R]: 2 
20-02-22.960000,[R]: 50 
20-02-22.961000,[R]: 1 
20-02-22.963000,S 1 	RSSI: 48
20-02-22.966000,[R]: 2 
20-02-22.966000,[R]: 50 
20-02-22.969000,[R]: 1 
20-02-22.971000,S 1 	RSSI: 48
20-02-22.974000,[R]: 2 
20-02-22.976000,[R]: 50 
20-02-22.978000,[R]: 1 
20-02-22.980000,S 1 	RSSI: 48
20-02-22.983000,[R]: 2 
20-02-22.987000,[R]: 50 
20-02-22.988000,[R]: 20 
20-02-22.988000,[R]: 1 
20-02-22.989000,S 1 	RSSI: 48
20-02-22.990000,[R]: 2 
20-02-22.992000,[R]: 50 
20-02-22.994000,[R]: 1 
20-02-22.997000,S 1 	RSSI: 48
20-02-22.999000,[R]: 2 
20-02-23.000000,[R]: 50 
20-02-23.003000,[R]: 1 
20-02-23.005000,S 1 	RSSI: 49
20-02-23.010000,[R]: 2 
20-02-23.010000,[R]: 50 
20-02-23.011000,[R]: 1 
20-02-23.013000,S 1 	RSSI: 48
20-02-23.018000,[R]: 2 
20-02-23.018000,[R]: 50 
20-02-23.019000,[R]: 1 
20-02-23.021000,S 1 	RSSI: 48
20-02-23.024000,[R]: 2 
20-02-23.025000,[R]: 50 
20-02-23.028000,[R]: 1 
20-02-23.030000,S 1 	RSSI: 48
20-02-23.033000,[R]: 2 
20-02-23.036000,[R]: 50 
20-02-23.036000,[R]: 20 
20-02-23.037000,[R]: 1 
20-02-23.039000,S 1 	RSSI: 48
20-02-23.041000,[R]: 2 
20-02-23.041000,[R]: 50 
20-02-23.045000,[R]: 1 
20-02-23.047000,S 1 	RSSI: 48
20-02-23.049000,[R]: 2 
20-02-23.051000,[R]: 50 
20-02-23.053000,[R]: 1 
20-02-23.055000,S 1 	RSSI: 48
20-02-23.058000,[R]: 2 
20-02-23.059000,[R]: 50 
20-02-23.062000,[R]: 1 
20-02-23.064000,S 1 	RSSI: 48
20-02-23.066000,[R]: 2 
20-02-23.067000,[R]: 50 
20-02-23.070000,[R]: 1 
20-02-23.072000,S 1 	RSSI: 48
20-02-23.075000,[R]: 2 
20-02-23.076000,[R]: 50 
20-02-23.078000,[R]: 1 
20-02-23.080000,S 1 	RSSI: 48
20-02-23.083000,[R]: 2 
20-02-23.086000,[R]: 50 
20-02-23.086000,[R]: 1 
20-02-23.088000,S 1 	RSSI: 48
20-02-23.091000,[R]: 2 
20-02-23.091000,[R]: 50 
20-02-23.095000,[R]: 1 
20-02-23.097000,S 1 	RSSI: 48
20-02-23.100000,[R]: 2 
20-02-23.100000,[R]: 50 
20-02-23.103000,[R]: 1 
20-02-23.105000,S 1 	RSSI: 48
20-02-23.108000,[R]: 2 
20-02-23.111000,[R]: 50 
20-02-23.113000,[R]: 1 
20-02-23.114000,S 1 	RSSI: 48
20-02-23.116000,[R]: 2 
20-02-23.117000,[R]: 50 
20-02-23.120000,[R]: 1 
20-02-23.122000,S 1 	RSSI: 48
20-02-23.125000,[R]: 2 
20-02-23.126000,[R]: 50 
20-02-23.128000,[R]: 1 
20-02-23.130000,S 1 	RSSI: 48
20-02-23.134000,[R]: 2 
20-02-23.136000,[R]: 50 
20-02-23.137000,[R]: 1 
20-02-23.139000,S 1 	RSSI: 48
20-02-23.142000,[R]: 2 
20-02-23.146000,[R]: 50 
20-02-23.147000,[R]: 1 
20-02-23.147000,S 1 	RSSI: 48
20-02-23.150000,[R]: 2 
20-02-23.150000,[R]: 50 
20-02-23.153000,[R]: 1 
20-02-23.155000,S 1 	RSSI: 48
20-02-23.158000,[R]: 2 
20-02-23.159000,[R]: 50 
20-02-23.162000,[R]: 1 
20-02-23.167000,S 1 	RSSI: 48
20-02-23.168000,[R]: 2 
20-02-23.168000,[R]: 50 
20-02-23.170000,[R]: 1 
20-02-23.172000,S 1 	RSSI: 48
20-02-23.176000,[R]: 2 
20-02-23.180000,[R]: 50 
20-02-23.181000,[R]: 1 
20-02-23.181000,S 1 	RSSI: 48
20-02-23.184000,[R]: 2 
20-02-23.185000,[R]: 50 
