22-41-23.478000,---------- 
22-44-31.832000,[R]: 8 
22-44-31.838000,S 5 	RSSI: 62
22-44-31.840000,[R]: 1 
22-44-31.840000,[R]: 50 
22-44-31.841000,[R]: 2 
22-44-31.843000,[R]: 3 
22-44-31.847000,S 8 	RSSI: 49
22-44-31.848000,[R]: 4 
22-44-31.852000,[R]: 5 
22-44-31.856000,[R]: 6 
22-44-31.861000,[R]: 7 
22-44-31.862000,S 6 	RSSI: 53
22-44-31.865000,[R]: 8 
22-44-31.869000,[R]: 1 
22-44-31.871000,[R]: 50 
22-44-31.873000,[R]: 2 
22-44-31.878000,[R]: 3 
22-44-31.882000,S 8 	RSSI: 49
22-44-31.884000,[R]: 4 
22-44-31.885000,[R]: 5 
22-44-31.888000,S 4 	RSSI: 64
22-44-31.890000,[R]: 6 
22-44-31.892000,S 7 	RSSI: 57
22-44-31.894000,[R]: 7 
22-44-31.899000,[R]: 8 
22-44-31.903000,[R]: 1 
22-44-31.904000,[R]: 50 
22-44-31.905000,S 3 	RSSI: 67
22-44-31.907000,[R]: 2 
22-44-31.912000,[R]: 3 
22-44-31.924000,[R]: 4 
22-44-31.925000,[R]: 5 
22-44-31.925000,[R]: 6 
22-44-31.928000,[R]: 7 
22-44-31.932000,[R]: 8 
22-44-31.939000,[R]: 1 
22-44-31.947000,[R]: 50 
22-44-31.947000,S 3 	RSSI: 67
22-44-31.948000,S 5 	RSSI: 64
22-44-31.948000,[R]: 2 
22-44-31.949000,[R]: 3 
22-44-31.950000,[R]: 4 
22-44-31.955000,[R]: 5 
22-44-31.959000,[R]: 6 
22-44-31.962000,[R]: 7 
22-44-31.968000,[R]: 8 
22-44-31.972000,[R]: 1 
22-44-31.973000,[R]: 50 
22-44-31.975000,[R]: 2 
22-44-31.978000,[R]: 3 
22-44-31.982000,[R]: 4 
22-44-31.987000,[R]: 5 
22-44-31.991000,[R]: 6 
22-44-31.995000,[R]: 7 
22-44-31.999000,[R]: 8 
22-44-32.006000,[R]: 1 
22-44-32.007000,[R]: 50 
22-44-32.008000,S 8 	RSSI: 47
22-44-32.008000,[R]: 2 
22-44-32.013000,[R]: 3 
22-44-32.020000,[R]: 20 
22-44-32.021000,[R]: 1 
22-44-32.021000,[R]: 50 
22-44-32.021000,[R]: 2 
22-44-32.024000,[R]: 3 
22-44-32.028000,[R]: 4 
22-44-32.034000,[R]: 5 
22-44-32.037000,[R]: 6 
22-44-32.040000,S 8 	RSSI: 47
22-44-32.042000,[R]: 7 
22-44-32.045000,[R]: 8 
22-44-32.052000,[R]: 1 
22-44-32.062000,[R]: 50 
22-44-32.062000,[R]: 2 
22-44-32.063000,[R]: 3 
22-44-32.064000,[R]: 4 
22-44-32.064000,S 6 	RSSI: 55
22-44-32.065000,[R]: 5 
22-44-32.070000,[R]: 6 
22-44-32.077000,S 8 	RSSI: 47
22-44-32.078000,[R]: 7 
22-44-32.078000,[R]: 8 
22-44-32.106000,[R]: 1 
22-44-32.107000,[R]: 50 
22-44-32.108000,[R]: 2 
22-44-32.118000,[R]: 3 
22-44-32.119000,[R]: 4 
22-44-32.120000,[R]: 5 
22-44-32.120000,[R]: 6 
22-44-32.121000,S 8 	RSSI: 48
22-44-32.121000,[R]: 7 
22-44-32.122000,S 4 	RSSI: 64
22-44-32.122000,[R]: 8 
22-44-32.122000,[R]: 1 
22-44-32.123000,[R]: 50 
22-44-32.124000,[R]: 2 
22-44-32.124000,S 7 	RSSI: 56
22-44-32.125000,[R]: 3 
22-44-32.137000,[R]: 4 
22-44-32.138000,[R]: 5 
22-44-32.138000,[R]: 20 
22-44-32.139000,[R]: 1 
22-44-32.139000,[R]: 50 
22-44-32.140000,[R]: 2 
22-44-32.145000,[R]: 3 
22-44-32.150000,[R]: 4 
22-44-32.152000,S 4 	RSSI: 64
22-44-32.152000,[R]: 5 
22-44-32.154000,S 7 	RSSI: 55
22-44-32.157000,[R]: 6 
22-44-32.161000,[R]: 7 
22-44-32.169000,[R]: 8 
22-44-32.170000,[R]: 1 
22-44-32.171000,[R]: 50 
22-44-32.175000,[R]: 2 
22-44-32.177000,[R]: 3 
22-44-32.182000,[R]: 4 
22-44-32.186000,[R]: 5 
22-44-32.188000,S 7 	RSSI: 53
22-44-32.190000,[R]: 6 
22-44-32.194000,[R]: 7 
22-44-32.198000,S 3 	RSSI: 67
22-44-32.201000,[R]: 8 
22-44-32.203000,[R]: 1 
22-44-32.204000,[R]: 50 
22-44-32.207000,[R]: 2 
22-44-32.212000,[R]: 3 
22-44-32.217000,[R]: 20 
22-44-32.221000,[R]: 1 
22-44-32.227000,[R]: 50 
22-44-32.228000,[R]: 2 
22-44-32.230000,[R]: 3 
22-44-32.230000,S 3 	RSSI: 67
22-44-32.231000,[R]: 4 
22-44-32.233000,[R]: 5 
22-44-32.235000,S 5 	RSSI: 62
22-44-32.242000,[R]: 6 
22-44-32.243000,[R]: 7 
22-44-32.244000,[R]: 8 
22-44-32.249000,[R]: 1 
22-44-32.250000,[R]: 50 
22-44-32.252000,[R]: 2 
22-44-32.256000,[R]: 3 
22-44-32.260000,[R]: 4 
22-44-32.265000,[R]: 5 
22-44-32.269000,[R]: 6 
22-44-32.276000,S 8 	RSSI: 48
22-44-32.277000,[R]: 7 
22-44-32.278000,[R]: 8 
22-44-32.282000,[R]: 1 
22-44-32.284000,[R]: 50 
22-44-32.288000,[R]: 2 
22-44-32.288000,S 6 	RSSI: 53
22-44-32.290000,[R]: 3 
22-44-32.294000,[R]: 4 
22-44-32.298000,[R]: 5 
22-44-32.303000,[R]: 6 
22-44-32.307000,[R]: 7 
22-44-32.309000,S 4 	RSSI: 64
22-44-32.311000,[R]: 8 
22-44-32.316000,[R]: 1 
22-44-32.320000,[R]: 50 
22-44-32.320000,[R]: 2 
22-44-32.322000,S 7 	RSSI: 52
22-44-32.324000,[R]: 3 
22-44-32.328000,[R]: 4 
22-44-32.342000,[R]: 5 
22-44-32.343000,[R]: 20 
22-44-32.344000,[R]: 1 
22-44-32.344000,[R]: 50 
22-44-32.348000,[R]: 2 
22-44-32.349000,S 4 	RSSI: 64
22-44-32.350000,[R]: 3 
22-44-32.354000,[R]: 4 
22-44-32.355000,[R]: 5 
22-44-32.355000,S 7 	RSSI: 53
22-44-32.357000,[R]: 6 
22-44-32.364000,[R]: 7 
22-44-32.367000,[R]: 8 
22-44-32.370000,[R]: 1 
22-44-32.371000,[R]: 50 
22-44-32.374000,[R]: 2 
22-44-32.375000,S 4 	RSSI: 64
22-44-32.378000,[R]: 3 
22-44-32.382000,[R]: 4 
22-44-32.387000,[R]: 5 
22-44-32.388000,S 7 	RSSI: 52
22-44-32.390000,[R]: 6 
22-44-32.394000,[R]: 7 
22-44-32.398000,[R]: 8 
22-44-32.403000,[R]: 1 
22-44-32.407000,[R]: 50 
22-44-32.407000,[R]: 2 
22-44-32.410000,[R]: 3 
22-44-32.417000,[R]: 4 
22-44-32.419000,[R]: 5 
22-44-32.420000,S 7 	RSSI: 53
22-44-32.423000,[R]: 6 
22-44-32.428000,[R]: 7 
22-44-32.431000,[R]: 8 
22-44-32.434000,S 5 	RSSI: 62
22-44-32.437000,[R]: 1 
22-44-32.444000,[R]: 50 
22-44-32.445000,[R]: 2 
22-44-32.445000,[R]: 3 
22-44-32.448000,[R]: 4 
22-44-32.452000,[R]: 5 
22-44-32.456000,[R]: 6 
22-44-32.459000,S 3 	RSSI: 68
22-44-32.463000,[R]: 7 
22-44-32.466000,[R]: 8 
22-44-32.467000,S 5 	RSSI: 62
22-44-32.470000,[R]: 1 
22-44-32.476000,[R]: 50 
22-44-32.477000,[R]: 2 
22-44-32.477000,[R]: 3 
22-44-32.481000,[R]: 4 
22-44-32.485000,[R]: 5 
22-44-32.492000,[R]: 6 
22-44-32.492000,S 3 	RSSI: 68
22-44-32.494000,[R]: 7 
22-44-32.499000,[R]: 8 
22-44-32.501000,S 5 	RSSI: 62
22-44-32.503000,[R]: 1 
22-44-32.503000,[R]: 50 
22-44-32.507000,[R]: 2 
22-44-32.510000,[R]: 3 
22-44-32.514000,[R]: 4 
22-44-32.519000,[R]: 5 
22-44-32.528000,[R]: 6 
22-44-32.529000,S 3 	RSSI: 68
22-44-32.529000,S 8 	RSSI: 51
22-44-32.530000,[R]: 7 
22-44-32.532000,[R]: 8 
22-44-32.536000,[R]: 1 
22-44-32.541000,[R]: 50 
22-44-32.541000,[R]: 2 
22-44-32.544000,[R]: 3 
22-44-32.548000,[R]: 4 
22-44-32.553000,S 6 	RSSI: 52
22-44-32.554000,[R]: 5 
22-44-32.556000,[R]: 6 
22-44-32.558000,S 8 	RSSI: 51
22-44-32.561000,[R]: 7 
22-44-32.565000,[R]: 8 
22-44-32.570000,[R]: 1 
22-44-32.571000,[R]: 50 
22-44-32.573000,[R]: 2 
22-44-32.575000,S 4 	RSSI: 65
22-44-32.577000,[R]: 3 
22-44-32.581000,S 7 	RSSI: 58
22-44-32.582000,[R]: 4 
22-44-32.585000,[R]: 5 
22-44-32.595000,[R]: 6 
22-44-32.600000,[R]: 7 
22-44-32.600000,[R]: 8 
22-44-32.603000,[R]: 1 
22-44-32.605000,[R]: 50 
22-44-32.607000,[R]: 2 
22-44-32.608000,S 4 	RSSI: 64
22-44-32.612000,[R]: 3 
22-44-32.617000,S 7 	RSSI: 58
22-44-32.617000,[R]: 4 
22-44-32.618000,[R]: 5 
22-44-32.623000,[R]: 6 
22-44-32.628000,[R]: 7 
22-44-32.629000,S 4 	RSSI: 64
22-44-32.631000,[R]: 8 
22-44-32.637000,[R]: 1 
22-44-32.638000,[R]: 50 
22-44-32.640000,[R]: 2 
22-44-32.641000,S 7 	RSSI: 58
22-44-32.643000,[R]: 3 
22-44-32.651000,[R]: 4 
22-44-32.651000,[R]: 5 
22-44-32.653000,[R]: 20 
22-44-32.656000,[R]: 1 
22-44-32.656000,[R]: 50 
22-44-32.660000,[R]: 2 
22-44-32.665000,[R]: 3 
22-44-32.668000,[R]: 4 
22-44-32.675000,[R]: 5 
22-44-32.676000,[R]: 6 
22-44-32.680000,[R]: 7 
22-44-32.684000,[R]: 8 
22-44-32.689000,[R]: 1 
22-44-32.691000,[R]: 50 
22-44-32.697000,S 5 	RSSI: 60
22-44-32.697000,[R]: 2 
22-44-32.698000,[R]: 3 
22-44-32.701000,[R]: 4 
22-44-32.706000,[R]: 5 
22-44-32.710000,[R]: 6 
22-44-32.714000,[R]: 7 
22-44-32.718000,[R]: 8 
22-44-32.723000,[R]: 1 
22-44-32.724000,[R]: 50 
22-44-32.726000,[R]: 2 
22-44-32.730000,[R]: 3 
22-44-32.735000,[R]: 4 
22-44-32.741000,[R]: 5 
22-44-32.743000,[R]: 6 
22-44-32.745000,S 3 	RSSI: 68
22-44-32.747000,[R]: 7 
22-44-32.750000,S 8 	RSSI: 50
22-44-32.753000,[R]: 8 
22-44-32.758000,[R]: 1 
22-44-32.759000,[R]: 50 
22-44-32.760000,[R]: 2 
22-44-32.764000,[R]: 3 
22-44-32.767000,S 4 	RSSI: 63
22-44-32.769000,[R]: 4 
22-44-32.777000,[R]: 5 
22-44-32.777000,S 6 	RSSI: 54
22-44-32.778000,[R]: 6 
22-44-32.781000,S 7 	RSSI: 58
22-44-32.782000,[R]: 7 
22-44-32.786000,[R]: 8 
22-44-32.791000,[R]: 1 
22-44-32.792000,[R]: 50 
22-44-32.794000,[R]: 2 
22-44-32.799000,[R]: 3 
22-44-32.800000,S 4 	RSSI: 63
22-44-32.802000,[R]: 4 
22-44-32.806000,[R]: 5 
22-44-32.811000,[R]: 6 
22-44-32.813000,S 7 	RSSI: 58
22-44-32.814000,[R]: 20 
22-44-32.816000,[R]: 1 
22-44-32.818000,[R]: 50 
22-44-32.819000,[R]: 2 
22-44-32.823000,[R]: 3 
22-44-32.826000,S 5 	RSSI: 60
22-44-32.828000,[R]: 4 
22-44-32.835000,[R]: 5 
22-44-32.839000,[R]: 6 
22-44-32.841000,[R]: 7 
22-44-32.845000,[R]: 8 
22-44-32.850000,[R]: 1 
22-44-32.852000,[R]: 50 
22-44-32.853000,[R]: 2 
22-44-32.857000,[R]: 3 
22-44-32.859000,S 5 	RSSI: 61
22-44-32.861000,[R]: 4 
22-44-32.866000,[R]: 5 
22-44-32.870000,[R]: 6 
22-44-32.879000,[R]: 7 
22-44-32.880000,[R]: 8 
22-44-32.882000,[R]: 1 
22-44-32.883000,[R]: 50 
22-44-32.886000,[R]: 2 
22-44-32.891000,[R]: 3 
22-44-32.892000,S 5 	RSSI: 60
22-44-32.894000,[R]: 4 
22-44-32.900000,[R]: 5 
22-44-32.914000,[R]: 6 
22-44-32.915000,S 3 	RSSI: 68
22-44-32.916000,[R]: 7 
22-44-32.918000,[R]: 8 
22-44-32.919000,[R]: 1 
22-44-32.920000,[R]: 50 
22-44-32.924000,S 6 	RSSI: 58
22-44-32.926000,[R]: 2 
22-44-32.928000,[R]: 3 
22-44-32.929000,S 8 	RSSI: 51
22-44-32.929000,[R]: 4 
22-44-32.933000,[R]: 5 
22-44-32.935000,S 4 	RSSI: 64
22-44-32.937000,[R]: 6 
22-44-32.941000,[R]: 7 
22-44-32.945000,[R]: 8 
22-44-32.950000,S 7 	RSSI: 57
22-44-32.951000,[R]: 1 
22-44-32.952000,[R]: 50 
22-44-32.955000,[R]: 2 
22-44-32.960000,[R]: 3 
22-44-32.961000,[R]: 4 
22-44-32.966000,[R]: 5 
22-44-32.967000,S 4 	RSSI: 64
22-44-32.970000,[R]: 6 
22-44-32.974000,[R]: 7 
22-44-32.978000,[R]: 8 
22-44-32.983000,[R]: 1 
22-44-32.988000,[R]: 50 
22-44-32.989000,[R]: 2 
22-44-32.991000,[R]: 3 
22-44-32.995000,[R]: 4 
22-44-32.999000,[R]: 5 
22-44-33.003000,[R]: 6 
22-44-33.007000,[R]: 7 
22-44-33.011000,[R]: 8 
22-44-33.013000,[R]: 20 
22-44-33.016000,[R]: 1 
22-44-33.020000,[R]: 50 
22-44-33.021000,[R]: 2 
22-44-33.023000,[R]: 3 
22-44-33.028000,[R]: 4 
22-44-33.032000,[R]: 5 
22-44-33.036000,[R]: 6 
22-44-33.042000,[R]: 7 
22-44-33.044000,S 7 	RSSI: 56
22-44-33.044000,[R]: 8 
22-44-33.057000,[R]: 1 
22-44-33.058000,[R]: 50 
22-44-33.058000,[R]: 2 
22-44-33.059000,[R]: 3 
22-44-33.062000,S 5 	RSSI: 61
22-44-33.063000,[R]: 4 
22-44-33.065000,[R]: 5 
22-44-33.072000,[R]: 6 
22-44-33.074000,[R]: 7 
22-44-33.078000,[R]: 8 
22-44-33.084000,[R]: 1 
22-44-33.085000,[R]: 50 
22-44-33.086000,[R]: 2 
22-44-33.090000,[R]: 3 
22-44-33.092000,S 5 	RSSI: 62
22-44-33.094000,[R]: 4 
22-44-33.098000,[R]: 5 
22-44-33.102000,[R]: 6 
22-44-33.107000,[R]: 7 
22-44-33.116000,[R]: 8 
22-44-33.117000,S 5 	RSSI: 62
22-44-33.117000,[R]: 1 
22-44-33.118000,[R]: 50 
22-44-33.119000,[R]: 2 
22-44-33.123000,[R]: 3 
22-44-33.127000,[R]: 4 
22-44-33.131000,[R]: 5 
22-44-33.133000,[R]: 20 
22-44-33.138000,[R]: 1 
22-44-33.139000,[R]: 50 
22-44-33.140000,[R]: 2 
22-44-33.150000,[R]: 3 
22-44-33.156000,[R]: 4 
22-44-33.159000,[R]: 5 
22-44-33.162000,S 5 	RSSI: 61
22-44-33.164000,S 8 	RSSI: 49
22-44-33.172000,[R]: 6 
22-44-33.177000,[R]: 7 
22-44-33.178000,[R]: 8 
22-44-33.179000,[R]: 1 
22-44-33.180000,[R]: 50 
22-44-33.183000,[R]: 2 
22-44-33.184000,[R]: 3 
22-44-33.185000,[R]: 4 
22-44-33.194000,[R]: 5 
22-44-33.195000,S 8 	RSSI: 49
22-44-33.199000,S 4 	RSSI: 65
22-44-33.199000,[R]: 6 
22-44-33.200000,[R]: 7 
22-44-33.203000,[R]: 8 
22-44-33.205000,S 7 	RSSI: 55
22-44-33.214000,[R]: 1 
22-44-33.218000,[R]: 50 
22-44-33.227000,[R]: 2 
22-44-33.228000,[R]: 3 
22-44-33.229000,[R]: 20 
22-44-33.231000,[R]: 1 
22-44-33.240000,[R]: 50 
22-44-33.241000,[R]: 2 
22-44-33.242000,[R]: 3 
22-44-33.245000,[R]: 4 
22-44-33.266000,S 4 	RSSI: 65
22-44-33.267000,[R]: 5 
22-44-33.267000,[R]: 6 
22-44-33.268000,[R]: 7 
22-44-33.268000,S 7 	RSSI: 56
22-44-33.268000,[R]: 8 
22-44-33.272000,[R]: 1 
22-44-33.272000,[R]: 50 
22-44-33.273000,[R]: 2 
22-44-33.273000,[R]: 3 
22-44-33.276000,[R]: 4 
22-44-33.277000,S 4 	RSSI: 66
22-44-33.278000,[R]: 5 
22-44-33.278000,[R]: 6 
22-44-33.279000,[R]: 7 
22-44-33.280000,S 7 	RSSI: 56
22-44-33.281000,[R]: 8 
22-44-33.283000,[R]: 1 
22-44-33.284000,[R]: 50 
22-44-33.286000,[R]: 2 
22-44-33.290000,[R]: 3 
22-44-33.294000,[R]: 4 
22-44-33.299000,[R]: 5 
22-44-33.309000,[R]: 6 
22-44-33.310000,[R]: 7 
22-44-33.310000,S 7 	RSSI: 56
22-44-33.311000,[R]: 8 
22-44-33.315000,[R]: 1 
22-44-33.316000,[R]: 50 
22-44-33.323000,[R]: 2 
22-44-33.323000,[R]: 3 
22-44-33.327000,[R]: 4 
22-44-33.331000,[R]: 5 
22-44-33.333000,[R]: 20 
22-44-33.336000,[R]: 1 
22-44-33.336000,[R]: 50 
22-44-33.339000,[R]: 2 
22-44-33.343000,[R]: 3 
22-44-33.347000,[R]: 4 
22-44-33.353000,[R]: 5 
22-44-33.356000,S 5 	RSSI: 60
22-44-33.356000,[R]: 6 
22-44-33.359000,[R]: 7 
22-44-33.366000,[R]: 8 
22-44-33.369000,[R]: 1 
22-44-33.370000,[R]: 50 
22-44-33.372000,[R]: 2 
22-44-33.376000,[R]: 3 
22-44-33.380000,[R]: 4 
22-44-33.386000,[R]: 5 
22-44-33.388000,S 5 	RSSI: 59
22-44-33.389000,[R]: 6 
22-44-33.393000,[R]: 7 
22-44-33.401000,[R]: 8 
22-44-33.402000,[R]: 1 
22-44-33.404000,[R]: 50 
22-44-33.405000,[R]: 2 
22-44-33.411000,[R]: 3 
22-44-33.413000,[R]: 4 
22-44-33.419000,[R]: 5 
22-44-33.419000,S 5 	RSSI: 59
22-44-33.422000,[R]: 6 
22-44-33.426000,[R]: 7 
22-44-33.430000,[R]: 8 
22-44-33.435000,[R]: 1 
22-44-33.436000,[R]: 50 
22-44-33.438000,[R]: 2 
22-44-33.442000,[R]: 3 
22-44-33.447000,[R]: 4 
22-44-33.460000,[R]: 5 
22-44-33.467000,S 5 	RSSI: 60
22-44-33.472000,[R]: 20 
22-44-33.473000,[R]: 1 
22-44-33.473000,[R]: 50 
22-44-33.474000,S 3 	RSSI: 66
22-44-33.476000,[R]: 2 
22-44-33.477000,S 4 	RSSI: 66
22-44-33.477000,[R]: 3 
22-44-33.478000,[R]: 4 
22-44-33.478000,S 6 	RSSI: 57
22-44-33.480000,[R]: 5 
22-44-33.487000,[R]: 6 
22-44-33.488000,[R]: 7 
22-44-33.488000,[R]: 8 
22-44-33.490000,[R]: 1 
22-44-33.490000,[R]: 50 
22-44-33.493000,[R]: 2 
22-44-33.499000,S 4 	RSSI: 66
22-44-33.500000,[R]: 3 
22-44-33.501000,S 7 	RSSI: 55
22-44-33.501000,[R]: 4 
22-44-33.506000,[R]: 5 
22-44-33.514000,[R]: 6 
22-44-33.515000,[R]: 7 
22-44-33.518000,[R]: 8 
22-44-33.523000,[R]: 1 
22-44-33.525000,[R]: 50 
22-44-33.527000,[R]: 2 
22-44-33.528000,S 4 	RSSI: 65
22-44-33.530000,[R]: 3 
22-44-33.533000,S 7 	RSSI: 55
22-44-33.534000,[R]: 20 
22-44-33.537000,[R]: 1 
22-44-33.539000,[R]: 50 
22-44-33.542000,[R]: 2 
22-44-33.543000,[R]: 3 
22-44-33.546000,S 5 	RSSI: 60
22-44-33.552000,[R]: 4 
22-44-33.554000,[R]: 5 
22-44-33.556000,[R]: 6 
22-44-33.564000,[R]: 7 
22-44-33.565000,[R]: 8 
22-44-33.569000,[R]: 1 
22-44-33.575000,[R]: 50 
22-44-33.576000,[R]: 2 
22-44-33.577000,[R]: 3 
22-44-33.579000,S 5 	RSSI: 60
22-44-33.582000,[R]: 4 
22-44-33.588000,[R]: 5 
22-44-33.589000,[R]: 6 
22-44-33.594000,[R]: 7 
22-44-33.610000,[R]: 8 
22-44-33.615000,[R]: 1 
22-44-33.623000,[R]: 50 
22-44-33.623000,[R]: 2 
22-44-33.624000,[R]: 3 
22-44-33.624000,S 5 	RSSI: 62
22-44-33.625000,[R]: 4 
22-44-33.647000,[R]: 5 
22-44-33.648000,[R]: 6 
22-44-33.649000,[R]: 7 
22-44-33.649000,[R]: 8 
22-44-33.650000,[R]: 1 
22-44-33.650000,[R]: 50 
22-44-33.651000,[R]: 2 
22-44-33.652000,[R]: 3 
22-44-33.652000,S 8 	RSSI: 51
22-44-33.661000,[R]: 4 
22-44-33.662000,[R]: 5 
22-44-33.666000,[R]: 20 
22-44-33.666000,[R]: 1 
22-44-33.667000,[R]: 50 
22-44-33.667000,[R]: 2 
22-44-33.668000,[R]: 3 
22-44-33.668000,[R]: 4 
22-44-33.673000,[R]: 5 
22-44-33.677000,[R]: 6 
22-44-33.690000,S 8 	RSSI: 51
22-44-33.692000,[R]: 7 
22-44-33.693000,S 3 	RSSI: 66
22-44-33.694000,[R]: 8 
22-44-33.695000,S 4 	RSSI: 64
22-44-33.695000,[R]: 1 
22-44-33.699000,[R]: 50 
22-44-33.703000,[R]: 2 
22-44-33.704000,[R]: 3 
22-44-33.704000,S 7 	RSSI: 55
22-44-33.704000,[R]: 4 
22-44-33.705000,[R]: 5 
22-44-33.710000,[R]: 6 
22-44-33.714000,[R]: 7 
22-44-33.716000,S 3 	RSSI: 66
22-44-33.718000,[R]: 8 
22-44-33.720000,S 4 	RSSI: 64
22-44-33.723000,[R]: 1 
22-44-33.731000,[R]: 50 
22-44-33.732000,[R]: 2 
22-44-33.732000,[R]: 3 
22-44-33.733000,S 7 	RSSI: 56
22-44-33.733000,[R]: 20 
22-44-33.736000,[R]: 1 
22-44-33.739000,[R]: 50 
22-44-33.740000,[R]: 2 
22-44-33.743000,S 2 	RSSI: 58
22-44-33.745000,[R]: 3 
22-44-33.746000,S 5 	RSSI: 62
22-44-33.748000,[R]: 4 
22-44-33.755000,[R]: 5 
22-44-33.758000,[R]: 6 
22-44-33.761000,[R]: 7 
22-44-33.765000,[R]: 8 
22-44-33.770000,[R]: 1 
22-44-33.771000,[R]: 50 
22-44-33.775000,[R]: 2 
22-44-33.777000,[R]: 3 
22-44-33.779000,S 5 	RSSI: 60
22-44-33.781000,[R]: 4 
22-44-33.786000,[R]: 5 
22-44-33.789000,[R]: 6 
22-44-33.794000,[R]: 7 
22-44-33.798000,[R]: 8 
22-44-33.805000,[R]: 1 
22-44-33.816000,[R]: 50 
22-44-33.817000,[R]: 2 
22-44-33.817000,[R]: 3 
22-44-33.818000,S 5 	RSSI: 60
22-44-33.819000,[R]: 4 
22-44-33.819000,[R]: 5 
22-44-33.824000,[R]: 6 
22-44-33.827000,[R]: 7 
22-44-33.832000,[R]: 8 
22-44-33.837000,S 5 	RSSI: 59
22-44-33.837000,[R]: 1 
22-44-33.838000,[R]: 50 
22-44-33.857000,[R]: 2 
22-44-33.867000,[R]: 3 
22-44-33.869000,[R]: 4 
22-44-33.870000,[R]: 5 
22-44-33.874000,[R]: 6 
22-44-33.875000,[R]: 7 
22-44-33.875000,[R]: 8 
22-44-33.876000,[R]: 1 
22-44-33.876000,[R]: 50 
22-44-33.877000,[R]: 2 
22-44-33.877000,[R]: 3 
22-44-33.879000,S 8 	RSSI: 51
22-44-33.881000,[R]: 4 
22-44-33.885000,[R]: 5 
22-44-33.889000,[R]: 6 
22-44-33.893000,[R]: 7 
22-44-33.899000,[R]: 8 
22-44-33.902000,[R]: 1 
22-44-33.904000,[R]: 50 
22-44-33.905000,[R]: 2 
22-44-33.909000,[R]: 3 
22-44-33.911000,S 8 	RSSI: 51
22-44-33.914000,[R]: 4 
22-44-33.919000,[R]: 5 
22-44-33.921000,S 4 	RSSI: 64
22-44-33.922000,[R]: 6 
22-44-33.925000,S 7 	RSSI: 63
22-44-33.927000,[R]: 7 
22-44-33.931000,[R]: 8 
22-44-33.933000,[R]: 20 
22-44-33.943000,[R]: 1 
22-44-33.943000,[R]: 50 
22-44-33.944000,[R]: 2 
22-44-33.974000,[R]: 3 
22-44-34.145000,S 3 	RSSI: 66
22-44-34.162000,[R]: 4 
22-44-34.220000,S 4 	RSSI: 64
22-44-34.276000,[R]: 5 
22-44-34.277000,[R]: 6 
22-44-34.293000,[R]: 7 
22-44-34.294000,S 7 	RSSI: 62
22-44-34.294000,[R]: 8 
22-44-34.295000,[R]: 1 
22-44-34.295000,[R]: 50 
22-44-34.297000,[R]: 2 
22-44-34.297000,[R]: 3 
22-44-34.298000,S 3 	RSSI: 66
22-44-34.303000,[R]: 4 
22-44-34.304000,[R]: 5 
22-44-34.304000,[R]: 6 
22-44-34.305000,[R]: 7 
22-44-34.305000,S 7 	RSSI: 61
22-44-34.306000,[R]: 8 
22-44-34.306000,[R]: 1 
22-44-34.307000,[R]: 50 
22-44-34.307000,[R]: 2 
22-44-34.308000,[R]: 3 
22-44-34.309000,S 3 	RSSI: 66
22-44-34.310000,[R]: 4 
22-44-34.311000,[R]: 5 
22-44-34.312000,[R]: 6 
22-44-34.316000,[R]: 7 
22-44-34.318000,[R]: 8 
22-44-34.319000,S 5 	RSSI: 55
22-44-34.320000,[R]: 1 
22-44-34.320000,[R]: 50 
22-44-34.320000,[R]: 2 
22-44-34.327000,[R]: 3 
22-44-34.328000,[R]: 4 
22-44-34.328000,[R]: 5 
22-44-34.330000,[R]: 20 
22-44-34.331000,[R]: 1 
22-44-34.335000,[R]: 50 
22-44-34.338000,[R]: 2 
22-44-34.339000,[R]: 3 
22-44-34.339000,[R]: 4 
22-44-34.340000,[R]: 5 
22-44-34.340000,S 5 	RSSI: 55
22-44-34.341000,[R]: 6 
22-44-34.342000,[R]: 7 
22-44-34.342000,[R]: 8 
22-44-34.342000,[R]: 1 
22-44-34.343000,[R]: 50 
22-44-34.343000,[R]: 2 
22-44-34.344000,[R]: 3 
22-44-34.344000,[R]: 4 
22-44-34.345000,[R]: 5 
22-44-34.346000,S 5 	RSSI: 55
22-44-34.349000,[R]: 6 
22-44-34.349000,[R]: 7 
22-44-34.350000,[R]: 8 
22-44-34.350000,[R]: 1 
22-44-34.351000,[R]: 50 
22-44-34.352000,[R]: 2 
22-44-34.352000,[R]: 3 
22-44-34.352000,[R]: 4 
22-44-34.353000,[R]: 5 
22-44-34.353000,[R]: 6 
22-44-34.360000,[R]: 7 
22-44-34.361000,[R]: 8 
22-44-34.367000,[R]: 1 
22-44-34.367000,[R]: 50 
22-44-34.369000,[R]: 2 
22-44-34.369000,[R]: 3 
22-44-34.370000,S 8 	RSSI: 53
22-44-34.371000,[R]: 4 
22-44-34.371000,[R]: 5 
22-44-34.372000,[R]: 6 
22-44-34.372000,[R]: 7 
22-44-34.373000,[R]: 8 
22-44-34.374000,[R]: 1 
22-44-34.374000,[R]: 50 
22-44-34.377000,[R]: 2 
22-44-34.377000,[R]: 3 
22-44-34.398000,S 8 	RSSI: 52
22-44-34.398000,[R]: 4 
22-44-34.399000,[R]: 5 
22-44-34.399000,[R]: 6 
22-44-34.399000,[R]: 7 
22-44-34.400000,S 4 	RSSI: 64
