20-01-43.630000,"ÿ""Scanner enabled\r\n"""
20-01-54.768000,"""type 4, info: sync"""
20-01-54.768000,"""Sensor: 2. RSSI: 67"""
20-01-54.769000,"""Sensor: 1. RSSI: 68"""
20-01-54.770000,"""COUNT 1 1"
20-01-54.771000,[0] 0 0
20-01-54.772000,[1] 0 0
20-01-54.772000,""""
20-01-54.775000,"""type 4, info: sync"""
20-01-54.776000,"""Sensor: 1. RSSI: 69"""
20-01-54.776000,"""Sensor: 2. RSSI: 67"""
20-01-54.777000,"""COUNT 1 1"
20-01-54.777000,[0] 0 0
20-01-54.778000,[1] 46 0
20-01-54.778000,""""
20-01-54.779000,"""type 4, info: sync"""
20-01-54.779000,"""Sensor: 1. RSSI: 68"""
20-01-54.781000,"""Sensor: 2. RSSI: 67"""
20-01-54.782000,"""COUNT 1 1"
20-01-54.783000,[0] 0 0
20-01-54.783000,[1] 46 0
20-01-54.786000,""""
20-01-54.787000,"""type 4, info: sync"""
20-01-54.787000,"""Sensor: 1. RSSI: 68"""
20-01-54.787000,"""Sensor: 2. RSSI: 67"""
20-01-54.788000,"""COUNT 1 1"
20-01-54.788000,[0] 0 0
20-01-54.792000,[1] 46 0
20-01-54.793000,""""
20-01-54.793000,"""type 4, info: sync"""
20-01-54.794000,"""Sensor: 2. RSSI: 67"""
20-01-54.797000,"""COUNT 0 1"
20-01-54.798000,[0] 0 0
20-01-54.798000,[1] 46 0
20-01-54.799000,""""
20-01-54.800000,"""type 4, info: sync"""
20-01-54.800000,"""Sensor: 2. RSSI: 66"""
20-01-54.801000,"""Sensor: 1. RSSI: 69"""
20-01-54.802000,"""COUNT 1 1"
20-01-54.802000,[0] 0 0
20-01-54.803000,[1] 0 0
20-01-54.803000,""""
20-01-54.804000,"""type 4, info: sync"""
20-01-54.804000,"""Sensor: 1. RSSI: 68"""
20-01-54.805000,"""Sensor: 2. RSSI: 66"""
20-01-54.813000,"""COUNT 1 1"
20-01-54.814000,[0] 0 0
20-01-54.814000,[1] 46 0
20-01-54.815000,""""
20-01-54.815000,"""type 4, info: sync"""
20-01-54.816000,"""Sensor: 1. RSSI: 68"""
20-01-54.816000,"""Sensor: 2. RSSI: 67"""
20-01-54.817000,"""COUNT 1 1"
20-01-54.818000,[0] 0 0
20-01-54.818000,[1] 46 0
20-01-54.820000,""""
20-01-54.822000,"""type 4, info: sync"""
20-01-54.822000,"""Sensor: 1. RSSI: 68"""
20-01-54.824000,"""Sensor: 2. RSSI: 67"""
20-01-54.825000,"""COUNT 1 1"
20-01-54.825000,[0] 0 0
20-01-54.826000,[1] 46 0
20-01-54.826000,""""
20-01-54.827000,"""type 4, info: sync"""
20-01-54.828000,"""Sensor: 2. RSSI: 67"""
20-01-54.828000,"""Sensor: 1. RSSI: 68"""
20-01-54.829000,"""COUNT 1 1"
20-01-54.829000,[0] 0 0
20-01-54.833000,[1] 46 0
20-01-54.834000,""""
20-01-54.838000,"""type 4, info: sync"""
20-01-54.839000,"""Sensor: 2. RSSI: 67"""
20-01-54.839000,"""Sensor: 1. RSSI: 68"""
20-01-54.840000,"""COUNT 1 1"
20-01-54.840000,[0] 0 0
20-01-54.841000,[1] 0 0
20-01-54.841000,""""
20-01-54.842000,"""type 4, info: sync"""
20-01-54.843000,"""Sensor: 1. RSSI: 68"""
20-01-54.843000,"""Sensor: 2. RSSI: 66"""
20-01-54.843000,"""COUNT 1 1"
20-01-54.844000,[0] 0 0
20-01-54.845000,[1] 46 0
20-01-54.845000,""""
20-01-54.845000,"""type 4, info: sync"""
20-01-54.846000,"""Sensor: 1. RSSI: 67"""
20-01-54.847000,"""COUNT 1 0"
20-01-54.847000,[0] 0 0
20-01-54.848000,[1] 0 0
20-01-54.854000,""""
20-01-54.855000,"""type 4, info: sync"""
20-01-54.855000,"""Sensor: 1. RSSI: 68"""
20-01-54.856000,"""Sensor: 2. RSSI: 65"""
20-01-54.856000,"""COUNT 1 1"
20-01-54.857000,[0] 0 0
20-01-54.857000,[1] 46 0
20-01-54.858000,""""
20-01-54.858000,"""type 4, info: sync"""
20-01-54.859000,"""Sensor: 2. RSSI: 64"""
20-01-54.860000,"""Sensor: 1. RSSI: 67"""
20-01-54.866000,"""COUNT 1 1"
20-01-54.866000,[0] 0 0
20-01-54.867000,[1] 46 0
20-01-54.868000,""""
20-01-54.868000,"""type 4, info: sync"""
20-01-54.869000,"""Sensor: 2. RSSI: 64"""
20-01-54.869000,"""Sensor: 1. RSSI: 67"""
20-01-54.870000,"""COUNT 1 1"
20-01-54.870000,[0] 0 0
20-01-54.871000,[1] 0 0
20-01-54.872000,""""
20-01-54.873000,"""type 4, info: sync"""
20-01-54.873000,"""Sensor: 1. RSSI: 67"""
20-01-54.874000,"""Sensor: 2. RSSI: 64"""
20-01-54.874000,"""COUNT 1 1"
20-01-54.875000,[0] 0 0
20-01-54.875000,[1] 46 0
20-01-54.878000,""""
20-01-54.879000,"""type 4, info: sync"""
20-01-54.880000,"""Sensor: 1. RSSI: 67"""
20-01-54.881000,"""Sensor: 2. RSSI: 65"""
20-01-54.884000,"""COUNT 1 1"
20-01-54.884000,[0] 0 0
20-01-54.885000,[1] 46 0
20-01-54.885000,""""
20-01-54.886000,"""type 4, info: sync"""
20-01-54.888000,"""Sensor: 1. RSSI: 67"""
20-01-54.888000,"""Sensor: 2. RSSI: 65"""
20-01-54.889000,"""COUNT 1 1"
20-01-54.889000,[0] 0 0
20-01-54.890000,[1] 46 0
20-01-54.891000,""""
20-01-54.891000,"""type 4, info: sync"""
20-01-54.894000,"""Sensor: 2. RSSI: 65"""
20-01-54.895000,"""Sensor: 1. RSSI: 67"""
20-01-54.895000,"""COUNT 1 1"
20-01-54.899000,[0] 0 0
20-01-54.899000,[1] 46 0
20-01-54.900000,""""
20-01-54.900000,"""type 4, info: sync"""
20-01-54.901000,"""Sensor: 2. RSSI: 65"""
20-01-54.902000,"""Sensor: 1. RSSI: 67"""
20-01-54.902000,"""COUNT 1 1"
20-01-54.903000,[0] 0 0
20-01-54.903000,[1] 0 0
20-01-54.904000,""""
20-01-54.904000,"""type 4, info: sync"""
20-01-54.905000,"""Sensor: 1. RSSI: 67"""
20-01-54.905000,"""Sensor: 2. RSSI: 65"""
20-01-54.910000,"""COUNT 1 1"
20-01-54.911000,[0] 0 0
20-01-54.912000,[1] 46 0
20-01-54.912000,""""
20-01-54.913000,"""type 4, info: sync"""
20-01-54.913000,"""Sensor: 1. RSSI: 67"""
20-01-54.914000,"""COUNT 1 0"
20-01-54.914000,[0] 0 0
20-01-54.915000,[1] 0 0
20-01-54.916000,""""
20-01-54.917000,"""type 4, info: sync"""
20-01-54.918000,"""Sensor: 1. RSSI: 67"""
20-01-54.921000,"""Sensor: 2. RSSI: 65"""
20-01-54.924000,"""COUNT 1 1"
20-01-54.926000,[0] 0 0
20-01-54.927000,[1] 46 0
20-01-54.928000,""""
20-01-54.930000,"""type 4, info: sync"""
20-01-54.931000,"""Sensor: 2. RSSI: 64"""
20-01-54.932000,"""Sensor: 1. RSSI: 67"""
20-01-54.933000,"""COUNT 1 1"
20-01-54.936000,[0] 0 0
20-01-54.936000,[1] 46 0
20-01-54.937000,""""
20-01-54.937000,"""type 4, info: sync"""
20-01-54.937000,"""Sensor: 1. RSSI: 67"""
20-01-54.938000,"""COUNT 1 0"
20-01-54.938000,[0] 0 0
20-01-54.941000,[1] 0 0
20-01-54.941000,""""
20-01-54.942000,"""type 4, info: sync"""
20-01-54.942000,"""Sensor: 1. RSSI: 66"""
20-01-54.943000,"""Sensor: 2. RSSI: 63"""
20-01-54.946000,"""COUNT 1 1"
20-01-54.947000,[0] 0 0
20-01-54.947000,[1] 46 0
20-01-54.948000,""""
20-01-54.949000,"""type 4, info: sync"""
20-01-54.952000,"""Sensor: 1. RSSI: 67"""
20-01-54.953000,"""Sensor: 2. RSSI: 63"""
20-01-54.953000,"""COUNT 1 1"
20-01-54.954000,[0] 0 0
20-01-54.954000,[1] 46 0
20-01-54.955000,""""
20-01-54.957000,"""type 4, info: sync"""
20-01-54.957000,"""Sensor: 1. RSSI: 67"""
20-01-54.958000,"""Sensor: 2. RSSI: 63"""
20-01-54.958000,"""COUNT 1 1"
20-01-54.959000,[0] 0 0
20-01-54.962000,[1] 46 0
20-01-54.963000,""""
20-01-54.963000,"""type 4, info: sync"""
20-01-54.963000,"""Sensor: 2. RSSI: 63"""
20-01-54.964000,"""Sensor: 1. RSSI: 67"""
20-01-54.964000,"""COUNT 1 1"
20-01-54.965000,[0] 0 0
20-01-54.965000,[1] 46 0
20-01-54.966000,""""
20-01-54.966000,"""type 4, info: sync"""
20-01-54.967000,"""Sensor: 2. RSSI: 63"""
20-01-54.968000,"""Sensor: 1. RSSI: 67"""
20-01-54.968000,"""COUNT 1 1"
20-01-54.970000,[0] 0 0
20-01-54.973000,[1] 0 0
20-01-54.973000,""""
20-01-54.974000,"""type 4, info: sync"""
20-01-54.975000,"""Sensor: 1. RSSI: 68"""
20-01-54.975000,"""Sensor: 2. RSSI: 63"""
20-01-54.976000,"""COUNT 1 1"
20-01-54.976000,[0] 0 0
20-01-54.981000,[1] 46 0
20-01-54.981000,""""
20-01-54.988000,"""type 4, info: sync"""
20-01-54.989000,"""Sensor: 1. RSSI: 66"""
20-01-54.990000,"""Sensor: 2. RSSI: 63"""
20-01-54.991000,"""COUNT 1 1"
20-01-54.991000,[0] 0 0
20-01-54.992000,[1] 46 0
20-01-54.993000,""""
20-01-54.993000,"""type 4, info: sync"""
20-01-54.994000,"""Sensor: 1. RSSI: 66"""
20-01-54.994000,"""Sensor: 2. RSSI: 63"""
20-01-54.995000,"""COUNT 1 1"
20-01-54.995000,[0] 0 0
20-01-54.996000,[1] 46 0
20-01-54.996000,""""
20-01-55.001000,"""type 4, info: sync"""
20-01-55.002000,"""Sensor: 2. RSSI: 62"""
20-01-55.003000,"""Sensor: 1. RSSI: 66"""
20-01-55.003000,"""COUNT 1 1"
20-01-55.004000,[0] 0 0
20-01-55.004000,[1] 46 0
20-01-55.005000,""""
20-01-55.005000,"""type 4, info: sync"""
20-01-55.006000,"""Sensor: 2. RSSI: 63"""
20-01-55.006000,"""Sensor: 1. RSSI: 66"""
20-01-55.009000,"""COUNT 1 1"
20-01-55.012000,[0] 0 0
20-01-55.013000,[1] 0 0
20-01-55.014000,""""
20-01-55.014000,"""type 4, info: sync"""
20-01-55.018000,"""Sensor: 1. RSSI: 66"""
20-01-55.019000,"""Sensor: 2. RSSI: 62"""
20-01-55.019000,"""COUNT 1 1"
20-01-55.021000,[0] 0 0
20-01-55.022000,[1] 46 0
20-01-55.023000,""""
20-01-55.023000,"""type 4, info: sync"""
20-01-55.024000,"""Sensor: 1. RSSI: 67"""
20-01-55.025000,"""Sensor: 2. RSSI: 62"""
20-01-55.025000,"""COUNT 1 1"
20-01-55.026000,[0] 0 0
20-01-55.026000,[1] 46 0
20-01-55.027000,""""
20-01-55.027000,"""type 4, info: sync"""
20-01-55.028000,"""Sensor: 1. RSSI: 66"""
20-01-55.028000,"""Sensor: 2. RSSI: 62"""
20-01-55.029000,"""COUNT 1 1"
20-01-55.035000,[0] 0 0
20-01-55.036000,[1] 46 0
20-01-55.036000,""""
20-01-55.040000,"""type 4, info: sync"""
20-01-55.041000,"""Sensor: 2. RSSI: 62"""
20-01-55.041000,"""Sensor: 1. RSSI: 66"""
20-01-55.042000,"""COUNT 1 1"
20-01-55.042000,[0] 0 0
20-01-55.043000,[1] 46 0
20-01-55.043000,""""
20-01-55.052000,"""type 4, info: sync"""
20-01-55.053000,"""Sensor: 2. RSSI: 62"""
20-01-55.054000,"""Sensor: 1. RSSI: 66"""
20-01-55.054000,"""COUNT 1 1"
20-01-55.055000,[0] 0 0
20-01-55.055000,[1] 0 0
20-01-55.056000,""""
20-01-55.056000,"""type 4, info: sync"""
20-01-55.057000,"""Sensor: 1. RSSI: 66"""
20-01-55.057000,"""Sensor: 2. RSSI: 62"""
20-01-55.058000,"""COUNT 1 1"
20-01-55.058000,[0] 0 0
20-01-55.059000,[1] 46 0
20-01-55.060000,""""
20-01-55.060000,"""type 4, info: sync"""
20-01-55.061000,"""Sensor: 1. RSSI: 66"""
20-01-55.064000,"""Sensor: 2. RSSI: 62"""
20-01-55.064000,"""COUNT 1 1"
20-01-55.065000,[0] 0 0
20-01-55.066000,[1] 46 0
20-01-55.066000,""""
20-01-55.067000,"""type 4, info: sync"""
20-01-55.068000,"""Sensor: 1. RSSI: 66"""
20-01-55.068000,"""Sensor: 2. RSSI: 62"""
20-01-55.069000,"""COUNT 1 1"
20-01-55.070000,[0] 0 0
20-01-55.071000,[1] 46 0
20-01-55.076000,""""
20-01-55.076000,"""type 4, info: sync"""
20-01-55.076000,"""Sensor: 2. RSSI: 62"""
20-01-55.077000,"""Sensor: 1. RSSI: 66"""
20-01-55.078000,"""COUNT 1 1"
20-01-55.078000,[0] 0 0
20-01-55.079000,[1] 46 0
20-01-55.080000,""""
20-01-55.080000,"""type 4, info: sync"""
20-01-55.081000,"""Sensor: 2. RSSI: 62"""
20-01-55.081000,"""Sensor: 1. RSSI: 66"""
20-01-55.087000,"""COUNT 1 1"
20-01-55.087000,[0] 0 0
20-01-55.088000,[1] 0 0
20-01-55.088000,""""
20-01-55.089000,"""type 4, info: sync"""
20-01-55.090000,"""Sensor: 1. RSSI: 66"""
20-01-55.090000,"""Sensor: 2. RSSI: 62"""
20-01-55.091000,"""Sensor: 2. RSSI: 62"""
20-01-55.092000,"""COUNT 1 1"
20-01-55.092000,[0] 0 0
20-01-55.093000,[1] 46 0
20-01-55.093000,""""
20-01-55.094000,"""type 4, info: sync"""
20-01-55.094000,"""Sensor: 1. RSSI: 66"""
20-01-55.097000,"""Sensor: 2. RSSI: 62"""
20-01-55.098000,"""COUNT 1 1"
20-01-55.098000,[0] 0 0
20-01-55.099000,[1] 46 0
20-01-55.100000,""""
20-01-55.100000,"""type 4, info: sync"""
20-01-55.101000,"""Sensor: 1. RSSI: 66"""
20-01-55.102000,"""Sensor: 2. RSSI: 62"""
20-01-55.102000,"""COUNT 1 1"
20-01-55.103000,[0] 0 0
20-01-55.104000,[1] 46 0
20-01-55.108000,""""
20-01-55.109000,"""type 4, info: sync"""
20-01-55.109000,"""Sensor: 2. RSSI: 62"""
20-01-55.110000,"""Sensor: 1. RSSI: 66"""
20-01-55.111000,"""COUNT 1 1"
20-01-55.111000,[0] 0 0
20-01-55.114000,[1] 46 0
20-01-55.115000,""""
20-01-55.116000,"""type 4, info: sync"""
20-01-55.116000,"""Sensor: 2. RSSI: 62"""
20-01-55.119000,"""Sensor: 1. RSSI: 66"""
20-01-55.119000,"""COUNT 1 1"
20-01-55.120000,[0] 0 0
20-01-55.121000,[1] 0 0
20-01-55.121000,""""
20-01-55.122000,"""type 4, info: sync"""
20-01-55.122000,"""Sensor: 1. RSSI: 66"""
20-01-55.123000,"""Sensor: 2. RSSI: 62"""
20-01-55.124000,"""COUNT 1 1"
20-01-55.124000,[0] 0 0
20-01-55.125000,[1] 46 0
20-01-55.125000,""""
20-01-55.126000,"""type 4, info: sync"""
20-01-55.138000,"""Sensor: 1. RSSI: 66"""
20-01-55.138000,"""Sensor: 2. RSSI: 62"""
20-01-55.139000,"""COUNT 1 1"
20-01-55.140000,[0] 0 0
20-01-55.140000,[1] 46 0
20-01-55.141000,""""
20-01-55.141000,"""type 4, info: sync"""
20-01-55.142000,"""Sensor: 1. RSSI: 67"""
20-01-55.143000,"""COUNT 1 0"
20-01-55.143000,[0] 0 0
20-01-55.144000,[1] 0 0
20-01-55.144000,""""
20-01-55.145000,"""type 4, info: sync"""
20-01-55.145000,"""Sensor: 2. RSSI: 62"""
20-01-55.151000,"""Sensor: 1. RSSI: 66"""
20-01-55.152000,"""COUNT 1 1"
20-01-55.153000,[0] 0 0
20-01-55.153000,[1] 46 0
20-01-55.154000,""""
20-01-55.154000,"""type 4, info: sync"""
20-01-55.155000,"""Sensor: 2. RSSI: 62"""
20-01-55.155000,"""Sensor: 1. RSSI: 66"""
20-01-55.158000,"""Sensor: 2. RSSI: 62"""
20-01-55.161000,"""COUNT 1 2"
20-01-55.162000,[0] 0 0
20-01-55.163000,[1] 46 0
20-01-55.163000,""""
20-01-55.164000,"""type 4, info: sync"""
20-01-55.166000,"""Sensor: 2. RSSI: 62"""
20-01-55.168000,"""Sensor: 1. RSSI: 66"""
20-01-55.169000,"""COUNT 1 1"
20-01-55.170000,[0] 0 0
20-01-55.171000,[1] 46 0
20-01-55.171000,""""
20-01-55.172000,"""type 4, info: sync"""
20-01-55.175000,"""Sensor: 2. RSSI: 64"""
20-01-55.176000,"""Sensor: 1. RSSI: 66"""
20-01-55.179000,"""COUNT 1 1"
20-01-55.181000,[0] 0 0
20-01-55.182000,[1] 46 0
20-01-55.182000,""""
20-01-55.183000,"""type 4, info: sync"""
20-01-55.187000,"""Sensor: 2. RSSI: 65"""
20-01-55.189000,"""COUNT 0 1"
20-01-55.190000,[0] 0 0
20-01-55.191000,[1] 46 0
20-01-55.192000,""""
20-01-55.192000,"""type 4, info: sync"""
20-01-55.193000,"""Sensor: 1. RSSI: 67"""
20-01-55.195000,"""Sensor: 2. RSSI: 65"""
20-01-55.200000,"""COUNT 1 1"
20-01-55.201000,[0] 0 0
20-01-55.201000,[1] 46 0
20-01-55.202000,""""
20-01-55.203000,"""type 4, info: sync"""
20-01-55.203000,"""Sensor: 1. RSSI: 67"""
20-01-55.204000,"""Sensor: 2. RSSI: 65"""
20-01-55.209000,"""COUNT 1 1"
20-01-55.211000,[0] 0 0
20-01-55.212000,[1] 46 0
20-01-55.213000,""""
20-01-55.213000,"""type 4, info: sync"""
20-01-55.214000,"""Sensor: 2. RSSI: 64"""
20-01-55.217000,"""Sensor: 1. RSSI: 68"""
20-01-55.221000,"""COUNT 1 1"
20-01-55.223000,[0] 0 0
20-01-55.224000,[1] 46 0
20-01-55.224000,""""
20-01-55.225000,"""type 4, info: sync"""
20-01-55.225000,"""Sensor: 2. RSSI: 65"""
20-01-55.226000,"""Sensor: 1. RSSI: 67"""
20-01-55.229000,"""COUNT 1 1"
20-01-55.230000,[0] 0 0
20-01-55.231000,[1] 0 0
20-01-55.234000,""""
20-01-55.235000,"""type 4, info: sync"""
20-01-55.236000,"""Sensor: 1. RSSI: 68"""
20-01-55.237000,"""Sensor: 2. RSSI: 66"""
20-01-55.240000,"""COUNT 1 1"
20-01-55.241000,[0] 0 0
20-01-55.241000,[1] 46 0
20-01-55.242000,""""
20-01-55.242000,"""type 4, info: sync"""
20-01-55.245000,"""Sensor: 1. RSSI: 68"""
20-01-55.245000,"""Sensor: 2. RSSI: 66"""
20-01-55.249000,"""COUNT 1 1"
20-01-55.250000,[0] 0 0
20-01-55.251000,[1] 46 0
20-01-55.251000,""""
20-01-55.252000,"""type 4, info: sync"""
20-01-55.253000,"""Sensor: 1. RSSI: 67"""
20-01-55.255000,"""Sensor: 2. RSSI: 66"""
20-01-55.258000,"""COUNT 1 1"
20-01-55.261000,[0] 0 0
20-01-55.261000,[1] 46 0
20-01-55.265000,""""
20-01-55.265000,"""type 4, info: sync"""
20-01-55.266000,"""Sensor: 2. RSSI: 67"""
20-01-55.267000,"""Sensor: 1. RSSI: 68"""
20-01-55.269000,"""COUNT 1 1"
20-01-55.273000,[0] 0 0
20-01-55.275000,[1] 46 0
20-01-55.275000,""""
20-01-55.276000,"""type 4, info: sync"""
20-01-55.276000,"""Sensor: 2. RSSI: 67"""
20-01-55.277000,"""Sensor: 1. RSSI: 68"""
20-01-55.278000,"""COUNT 1 1"
20-01-55.279000,[0] 0 0
20-01-55.280000,[1] 0 0
20-01-55.280000,""""
20-01-55.290000,"""type 4, info: sync"""
20-01-55.290000,"""Sensor: 1. RSSI: 67"""
20-01-55.291000,"""Sensor: 2. RSSI: 67"""
20-01-55.291000,"""COUNT 1 1"
20-01-55.292000,[0] 0 0
20-01-55.292000,[1] 46 0
20-01-55.293000,""""
20-01-55.293000,"""type 4, info: sync"""
20-01-55.294000,"""Sensor: 1. RSSI: 68"""
20-01-55.295000,"""Sensor: 2. RSSI: 67"""
20-01-55.298000,"""COUNT 1 1"
20-01-55.302000,[0] 0 0
20-01-55.303000,[1] 46 0
20-01-55.303000,""""
20-01-55.304000,"""type 4, info: sync"""
20-01-55.304000,"""Sensor: 1. RSSI: 67"""
20-01-55.308000,"""COUNT 1 0"
20-01-55.309000,[0] 0 0
20-01-55.310000,[1] 0 0
20-01-55.313000,""""
20-01-55.313000,"""type 4, info: sync"""
20-01-55.314000,"""Sensor: 1. RSSI: 67"""
20-01-55.321000,"""COUNT 1 0"
20-01-55.323000,[0] 0 0
20-01-55.324000,[1] 46 0
20-01-55.324000,""""
20-01-55.325000,"""type 4, info: sync"""
20-01-55.325000,"""Sensor: 2. RSSI: 66"""
20-01-55.326000,"""Sensor: 1. RSSI: 67"""
20-01-55.328000,"""COUNT 1 1"
20-01-55.335000,[0] 0 0
20-01-55.336000,[1] 0 0
20-01-55.336000,""""
20-01-55.337000,"""type 4, info: sync"""
20-01-55.338000,"""COUNT 0 0"
20-01-55.338000,[0] 0 0
20-01-55.339000,[1] 0 0
20-01-55.339000,""""
20-01-55.340000,"""type 4, info: sync"""
20-01-55.343000,"""Sensor: 2. RSSI: 66"""
20-01-55.348000,"""Sensor: 1. RSSI: 67"""
20-01-55.349000,"""COUNT 1 1"
20-01-55.350000,[0] 0 0
20-01-55.350000,[1] 46 0
20-01-55.351000,""""
20-01-55.352000,"""type 4, info: sync"""
20-01-55.352000,"""Sensor: 1. RSSI: 67"""
20-01-55.356000,"""Sensor: 2. RSSI: 65"""
20-01-55.360000,"""COUNT 1 1"
20-01-55.361000,[0] 0 0
20-01-55.361000,[1] 46 0
20-01-55.362000,""""
20-01-55.364000,"""type 4, info: sync"""
20-01-55.364000,"""Sensor: 1. RSSI: 67"""
20-01-55.365000,"""Sensor: 2. RSSI: 64"""
20-01-55.369000,"""COUNT 1 1"
20-01-55.370000,[0] 0 0
20-01-55.370000,[1] 46 0
20-01-55.371000,""""
20-01-55.371000,"""type 4, info: sync"""
20-01-55.372000,"""Sensor: 1. RSSI: 67"""
20-01-55.373000,"""Sensor: 2. RSSI: 65"""
20-01-55.379000,"""COUNT 1 1"
20-01-55.381000,[0] 0 0
20-01-55.381000,[1] 46 0
20-01-55.382000,""""
20-01-55.382000,"""type 4, info: sync"""
20-01-55.383000,"""Sensor: 2. RSSI: 65"""
20-01-55.387000,"""Sensor: 1. RSSI: 66"""
20-01-55.389000,"""COUNT 1 1"
20-01-55.391000,[0] 0 0
20-01-55.391000,[1] 46 0
20-01-55.392000,""""
20-01-55.392000,"""type 4, info: sync"""
20-01-55.393000,"""Sensor: 2. RSSI: 65"""
20-01-55.394000,"""Sensor: 1. RSSI: 67"""
20-01-55.398000,"""COUNT 1 1"
20-01-55.401000,[0] 0 0
20-01-55.401000,[1] 0 0
20-01-55.402000,""""
20-01-55.402000,"""type 4, info: sync"""
20-01-55.403000,"""Sensor: 1. RSSI: 67"""
20-01-55.408000,"""Sensor: 2. RSSI: 65"""
20-01-55.409000,"""COUNT 1 1"
20-01-55.411000,[0] 0 0
20-01-55.412000,[1] 46 0
20-01-55.412000,""""
20-01-55.413000,"""type 4, info: sync"""
20-01-55.414000,"""Sensor: 1. RSSI: 67"""
20-01-55.416000,"""Sensor: 2. RSSI: 65"""
20-01-55.419000,"""COUNT 1 1"
20-01-55.420000,[0] 0 0
20-01-55.421000,[1] 46 0
20-01-55.421000,""""
20-01-55.424000,"""type 4, info: sync"""
20-01-55.424000,"""Sensor: 1. RSSI: 66"""
20-01-55.425000,"""Sensor: 2. RSSI: 65"""
20-01-55.429000,"""COUNT 1 1"
20-01-55.438000,[0] 0 0
20-01-55.438000,[1] 46 0
20-01-55.439000,""""
20-01-55.440000,"""type 4, info: sync"""
20-01-55.440000,"""Sensor: 2. RSSI: 64"""
20-01-55.441000,"""Sensor: 1. RSSI: 66"""
20-01-55.441000,"""COUNT 1 1"
20-01-55.442000,[0] 0 0
20-01-55.442000,[1] 46 0
20-01-55.443000,""""
20-01-55.443000,"""type 4, info: sync"""
20-01-55.444000,"""Sensor: 2. RSSI: 64"""
20-01-55.449000,"""Sensor: 1. RSSI: 66"""
20-01-55.450000,"""COUNT 1 1"
20-01-55.451000,[0] 0 0
20-01-55.451000,[1] 0 0
20-01-55.452000,""""
20-01-55.452000,"""type 4, info: sync"""
20-01-55.453000,"""Sensor: 1. RSSI: 66"""
20-01-55.457000,"""Sensor: 2. RSSI: 64"""
20-01-55.459000,"""COUNT 1 1"
20-01-55.466000,[0] 0 0
20-01-55.467000,[1] 46 0
20-01-55.467000,""""
20-01-55.468000,"""type 4, info: sync"""
20-01-55.468000,"""Sensor: 1. RSSI: 67"""
20-01-55.469000,"""Sensor: 2. RSSI: 64"""
20-01-55.472000,"""COUNT 1 1"
20-01-55.472000,[0] 0 0
20-01-55.473000,[1] 46 0
20-01-55.474000,""""
20-01-55.474000,"""type 4, info: sync"""
20-01-55.474000,"""Sensor: 1. RSSI: 66"""
20-01-55.477000,"""Sensor: 2. RSSI: 64"""
20-01-55.479000,"""COUNT 1 1"
20-01-55.480000,[0] 0 0
20-01-55.481000,[1] 46 0
20-01-55.481000,""""
20-01-55.482000,"""type 4, info: sync"""
20-01-55.482000,"""Sensor: 2. RSSI: 63"""
20-01-55.488000,"""Sensor: 1. RSSI: 67"""
20-01-55.492000,"""COUNT 1 1"
20-01-55.493000,[0] 0 0
20-01-55.494000,[1] 46 0
20-01-55.494000,""""
20-01-55.494000,"""type 4, info: sync"""
20-01-55.495000,"""Sensor: 2. RSSI: 63"""
20-01-55.495000,"""Sensor: 1. RSSI: 67"""
20-01-55.499000,"""COUNT 1 1"
20-01-55.500000,[0] 0 0
20-01-55.500000,[1] 0 0
20-01-55.502000,""""
20-01-55.503000,"""type 4, info: sync"""
20-01-55.507000,"""Sensor: 2. RSSI: 62"""
20-01-55.510000,"""COUNT 0 1"
20-01-55.510000,[0] 0 0
20-01-55.511000,[1] 46 0
20-01-55.512000,""""
20-01-55.513000,"""type 4, info: sync"""
20-01-55.514000,"""Sensor: 1. RSSI: 67"""
20-01-55.515000,"""Sensor: 2. RSSI: 62"""
20-01-55.520000,"""COUNT 1 1"
20-01-55.522000,[0] 0 0
20-01-55.523000,[1] 46 0
20-01-55.523000,""""
20-01-55.524000,"""type 4, info: sync"""
20-01-55.525000,"""Sensor: 1. RSSI: 67"""
20-01-55.526000,"""Sensor: 2. RSSI: 62"""
20-01-55.529000,"""COUNT 1 1"
20-01-55.530000,[0] 0 0
20-01-55.530000,[1] 46 0
20-01-55.533000,""""
20-01-55.534000,"""type 4, info: sync"""
20-01-55.534000,"""Sensor: 2. RSSI: 62"""
20-01-55.537000,"""Sensor: 1. RSSI: 67"""
20-01-55.539000,"""COUNT 1 1"
20-01-55.544000,[0] 0 0
20-01-55.544000,[1] 46 0
20-01-55.544000,""""
20-01-55.545000,"""type 4, info: sync"""
20-01-55.545000,"""Sensor: 2. RSSI: 63"""
20-01-55.546000,"""Sensor: 1. RSSI: 67"""
20-01-55.549000,"""COUNT 1 1"
20-01-55.550000,[0] 0 0
20-01-55.551000,[1] 0 0
20-01-55.551000,""""
